analysis_unit_id,source_article_doi,source_pmcid,source_license,source_asset_id,source_worksheet,source_row,source_cell,protein_source_identifier,result_unit_id,particle,assay_replicate,author_reported_lfq,author_value_state
PXD017052:Sheet1:613:EXP18102_X1116_A_MSB37290A,10.1038/s41467-020-17033-7,PMC7376165,CC-BY-4.0,supplementary_data_2_lfq,Sheet1,613,Sheet1!BW613,P55058;P55058-3;P55058-4;P55058-2,EXP18102_X1116_A_MSB37290A,SP-011-001,1,195360000,NUMERIC
PXD017052:Sheet1:614:EXP18102_X1066_A_MSB37240A,10.1038/s41467-020-17033-7,PMC7376165,CC-BY-4.0,supplementary_data_2_lfq,Sheet1,614,Sheet1!BO614,P55072,EXP18102_X1066_A_MSB37240A,SP-003-001,2,32979000,NUMERIC
PXD017052:Sheet1:614:EXP18102_X1067_A_MSB37241A,10.1038/s41467-020-17033-7,PMC7376165,CC-BY-4.0,supplementary_data_2_lfq,Sheet1,614,Sheet1!BP614,P55072,EXP18102_X1067_A_MSB37241A,SP-003-001,1,12601000,NUMERIC
PXD017052:Sheet1:614:EXP18102_X1068_A_MSB37242A,10.1038/s41467-020-17033-7,PMC7376165,CC-BY-4.0,supplementary_data_2_lfq,Sheet1,614,Sheet1!BQ614,P55072,EXP18102_X1068_A_MSB37242A,SP-003-001,3,25723000,NUMERIC
PXD017052:Sheet1:614:EXP18102_X1108_A_MSB37282A,10.1038/s41467-020-17033-7,PMC7376165,CC-BY-4.0,supplementary_data_2_lfq,Sheet1,614,Sheet1!BR614,P55072,EXP18102_X1108_A_MSB37282A,SP-007-002,1,278500000,NUMERIC
PXD017052:Sheet1:614:EXP18102_X1109_A_MSB37283A,10.1038/s41467-020-17033-7,PMC7376165,CC-BY-4.0,supplementary_data_2_lfq,Sheet1,614,Sheet1!BS614,P55072,EXP18102_X1109_A_MSB37283A,SP-007-002,3,342150000,NUMERIC
PXD017052:Sheet1:614:EXP18102_X1110_B_MSB37284B,10.1038/s41467-020-17033-7,PMC7376165,CC-BY-4.0,supplementary_data_2_lfq,Sheet1,614,Sheet1!BT614,P55072,EXP18102_X1110_B_MSB37284B,SP-007-002,2,346890000,NUMERIC
PXD017052:Sheet1:614:EXP18102_X1114_A_MSB37288A,10.1038/s41467-020-17033-7,PMC7376165,CC-BY-4.0,supplementary_data_2_lfq,Sheet1,614,Sheet1!BU614,P55072,EXP18102_X1114_A_MSB37288A,SP-011-001,3,136730000,NUMERIC
PXD017052:Sheet1:614:EXP18102_X1115_A_MSB37289A,10.1038/s41467-020-17033-7,PMC7376165,CC-BY-4.0,supplementary_data_2_lfq,Sheet1,614,Sheet1!BV614,P55072,EXP18102_X1115_A_MSB37289A,SP-011-001,2,156750000,NUMERIC
PXD017052:Sheet1:614:EXP18102_X1116_A_MSB37290A,10.1038/s41467-020-17033-7,PMC7376165,CC-BY-4.0,supplementary_data_2_lfq,Sheet1,614,Sheet1!BW614,P55072,EXP18102_X1116_A_MSB37290A,SP-011-001,1,131210000,NUMERIC
PXD017052:Sheet1:615:EXP18102_X1066_A_MSB37240A,10.1038/s41467-020-17033-7,PMC7376165,CC-BY-4.0,supplementary_data_2_lfq,Sheet1,615,Sheet1!BO615,P55287;P55287-2;H3BUU9,EXP18102_X1066_A_MSB37240A,SP-003-001,2,0,NUMERIC
PXD017052:Sheet1:615:EXP18102_X1067_A_MSB37241A,10.1038/s41467-020-17033-7,PMC7376165,CC-BY-4.0,supplementary_data_2_lfq,Sheet1,615,Sheet1!BP615,P55287;P55287-2;H3BUU9,EXP18102_X1067_A_MSB37241A,SP-003-001,1,0,NUMERIC
PXD017052:Sheet1:615:EXP18102_X1068_A_MSB37242A,10.1038/s41467-020-17033-7,PMC7376165,CC-BY-4.0,supplementary_data_2_lfq,Sheet1,615,Sheet1!BQ615,P55287;P55287-2;H3BUU9,EXP18102_X1068_A_MSB37242A,SP-003-001,3,0,NUMERIC
PXD017052:Sheet1:615:EXP18102_X1108_A_MSB37282A,10.1038/s41467-020-17033-7,PMC7376165,CC-BY-4.0,supplementary_data_2_lfq,Sheet1,615,Sheet1!BR615,P55287;P55287-2;H3BUU9,EXP18102_X1108_A_MSB37282A,SP-007-002,1,27917000,NUMERIC
PXD017052:Sheet1:615:EXP18102_X1109_A_MSB37283A,10.1038/s41467-020-17033-7,PMC7376165,CC-BY-4.0,supplementary_data_2_lfq,Sheet1,615,Sheet1!BS615,P55287;P55287-2;H3BUU9,EXP18102_X1109_A_MSB37283A,SP-007-002,3,16953000,NUMERIC
PXD017052:Sheet1:615:EXP18102_X1110_B_MSB37284B,10.1038/s41467-020-17033-7,PMC7376165,CC-BY-4.0,supplementary_data_2_lfq,Sheet1,615,Sheet1!BT615,P55287;P55287-2;H3BUU9,EXP18102_X1110_B_MSB37284B,SP-007-002,2,22659000,NUMERIC
PXD017052:Sheet1:615:EXP18102_X1114_A_MSB37288A,10.1038/s41467-020-17033-7,PMC7376165,CC-BY-4.0,supplementary_data_2_lfq,Sheet1,615,Sheet1!BU615,P55287;P55287-2;H3BUU9,EXP18102_X1114_A_MSB37288A,SP-011-001,3,0,NUMERIC
PXD017052:Sheet1:615:EXP18102_X1115_A_MSB37289A,10.1038/s41467-020-17033-7,PMC7376165,CC-BY-4.0,supplementary_data_2_lfq,Sheet1,615,Sheet1!BV615,P55287;P55287-2;H3BUU9,EXP18102_X1115_A_MSB37289A,SP-011-001,2,0,NUMERIC
PXD017052:Sheet1:615:EXP18102_X1116_A_MSB37290A,10.1038/s41467-020-17033-7,PMC7376165,CC-BY-4.0,supplementary_data_2_lfq,Sheet1,615,Sheet1!BW615,P55287;P55287-2;H3BUU9,EXP18102_X1116_A_MSB37290A,SP-011-001,1,0,NUMERIC
PXD017052:Sheet1:616:EXP18102_X1066_A_MSB37240A,10.1038/s41467-020-17033-7,PMC7376165,CC-BY-4.0,supplementary_data_2_lfq,Sheet1,616,Sheet1!BO616,P55290;P55290-4;P55290-5;P55290-3;P55290-2,EXP18102_X1066_A_MSB37240A,SP-003-001,2,0,NUMERIC
PXD017052:Sheet1:616:EXP18102_X1067_A_MSB37241A,10.1038/s41467-020-17033-7,PMC7376165,CC-BY-4.0,supplementary_data_2_lfq,Sheet1,616,Sheet1!BP616,P55290;P55290-4;P55290-5;P55290-3;P55290-2,EXP18102_X1067_A_MSB37241A,SP-003-001,1,0,NUMERIC
PXD017052:Sheet1:616:EXP18102_X1068_A_MSB37242A,10.1038/s41467-020-17033-7,PMC7376165,CC-BY-4.0,supplementary_data_2_lfq,Sheet1,616,Sheet1!BQ616,P55290;P55290-4;P55290-5;P55290-3;P55290-2,EXP18102_X1068_A_MSB37242A,SP-003-001,3,0,NUMERIC
PXD017052:Sheet1:616:EXP18102_X1108_A_MSB37282A,10.1038/s41467-020-17033-7,PMC7376165,CC-BY-4.0,supplementary_data_2_lfq,Sheet1,616,Sheet1!BR616,P55290;P55290-4;P55290-5;P55290-3;P55290-2,EXP18102_X1108_A_MSB37282A,SP-007-002,1,52819000,NUMERIC
PXD017052:Sheet1:616:EXP18102_X1109_A_MSB37283A,10.1038/s41467-020-17033-7,PMC7376165,CC-BY-4.0,supplementary_data_2_lfq,Sheet1,616,Sheet1!BS616,P55290;P55290-4;P55290-5;P55290-3;P55290-2,EXP18102_X1109_A_MSB37283A,SP-007-002,3,52989000,NUMERIC
PXD017052:Sheet1:616:EXP18102_X1110_B_MSB37284B,10.1038/s41467-020-17033-7,PMC7376165,CC-BY-4.0,supplementary_data_2_lfq,Sheet1,616,Sheet1!BT616,P55290;P55290-4;P55290-5;P55290-3;P55290-2,EXP18102_X1110_B_MSB37284B,SP-007-002,2,75453000,NUMERIC
PXD017052:Sheet1:616:EXP18102_X1114_A_MSB37288A,10.1038/s41467-020-17033-7,PMC7376165,CC-BY-4.0,supplementary_data_2_lfq,Sheet1,616,Sheet1!BU616,P55290;P55290-4;P55290-5;P55290-3;P55290-2,EXP18102_X1114_A_MSB37288A,SP-011-001,3,0,NUMERIC
PXD017052:Sheet1:616:EXP18102_X1115_A_MSB37289A,10.1038/s41467-020-17033-7,PMC7376165,CC-BY-4.0,supplementary_data_2_lfq,Sheet1,616,Sheet1!BV616,P55290;P55290-4;P55290-5;P55290-3;P55290-2,EXP18102_X1115_A_MSB37289A,SP-011-001,2,0,NUMERIC
PXD017052:Sheet1:616:EXP18102_X1116_A_MSB37290A,10.1038/s41467-020-17033-7,PMC7376165,CC-BY-4.0,supplementary_data_2_lfq,Sheet1,616,Sheet1!BW616,P55290;P55290-4;P55290-5;P55290-3;P55290-2,EXP18102_X1116_A_MSB37290A,SP-011-001,1,0,NUMERIC
PXD017052:Sheet1:617:EXP18102_X1066_A_MSB37240A,10.1038/s41467-020-17033-7,PMC7376165,CC-BY-4.0,supplementary_data_2_lfq,Sheet1,617,Sheet1!BO617,P55774,EXP18102_X1066_A_MSB37240A,SP-003-001,2,0,NUMERIC
PXD017052:Sheet1:617:EXP18102_X1067_A_MSB37241A,10.1038/s41467-020-17033-7,PMC7376165,CC-BY-4.0,supplementary_data_2_lfq,Sheet1,617,Sheet1!BP617,P55774,EXP18102_X1067_A_MSB37241A,SP-003-001,1,0,NUMERIC
PXD017052:Sheet1:617:EXP18102_X1068_A_MSB37242A,10.1038/s41467-020-17033-7,PMC7376165,CC-BY-4.0,supplementary_data_2_lfq,Sheet1,617,Sheet1!BQ617,P55774,EXP18102_X1068_A_MSB37242A,SP-003-001,3,0,NUMERIC
PXD017052:Sheet1:617:EXP18102_X1108_A_MSB37282A,10.1038/s41467-020-17033-7,PMC7376165,CC-BY-4.0,supplementary_data_2_lfq,Sheet1,617,Sheet1!BR617,P55774,EXP18102_X1108_A_MSB37282A,SP-007-002,1,0,NUMERIC
PXD017052:Sheet1:617:EXP18102_X1109_A_MSB37283A,10.1038/s41467-020-17033-7,PMC7376165,CC-BY-4.0,supplementary_data_2_lfq,Sheet1,617,Sheet1!BS617,P55774,EXP18102_X1109_A_MSB37283A,SP-007-002,3,0,NUMERIC
PXD017052:Sheet1:617:EXP18102_X1110_B_MSB37284B,10.1038/s41467-020-17033-7,PMC7376165,CC-BY-4.0,supplementary_data_2_lfq,Sheet1,617,Sheet1!BT617,P55774,EXP18102_X1110_B_MSB37284B,SP-007-002,2,0,NUMERIC
PXD017052:Sheet1:617:EXP18102_X1114_A_MSB37288A,10.1038/s41467-020-17033-7,PMC7376165,CC-BY-4.0,supplementary_data_2_lfq,Sheet1,617,Sheet1!BU617,P55774,EXP18102_X1114_A_MSB37288A,SP-011-001,3,56886000,NUMERIC
PXD017052:Sheet1:617:EXP18102_X1115_A_MSB37289A,10.1038/s41467-020-17033-7,PMC7376165,CC-BY-4.0,supplementary_data_2_lfq,Sheet1,617,Sheet1!BV617,P55774,EXP18102_X1115_A_MSB37289A,SP-011-001,2,55959000,NUMERIC
PXD017052:Sheet1:617:EXP18102_X1116_A_MSB37290A,10.1038/s41467-020-17033-7,PMC7376165,CC-BY-4.0,supplementary_data_2_lfq,Sheet1,617,Sheet1!BW617,P55774,EXP18102_X1116_A_MSB37290A,SP-011-001,1,0,NUMERIC
PXD017052:Sheet1:618:EXP18102_X1066_A_MSB37240A,10.1038/s41467-020-17033-7,PMC7376165,CC-BY-4.0,supplementary_data_2_lfq,Sheet1,618,Sheet1!BO618,P55957-4;P55957;P55957-2,EXP18102_X1066_A_MSB37240A,SP-003-001,2,4274500,NUMERIC
PXD017052:Sheet1:618:EXP18102_X1067_A_MSB37241A,10.1038/s41467-020-17033-7,PMC7376165,CC-BY-4.0,supplementary_data_2_lfq,Sheet1,618,Sheet1!BP618,P55957-4;P55957;P55957-2,EXP18102_X1067_A_MSB37241A,SP-003-001,1,3438100,NUMERIC
PXD017052:Sheet1:618:EXP18102_X1068_A_MSB37242A,10.1038/s41467-020-17033-7,PMC7376165,CC-BY-4.0,supplementary_data_2_lfq,Sheet1,618,Sheet1!BQ618,P55957-4;P55957;P55957-2,EXP18102_X1068_A_MSB37242A,SP-003-001,3,3600200,NUMERIC
PXD017052:Sheet1:618:EXP18102_X1108_A_MSB37282A,10.1038/s41467-020-17033-7,PMC7376165,CC-BY-4.0,supplementary_data_2_lfq,Sheet1,618,Sheet1!BR618,P55957-4;P55957;P55957-2,EXP18102_X1108_A_MSB37282A,SP-007-002,1,0,NUMERIC
PXD017052:Sheet1:618:EXP18102_X1109_A_MSB37283A,10.1038/s41467-020-17033-7,PMC7376165,CC-BY-4.0,supplementary_data_2_lfq,Sheet1,618,Sheet1!BS618,P55957-4;P55957;P55957-2,EXP18102_X1109_A_MSB37283A,SP-007-002,3,0,NUMERIC
PXD017052:Sheet1:618:EXP18102_X1110_B_MSB37284B,10.1038/s41467-020-17033-7,PMC7376165,CC-BY-4.0,supplementary_data_2_lfq,Sheet1,618,Sheet1!BT618,P55957-4;P55957;P55957-2,EXP18102_X1110_B_MSB37284B,SP-007-002,2,0,NUMERIC
PXD017052:Sheet1:618:EXP18102_X1114_A_MSB37288A,10.1038/s41467-020-17033-7,PMC7376165,CC-BY-4.0,supplementary_data_2_lfq,Sheet1,618,Sheet1!BU618,P55957-4;P55957;P55957-2,EXP18102_X1114_A_MSB37288A,SP-011-001,3,0,NUMERIC
PXD017052:Sheet1:618:EXP18102_X1115_A_MSB37289A,10.1038/s41467-020-17033-7,PMC7376165,CC-BY-4.0,supplementary_data_2_lfq,Sheet1,618,Sheet1!BV618,P55957-4;P55957;P55957-2,EXP18102_X1115_A_MSB37289A,SP-011-001,2,0,NUMERIC
PXD017052:Sheet1:618:EXP18102_X1116_A_MSB37290A,10.1038/s41467-020-17033-7,PMC7376165,CC-BY-4.0,supplementary_data_2_lfq,Sheet1,618,Sheet1!BW618,P55957-4;P55957;P55957-2,EXP18102_X1116_A_MSB37290A,SP-011-001,1,0,NUMERIC
PXD017052:Sheet1:619:EXP18102_X1066_A_MSB37240A,10.1038/s41467-020-17033-7,PMC7376165,CC-BY-4.0,supplementary_data_2_lfq,Sheet1,619,Sheet1!BO619,P60174-4;P60174-1;P60174,EXP18102_X1066_A_MSB37240A,SP-003-001,2,12734000,NUMERIC
PXD017052:Sheet1:619:EXP18102_X1067_A_MSB37241A,10.1038/s41467-020-17033-7,PMC7376165,CC-BY-4.0,supplementary_data_2_lfq,Sheet1,619,Sheet1!BP619,P60174-4;P60174-1;P60174,EXP18102_X1067_A_MSB37241A,SP-003-001,1,0,NUMERIC
PXD017052:Sheet1:619:EXP18102_X1068_A_MSB37242A,10.1038/s41467-020-17033-7,PMC7376165,CC-BY-4.0,supplementary_data_2_lfq,Sheet1,619,Sheet1!BQ619,P60174-4;P60174-1;P60174,EXP18102_X1068_A_MSB37242A,SP-003-001,3,0,NUMERIC
PXD017052:Sheet1:619:EXP18102_X1108_A_MSB37282A,10.1038/s41467-020-17033-7,PMC7376165,CC-BY-4.0,supplementary_data_2_lfq,Sheet1,619,Sheet1!BR619,P60174-4;P60174-1;P60174,EXP18102_X1108_A_MSB37282A,SP-007-002,1,0,NUMERIC
PXD017052:Sheet1:619:EXP18102_X1109_A_MSB37283A,10.1038/s41467-020-17033-7,PMC7376165,CC-BY-4.0,supplementary_data_2_lfq,Sheet1,619,Sheet1!BS619,P60174-4;P60174-1;P60174,EXP18102_X1109_A_MSB37283A,SP-007-002,3,0,NUMERIC
PXD017052:Sheet1:619:EXP18102_X1110_B_MSB37284B,10.1038/s41467-020-17033-7,PMC7376165,CC-BY-4.0,supplementary_data_2_lfq,Sheet1,619,Sheet1!BT619,P60174-4;P60174-1;P60174,EXP18102_X1110_B_MSB37284B,SP-007-002,2,0,NUMERIC
PXD017052:Sheet1:619:EXP18102_X1114_A_MSB37288A,10.1038/s41467-020-17033-7,PMC7376165,CC-BY-4.0,supplementary_data_2_lfq,Sheet1,619,Sheet1!BU619,P60174-4;P60174-1;P60174,EXP18102_X1114_A_MSB37288A,SP-011-001,3,0,NUMERIC
PXD017052:Sheet1:619:EXP18102_X1115_A_MSB37289A,10.1038/s41467-020-17033-7,PMC7376165,CC-BY-4.0,supplementary_data_2_lfq,Sheet1,619,Sheet1!BV619,P60174-4;P60174-1;P60174,EXP18102_X1115_A_MSB37289A,SP-011-001,2,0,NUMERIC
PXD017052:Sheet1:619:EXP18102_X1116_A_MSB37290A,10.1038/s41467-020-17033-7,PMC7376165,CC-BY-4.0,supplementary_data_2_lfq,Sheet1,619,Sheet1!BW619,P60174-4;P60174-1;P60174,EXP18102_X1116_A_MSB37290A,SP-011-001,1,0,NUMERIC
PXD017052:Sheet1:620:EXP18102_X1066_A_MSB37240A,10.1038/s41467-020-17033-7,PMC7376165,CC-BY-4.0,supplementary_data_2_lfq,Sheet1,620,Sheet1!BO620,P60709;G5E9R0;P63267-2;A5A3E0;F8WCH0,EXP18102_X1066_A_MSB37240A,SP-003-001,2,21966000000,NUMERIC
PXD017052:Sheet1:620:EXP18102_X1067_A_MSB37241A,10.1038/s41467-020-17033-7,PMC7376165,CC-BY-4.0,supplementary_data_2_lfq,Sheet1,620,Sheet1!BP620,P60709;G5E9R0;P63267-2;A5A3E0;F8WCH0,EXP18102_X1067_A_MSB37241A,SP-003-001,1,17453000000,NUMERIC
PXD017052:Sheet1:620:EXP18102_X1068_A_MSB37242A,10.1038/s41467-020-17033-7,PMC7376165,CC-BY-4.0,supplementary_data_2_lfq,Sheet1,620,Sheet1!BQ620,P60709;G5E9R0;P63267-2;A5A3E0;F8WCH0,EXP18102_X1068_A_MSB37242A,SP-003-001,3,25358000000,NUMERIC
PXD017052:Sheet1:620:EXP18102_X1108_A_MSB37282A,10.1038/s41467-020-17033-7,PMC7376165,CC-BY-4.0,supplementary_data_2_lfq,Sheet1,620,Sheet1!BR620,P60709;G5E9R0;P63267-2;A5A3E0;F8WCH0,EXP18102_X1108_A_MSB37282A,SP-007-002,1,10157000000,NUMERIC
PXD017052:Sheet1:620:EXP18102_X1109_A_MSB37283A,10.1038/s41467-020-17033-7,PMC7376165,CC-BY-4.0,supplementary_data_2_lfq,Sheet1,620,Sheet1!BS620,P60709;G5E9R0;P63267-2;A5A3E0;F8WCH0,EXP18102_X1109_A_MSB37283A,SP-007-002,3,10801000000,NUMERIC
PXD017052:Sheet1:620:EXP18102_X1110_B_MSB37284B,10.1038/s41467-020-17033-7,PMC7376165,CC-BY-4.0,supplementary_data_2_lfq,Sheet1,620,Sheet1!BT620,P60709;G5E9R0;P63267-2;A5A3E0;F8WCH0,EXP18102_X1110_B_MSB37284B,SP-007-002,2,5334600000,NUMERIC
PXD017052:Sheet1:620:EXP18102_X1114_A_MSB37288A,10.1038/s41467-020-17033-7,PMC7376165,CC-BY-4.0,supplementary_data_2_lfq,Sheet1,620,Sheet1!BU620,P60709;G5E9R0;P63267-2;A5A3E0;F8WCH0,EXP18102_X1114_A_MSB37288A,SP-011-001,3,24901000000,NUMERIC
PXD017052:Sheet1:620:EXP18102_X1115_A_MSB37289A,10.1038/s41467-020-17033-7,PMC7376165,CC-BY-4.0,supplementary_data_2_lfq,Sheet1,620,Sheet1!BV620,P60709;G5E9R0;P63267-2;A5A3E0;F8WCH0,EXP18102_X1115_A_MSB37289A,SP-011-001,2,24863000000,NUMERIC
PXD017052:Sheet1:620:EXP18102_X1116_A_MSB37290A,10.1038/s41467-020-17033-7,PMC7376165,CC-BY-4.0,supplementary_data_2_lfq,Sheet1,620,Sheet1!BW620,P60709;G5E9R0;P63267-2;A5A3E0;F8WCH0,EXP18102_X1116_A_MSB37290A,SP-011-001,1,25892000000,NUMERIC
PXD017052:Sheet1:621:EXP18102_X1066_A_MSB37240A,10.1038/s41467-020-17033-7,PMC7376165,CC-BY-4.0,supplementary_data_2_lfq,Sheet1,621,Sheet1!BO621,P60953;A0A590UJK8;P60953-1,EXP18102_X1066_A_MSB37240A,SP-003-001,2,55044000,NUMERIC
PXD017052:Sheet1:621:EXP18102_X1067_A_MSB37241A,10.1038/s41467-020-17033-7,PMC7376165,CC-BY-4.0,supplementary_data_2_lfq,Sheet1,621,Sheet1!BP621,P60953;A0A590UJK8;P60953-1,EXP18102_X1067_A_MSB37241A,SP-003-001,1,37129000,NUMERIC
PXD017052:Sheet1:621:EXP18102_X1068_A_MSB37242A,10.1038/s41467-020-17033-7,PMC7376165,CC-BY-4.0,supplementary_data_2_lfq,Sheet1,621,Sheet1!BQ621,P60953;A0A590UJK8;P60953-1,EXP18102_X1068_A_MSB37242A,SP-003-001,3,51570000,NUMERIC
PXD017052:Sheet1:621:EXP18102_X1108_A_MSB37282A,10.1038/s41467-020-17033-7,PMC7376165,CC-BY-4.0,supplementary_data_2_lfq,Sheet1,621,Sheet1!BR621,P60953;A0A590UJK8;P60953-1,EXP18102_X1108_A_MSB37282A,SP-007-002,1,27481000,NUMERIC
PXD017052:Sheet1:621:EXP18102_X1109_A_MSB37283A,10.1038/s41467-020-17033-7,PMC7376165,CC-BY-4.0,supplementary_data_2_lfq,Sheet1,621,Sheet1!BS621,P60953;A0A590UJK8;P60953-1,EXP18102_X1109_A_MSB37283A,SP-007-002,3,16974000,NUMERIC
PXD017052:Sheet1:621:EXP18102_X1110_B_MSB37284B,10.1038/s41467-020-17033-7,PMC7376165,CC-BY-4.0,supplementary_data_2_lfq,Sheet1,621,Sheet1!BT621,P60953;A0A590UJK8;P60953-1,EXP18102_X1110_B_MSB37284B,SP-007-002,2,12333000,NUMERIC
PXD017052:Sheet1:621:EXP18102_X1114_A_MSB37288A,10.1038/s41467-020-17033-7,PMC7376165,CC-BY-4.0,supplementary_data_2_lfq,Sheet1,621,Sheet1!BU621,P60953;A0A590UJK8;P60953-1,EXP18102_X1114_A_MSB37288A,SP-011-001,3,49068000,NUMERIC
PXD017052:Sheet1:621:EXP18102_X1115_A_MSB37289A,10.1038/s41467-020-17033-7,PMC7376165,CC-BY-4.0,supplementary_data_2_lfq,Sheet1,621,Sheet1!BV621,P60953;A0A590UJK8;P60953-1,EXP18102_X1115_A_MSB37289A,SP-011-001,2,79063000,NUMERIC
PXD017052:Sheet1:621:EXP18102_X1116_A_MSB37290A,10.1038/s41467-020-17033-7,PMC7376165,CC-BY-4.0,supplementary_data_2_lfq,Sheet1,621,Sheet1!BW621,P60953;A0A590UJK8;P60953-1,EXP18102_X1116_A_MSB37290A,SP-011-001,1,84898000,NUMERIC
PXD017052:Sheet1:622:EXP18102_X1066_A_MSB37240A,10.1038/s41467-020-17033-7,PMC7376165,CC-BY-4.0,supplementary_data_2_lfq,Sheet1,622,Sheet1!BO622,P60985-2;P60985,EXP18102_X1066_A_MSB37240A,SP-003-001,2,105590000,NUMERIC
PXD017052:Sheet1:622:EXP18102_X1067_A_MSB37241A,10.1038/s41467-020-17033-7,PMC7376165,CC-BY-4.0,supplementary_data_2_lfq,Sheet1,622,Sheet1!BP622,P60985-2;P60985,EXP18102_X1067_A_MSB37241A,SP-003-001,1,44840000,NUMERIC
PXD017052:Sheet1:622:EXP18102_X1068_A_MSB37242A,10.1038/s41467-020-17033-7,PMC7376165,CC-BY-4.0,supplementary_data_2_lfq,Sheet1,622,Sheet1!BQ622,P60985-2;P60985,EXP18102_X1068_A_MSB37242A,SP-003-001,3,64532000,NUMERIC
PXD017052:Sheet1:622:EXP18102_X1108_A_MSB37282A,10.1038/s41467-020-17033-7,PMC7376165,CC-BY-4.0,supplementary_data_2_lfq,Sheet1,622,Sheet1!BR622,P60985-2;P60985,EXP18102_X1108_A_MSB37282A,SP-007-002,1,32042000,NUMERIC
PXD017052:Sheet1:622:EXP18102_X1109_A_MSB37283A,10.1038/s41467-020-17033-7,PMC7376165,CC-BY-4.0,supplementary_data_2_lfq,Sheet1,622,Sheet1!BS622,P60985-2;P60985,EXP18102_X1109_A_MSB37283A,SP-007-002,3,46779000,NUMERIC
PXD017052:Sheet1:622:EXP18102_X1110_B_MSB37284B,10.1038/s41467-020-17033-7,PMC7376165,CC-BY-4.0,supplementary_data_2_lfq,Sheet1,622,Sheet1!BT622,P60985-2;P60985,EXP18102_X1110_B_MSB37284B,SP-007-002,2,35056000,NUMERIC
PXD017052:Sheet1:622:EXP18102_X1114_A_MSB37288A,10.1038/s41467-020-17033-7,PMC7376165,CC-BY-4.0,supplementary_data_2_lfq,Sheet1,622,Sheet1!BU622,P60985-2;P60985,EXP18102_X1114_A_MSB37288A,SP-011-001,3,157870000,NUMERIC
PXD017052:Sheet1:622:EXP18102_X1115_A_MSB37289A,10.1038/s41467-020-17033-7,PMC7376165,CC-BY-4.0,supplementary_data_2_lfq,Sheet1,622,Sheet1!BV622,P60985-2;P60985,EXP18102_X1115_A_MSB37289A,SP-011-001,2,123650000,NUMERIC
PXD017052:Sheet1:622:EXP18102_X1116_A_MSB37290A,10.1038/s41467-020-17033-7,PMC7376165,CC-BY-4.0,supplementary_data_2_lfq,Sheet1,622,Sheet1!BW622,P60985-2;P60985,EXP18102_X1116_A_MSB37290A,SP-011-001,1,77698000,NUMERIC
PXD017052:Sheet1:623:EXP18102_X1066_A_MSB37240A,10.1038/s41467-020-17033-7,PMC7376165,CC-BY-4.0,supplementary_data_2_lfq,Sheet1,623,Sheet1!BO623,P61006;P61006-2,EXP18102_X1066_A_MSB37240A,SP-003-001,2,19457000,NUMERIC
PXD017052:Sheet1:623:EXP18102_X1067_A_MSB37241A,10.1038/s41467-020-17033-7,PMC7376165,CC-BY-4.0,supplementary_data_2_lfq,Sheet1,623,Sheet1!BP623,P61006;P61006-2,EXP18102_X1067_A_MSB37241A,SP-003-001,1,22815000,NUMERIC
PXD017052:Sheet1:623:EXP18102_X1068_A_MSB37242A,10.1038/s41467-020-17033-7,PMC7376165,CC-BY-4.0,supplementary_data_2_lfq,Sheet1,623,Sheet1!BQ623,P61006;P61006-2,EXP18102_X1068_A_MSB37242A,SP-003-001,3,15225000,NUMERIC
PXD017052:Sheet1:623:EXP18102_X1108_A_MSB37282A,10.1038/s41467-020-17033-7,PMC7376165,CC-BY-4.0,supplementary_data_2_lfq,Sheet1,623,Sheet1!BR623,P61006;P61006-2,EXP18102_X1108_A_MSB37282A,SP-007-002,1,0,NUMERIC
PXD017052:Sheet1:623:EXP18102_X1109_A_MSB37283A,10.1038/s41467-020-17033-7,PMC7376165,CC-BY-4.0,supplementary_data_2_lfq,Sheet1,623,Sheet1!BS623,P61006;P61006-2,EXP18102_X1109_A_MSB37283A,SP-007-002,3,0,NUMERIC
PXD017052:Sheet1:623:EXP18102_X1110_B_MSB37284B,10.1038/s41467-020-17033-7,PMC7376165,CC-BY-4.0,supplementary_data_2_lfq,Sheet1,623,Sheet1!BT623,P61006;P61006-2,EXP18102_X1110_B_MSB37284B,SP-007-002,2,0,NUMERIC
PXD017052:Sheet1:623:EXP18102_X1114_A_MSB37288A,10.1038/s41467-020-17033-7,PMC7376165,CC-BY-4.0,supplementary_data_2_lfq,Sheet1,623,Sheet1!BU623,P61006;P61006-2,EXP18102_X1114_A_MSB37288A,SP-011-001,3,35405000,NUMERIC
PXD017052:Sheet1:623:EXP18102_X1115_A_MSB37289A,10.1038/s41467-020-17033-7,PMC7376165,CC-BY-4.0,supplementary_data_2_lfq,Sheet1,623,Sheet1!BV623,P61006;P61006-2,EXP18102_X1115_A_MSB37289A,SP-011-001,2,35980000,NUMERIC
PXD017052:Sheet1:623:EXP18102_X1116_A_MSB37290A,10.1038/s41467-020-17033-7,PMC7376165,CC-BY-4.0,supplementary_data_2_lfq,Sheet1,623,Sheet1!BW623,P61006;P61006-2,EXP18102_X1116_A_MSB37290A,SP-011-001,1,36722000,NUMERIC
PXD017052:Sheet1:624:EXP18102_X1066_A_MSB37240A,10.1038/s41467-020-17033-7,PMC7376165,CC-BY-4.0,supplementary_data_2_lfq,Sheet1,624,Sheet1!BO624,P61026,EXP18102_X1066_A_MSB37240A,SP-003-001,2,41332000,NUMERIC
