analysis_unit_id,source_article_doi,source_pmcid,source_license,source_asset_id,source_worksheet,source_row,source_cell_range,source_condition_id,protein_source_identifier,quantification_column,author_reported_quantification
PMC7788026:Urea-PC:216,10.1186/s12645-020-00071-6,PMC7788026,CC-BY-4.0,urea_pc_table,Urea-PC,216,Urea-PC!A216:Q216,PMC7788026:UREA_PC,P46783,Top3_normalized_Urea,0.11261413665566607
PMC7788026:Urea-PC:217,10.1186/s12645-020-00071-6,PMC7788026,CC-BY-4.0,urea_pc_table,Urea-PC,217,Urea-PC!A217:Q217,PMC7788026:UREA_PC,P60903,Top3_normalized_Urea,0.11167530058192278
PMC7788026:Urea-PC:218,10.1186/s12645-020-00071-6,PMC7788026,CC-BY-4.0,urea_pc_table,Urea-PC,218,Urea-PC!A218:Q218,PMC7788026:UREA_PC,P17066,Top3_normalized_Urea,0.11030047503241436
PMC7788026:Urea-PC:219,10.1186/s12645-020-00071-6,PMC7788026,CC-BY-4.0,urea_pc_table,Urea-PC,219,Urea-PC!A219:Q219,PMC7788026:UREA_PC,P62333,Top3_normalized_Urea,0.11025873998036621
PMC7788026:Urea-PC:220,10.1186/s12645-020-00071-6,PMC7788026,CC-BY-4.0,urea_pc_table,Urea-PC,220,Urea-PC!A220:Q220,PMC7788026:UREA_PC,P25789,Top3_normalized_Urea,0.10992283359058062
PMC7788026:Urea-PC:221,10.1186/s12645-020-00071-6,PMC7788026,CC-BY-4.0,urea_pc_table,Urea-PC,221,Urea-PC!A221:Q221,PMC7788026:UREA_PC,Q8NC51,Top3_normalized_Urea,0.10923440782912622
PMC7788026:Urea-PC:222,10.1186/s12645-020-00071-6,PMC7788026,CC-BY-4.0,urea_pc_table,Urea-PC,222,Urea-PC!A222:Q222,PMC7788026:UREA_PC,P54136,Top3_normalized_Urea,0.10866835086105571
PMC7788026:Urea-PC:223,10.1186/s12645-020-00071-6,PMC7788026,CC-BY-4.0,urea_pc_table,Urea-PC,223,Urea-PC!A223:Q223,PMC7788026:UREA_PC,Q13200,Top3_normalized_Urea,0.10832555616170879
PMC7788026:Urea-PC:224,10.1186/s12645-020-00071-6,PMC7788026,CC-BY-4.0,urea_pc_table,Urea-PC,224,Urea-PC!A224:Q224,PMC7788026:UREA_PC,P61158,Top3_normalized_Urea,0.10820967048320616
PMC7788026:Urea-PC:225,10.1186/s12645-020-00071-6,PMC7788026,CC-BY-4.0,urea_pc_table,Urea-PC,225,Urea-PC!A225:Q225,PMC7788026:UREA_PC,P52597,Top3_normalized_Urea,0.10820391671874903
PMC7788026:Urea-PC:226,10.1186/s12645-020-00071-6,PMC7788026,CC-BY-4.0,urea_pc_table,Urea-PC,226,Urea-PC!A226:Q226,PMC7788026:UREA_PC,P07737,Top3_normalized_Urea,0.10762335378113169
PMC7788026:Urea-PC:227,10.1186/s12645-020-00071-6,PMC7788026,CC-BY-4.0,urea_pc_table,Urea-PC,227,Urea-PC!A227:Q227,PMC7788026:UREA_PC,P25398,Top3_normalized_Urea,0.10745803435165942
PMC7788026:Urea-PC:228,10.1186/s12645-020-00071-6,PMC7788026,CC-BY-4.0,urea_pc_table,Urea-PC,228,Urea-PC!A228:Q228,PMC7788026:UREA_PC,P43243,Top3_normalized_Urea,0.10677122936892532
PMC7788026:Urea-PC:229,10.1186/s12645-020-00071-6,PMC7788026,CC-BY-4.0,urea_pc_table,Urea-PC,229,Urea-PC!A229:Q229,PMC7788026:UREA_PC,Q9UL46,Top3_normalized_Urea,0.10670882938819315
PMC7788026:Urea-PC:230,10.1186/s12645-020-00071-6,PMC7788026,CC-BY-4.0,urea_pc_table,Urea-PC,230,Urea-PC!A230:Q230,PMC7788026:UREA_PC,P21796,Top3_normalized_Urea,0.10646692816418592
PMC7788026:Urea-PC:231,10.1186/s12645-020-00071-6,PMC7788026,CC-BY-4.0,urea_pc_table,Urea-PC,231,Urea-PC!A231:Q231,PMC7788026:UREA_PC,Q15691,Top3_normalized_Urea,0.10612291788079876
PMC7788026:Urea-PC:232,10.1186/s12645-020-00071-6,PMC7788026,CC-BY-4.0,urea_pc_table,Urea-PC,232,Urea-PC!A232:Q232,PMC7788026:UREA_PC,P62140,Top3_normalized_Urea,0.10578267590793634
PMC7788026:Urea-PC:233,10.1186/s12645-020-00071-6,PMC7788026,CC-BY-4.0,urea_pc_table,Urea-PC,233,Urea-PC!A233:Q233,PMC7788026:UREA_PC,O00571,Top3_normalized_Urea,0.10483115724070656
PMC7788026:Urea-PC:234,10.1186/s12645-020-00071-6,PMC7788026,CC-BY-4.0,urea_pc_table,Urea-PC,234,Urea-PC!A234:Q234,PMC7788026:UREA_PC,P22102,Top3_normalized_Urea,0.10482264815242491
PMC7788026:Urea-PC:235,10.1186/s12645-020-00071-6,PMC7788026,CC-BY-4.0,urea_pc_table,Urea-PC,235,Urea-PC!A235:Q235,PMC7788026:UREA_PC,Q99584,Top3_normalized_Urea,0.104613162502824
PMC7788026:Urea-PC:236,10.1186/s12645-020-00071-6,PMC7788026,CC-BY-4.0,urea_pc_table,Urea-PC,236,Urea-PC!A236:Q236,PMC7788026:UREA_PC,Q9Y4L1,Top3_normalized_Urea,0.10441785866702588
PMC7788026:Urea-PC:237,10.1186/s12645-020-00071-6,PMC7788026,CC-BY-4.0,urea_pc_table,Urea-PC,237,Urea-PC!A237:Q237,PMC7788026:UREA_PC,P04264,Top3_normalized_Urea,0.10381492898306816
PMC7788026:Urea-PC:238,10.1186/s12645-020-00071-6,PMC7788026,CC-BY-4.0,urea_pc_table,Urea-PC,238,Urea-PC!A238:Q238,PMC7788026:UREA_PC,Q9BTT0,Top3_normalized_Urea,0.10331208238508999
PMC7788026:Urea-PC:239,10.1186/s12645-020-00071-6,PMC7788026,CC-BY-4.0,urea_pc_table,Urea-PC,239,Urea-PC!A239:Q239,PMC7788026:UREA_PC,P62750,Top3_normalized_Urea,0.10295875262406101
PMC7788026:Urea-PC:240,10.1186/s12645-020-00071-6,PMC7788026,CC-BY-4.0,urea_pc_table,Urea-PC,240,Urea-PC!A240:Q240,PMC7788026:UREA_PC,P04844,Top3_normalized_Urea,0.10085862859721098
PMC7788026:Urea-PC:241,10.1186/s12645-020-00071-6,PMC7788026,CC-BY-4.0,urea_pc_table,Urea-PC,241,Urea-PC!A241:Q241,PMC7788026:UREA_PC,P11940,Top3_normalized_Urea,0.099362690357826938
PMC7788026:Urea-PC:242,10.1186/s12645-020-00071-6,PMC7788026,CC-BY-4.0,urea_pc_table,Urea-PC,242,Urea-PC!A242:Q242,PMC7788026:UREA_PC,P17844,Top3_normalized_Urea,0.099321765695138953
PMC7788026:Urea-PC:243,10.1186/s12645-020-00071-6,PMC7788026,CC-BY-4.0,urea_pc_table,Urea-PC,243,Urea-PC!A243:Q243,PMC7788026:UREA_PC,O75390,Top3_normalized_Urea,0.099107782384589158
PMC7788026:Urea-PC:244,10.1186/s12645-020-00071-6,PMC7788026,CC-BY-4.0,urea_pc_table,Urea-PC,244,Urea-PC!A244:Q244,PMC7788026:UREA_PC,P41091,Top3_normalized_Urea,0.098806722737290395
PMC7788026:Urea-PC:245,10.1186/s12645-020-00071-6,PMC7788026,CC-BY-4.0,urea_pc_table,Urea-PC,245,Urea-PC!A245:Q245,PMC7788026:UREA_PC,Q15019,Top3_normalized_Urea,0.098630057856775907
PMC7788026:Urea-PC:246,10.1186/s12645-020-00071-6,PMC7788026,CC-BY-4.0,urea_pc_table,Urea-PC,246,Urea-PC!A246:Q246,PMC7788026:UREA_PC,O94925,Top3_normalized_Urea,0.098489050108108378
PMC7788026:Urea-PC:247,10.1186/s12645-020-00071-6,PMC7788026,CC-BY-4.0,urea_pc_table,Urea-PC,247,Urea-PC!A247:Q247,PMC7788026:UREA_PC,Q9Y265,Top3_normalized_Urea,0.097807512656215304
PMC7788026:Urea-PC:248,10.1186/s12645-020-00071-6,PMC7788026,CC-BY-4.0,urea_pc_table,Urea-PC,248,Urea-PC!A248:Q248,PMC7788026:UREA_PC,P62847,Top3_normalized_Urea,0.097807107461535231
PMC7788026:Urea-PC:249,10.1186/s12645-020-00071-6,PMC7788026,CC-BY-4.0,urea_pc_table,Urea-PC,249,Urea-PC!A249:Q249,PMC7788026:UREA_PC,P08727,Top3_normalized_Urea,0.097490245221713373
PMC7788026:Urea-PC:250,10.1186/s12645-020-00071-6,PMC7788026,CC-BY-4.0,urea_pc_table,Urea-PC,250,Urea-PC!A250:Q250,PMC7788026:UREA_PC,O14818,Top3_normalized_Urea,0.097477076394610798
PMC7788026:Urea-PC:251,10.1186/s12645-020-00071-6,PMC7788026,CC-BY-4.0,urea_pc_table,Urea-PC,251,Urea-PC!A251:Q251,PMC7788026:UREA_PC,P46940,Top3_normalized_Urea,0.096464292291753073
PMC7788026:Urea-PC:252,10.1186/s12645-020-00071-6,PMC7788026,CC-BY-4.0,urea_pc_table,Urea-PC,252,Urea-PC!A252:Q252,PMC7788026:UREA_PC,P61981,Top3_normalized_Urea,0.096328552073926571
PMC7788026:Urea-PC:253,10.1186/s12645-020-00071-6,PMC7788026,CC-BY-4.0,urea_pc_table,Urea-PC,253,Urea-PC!A253:Q253,PMC7788026:UREA_PC,O75396,Top3_normalized_Urea,0.096241030023029486
PMC7788026:Urea-PC:254,10.1186/s12645-020-00071-6,PMC7788026,CC-BY-4.0,urea_pc_table,Urea-PC,254,Urea-PC!A254:Q254,PMC7788026:UREA_PC,Q9H361,Top3_normalized_Urea,0.095151137372552708
PMC7788026:Urea-PC:255,10.1186/s12645-020-00071-6,PMC7788026,CC-BY-4.0,urea_pc_table,Urea-PC,255,Urea-PC!A255:Q255,PMC7788026:UREA_PC,P42704,Top3_normalized_Urea,0.094356874760661638
PMC7788026:Urea-PC:256,10.1186/s12645-020-00071-6,PMC7788026,CC-BY-4.0,urea_pc_table,Urea-PC,256,Urea-PC!A256:Q256,PMC7788026:UREA_PC,P30048,Top3_normalized_Urea,0.094199254030110854
PMC7788026:Urea-PC:257,10.1186/s12645-020-00071-6,PMC7788026,CC-BY-4.0,urea_pc_table,Urea-PC,257,Urea-PC!A257:Q257,PMC7788026:UREA_PC,Q9UHD1,Top3_normalized_Urea,0.093921290479576591
PMC7788026:Urea-PC:258,10.1186/s12645-020-00071-6,PMC7788026,CC-BY-4.0,urea_pc_table,Urea-PC,258,Urea-PC!A258:Q258,PMC7788026:UREA_PC,Q01813,Top3_normalized_Urea,0.093687087954490877
PMC7788026:Urea-PC:259,10.1186/s12645-020-00071-6,PMC7788026,CC-BY-4.0,urea_pc_table,Urea-PC,259,Urea-PC!A259:Q259,PMC7788026:UREA_PC,Q13283,Top3_normalized_Urea,0.093502319180374785
PMC7788026:Urea-PC:260,10.1186/s12645-020-00071-6,PMC7788026,CC-BY-4.0,urea_pc_table,Urea-PC,260,Urea-PC!A260:Q260,PMC7788026:UREA_PC,Q16543,Top3_normalized_Urea,0.093439108810282459
PMC7788026:Urea-PC:261,10.1186/s12645-020-00071-6,PMC7788026,CC-BY-4.0,urea_pc_table,Urea-PC,261,Urea-PC!A261:Q261,PMC7788026:UREA_PC,Q14019,Top3_normalized_Urea,0.093204298493176616
PMC7788026:Urea-PC:262,10.1186/s12645-020-00071-6,PMC7788026,CC-BY-4.0,urea_pc_table,Urea-PC,262,Urea-PC!A262:Q262,PMC7788026:UREA_PC,P63167,Top3_normalized_Urea,0.092881966125173687
PMC7788026:Urea-PC:263,10.1186/s12645-020-00071-6,PMC7788026,CC-BY-4.0,urea_pc_table,Urea-PC,263,Urea-PC!A263:Q263,PMC7788026:UREA_PC,P08243,Top3_normalized_Urea,0.092760407721149948
PMC7788026:Urea-PC:264,10.1186/s12645-020-00071-6,PMC7788026,CC-BY-4.0,urea_pc_table,Urea-PC,264,Urea-PC!A264:Q264,PMC7788026:UREA_PC,P62269,Top3_normalized_Urea,0.092432402627625906
PMC7788026:Urea-PC:265,10.1186/s12645-020-00071-6,PMC7788026,CC-BY-4.0,urea_pc_table,Urea-PC,265,Urea-PC!A265:Q265,PMC7788026:UREA_PC,P50502,Top3_normalized_Urea,0.091948397582271427
PMC7788026:Urea-PC:266,10.1186/s12645-020-00071-6,PMC7788026,CC-BY-4.0,urea_pc_table,Urea-PC,266,Urea-PC!A266:Q266,PMC7788026:UREA_PC,P43490,Top3_normalized_Urea,0.091711763889105222
PMC7788026:Urea-PC:267,10.1186/s12645-020-00071-6,PMC7788026,CC-BY-4.0,urea_pc_table,Urea-PC,267,Urea-PC!A267:Q267,PMC7788026:UREA_PC,P32119,Top3_normalized_Urea,0.091201218592205549
PMC7788026:Urea-PC:268,10.1186/s12645-020-00071-6,PMC7788026,CC-BY-4.0,urea_pc_table,Urea-PC,268,Urea-PC!A268:Q268,PMC7788026:UREA_PC,Q7KZF4,Top3_normalized_Urea,0.09082155117697141
PMC7788026:Urea-PC:269,10.1186/s12645-020-00071-6,PMC7788026,CC-BY-4.0,urea_pc_table,Urea-PC,269,Urea-PC!A269:Q269,PMC7788026:UREA_PC,Q04760,Top3_normalized_Urea,0.090779410930243193
PMC7788026:Urea-PC:270,10.1186/s12645-020-00071-6,PMC7788026,CC-BY-4.0,urea_pc_table,Urea-PC,270,Urea-PC!A270:Q270,PMC7788026:UREA_PC,Q02790,Top3_normalized_Urea,0.090708907055909435
PMC7788026:Urea-PC:271,10.1186/s12645-020-00071-6,PMC7788026,CC-BY-4.0,urea_pc_table,Urea-PC,271,Urea-PC!A271:Q271,PMC7788026:UREA_PC,Q15417,Top3_normalized_Urea,0.090630299287974073
PMC7788026:Urea-PC:272,10.1186/s12645-020-00071-6,PMC7788026,CC-BY-4.0,urea_pc_table,Urea-PC,272,Urea-PC!A272:Q272,PMC7788026:UREA_PC,P09493,Top3_normalized_Urea,0.089981177410487348
PMC7788026:Urea-PC:273,10.1186/s12645-020-00071-6,PMC7788026,CC-BY-4.0,urea_pc_table,Urea-PC,273,Urea-PC!A273:Q273,PMC7788026:UREA_PC,Q86V81,Top3_normalized_Urea,0.089591380128251241
PMC7788026:Urea-PC:274,10.1186/s12645-020-00071-6,PMC7788026,CC-BY-4.0,urea_pc_table,Urea-PC,274,Urea-PC!A274:Q274,PMC7788026:UREA_PC,Q99497,Top3_normalized_Urea,0.08907982184465138
PMC7788026:Urea-PC:275,10.1186/s12645-020-00071-6,PMC7788026,CC-BY-4.0,urea_pc_table,Urea-PC,275,Urea-PC!A275:Q275,PMC7788026:UREA_PC,P00505,Top3_normalized_Urea,0.087935754665448007
PMC7788026:Urea-PC:276,10.1186/s12645-020-00071-6,PMC7788026,CC-BY-4.0,urea_pc_table,Urea-PC,276,Urea-PC!A276:Q276,PMC7788026:UREA_PC,P05023,Top3_normalized_Urea,0.087923963500257704
PMC7788026:Urea-PC:277,10.1186/s12645-020-00071-6,PMC7788026,CC-BY-4.0,urea_pc_table,Urea-PC,277,Urea-PC!A277:Q277,PMC7788026:UREA_PC,Q16629,Top3_normalized_Urea,0.087514473756569761
PMC7788026:Urea-PC:278,10.1186/s12645-020-00071-6,PMC7788026,CC-BY-4.0,urea_pc_table,Urea-PC,278,Urea-PC!A278:Q278,PMC7788026:UREA_PC,Q14974,Top3_normalized_Urea,0.087130632836130831
PMC7788026:Urea-PC:279,10.1186/s12645-020-00071-6,PMC7788026,CC-BY-4.0,urea_pc_table,Urea-PC,279,Urea-PC!A279:Q279,PMC7788026:UREA_PC,P06756,Top3_normalized_Urea,0.086789864110184287
PMC7788026:Urea-PC:280,10.1186/s12645-020-00071-6,PMC7788026,CC-BY-4.0,urea_pc_table,Urea-PC,280,Urea-PC!A280:Q280,PMC7788026:UREA_PC,Q13310,Top3_normalized_Urea,0.08635221333623086
PMC7788026:Urea-PC:281,10.1186/s12645-020-00071-6,PMC7788026,CC-BY-4.0,urea_pc_table,Urea-PC,281,Urea-PC!A281:Q281,PMC7788026:UREA_PC,P37837,Top3_normalized_Urea,0.085783765719547878
PMC7788026:Urea-PC:282,10.1186/s12645-020-00071-6,PMC7788026,CC-BY-4.0,urea_pc_table,Urea-PC,282,Urea-PC!A282:Q282,PMC7788026:UREA_PC,P15121,Top3_normalized_Urea,0.085726633269656724
PMC7788026:Urea-PC:283,10.1186/s12645-020-00071-6,PMC7788026,CC-BY-4.0,urea_pc_table,Urea-PC,283,Urea-PC!A283:Q283,PMC7788026:UREA_PC,Q9BR76,Top3_normalized_Urea,0.085010046477936821
PMC7788026:Urea-PC:284,10.1186/s12645-020-00071-6,PMC7788026,CC-BY-4.0,urea_pc_table,Urea-PC,284,Urea-PC!A284:Q284,PMC7788026:UREA_PC,P02786,Top3_normalized_Urea,0.084955952988146261
PMC7788026:Urea-PC:285,10.1186/s12645-020-00071-6,PMC7788026,CC-BY-4.0,urea_pc_table,Urea-PC,285,Urea-PC!A285:Q285,PMC7788026:UREA_PC,P47755,Top3_normalized_Urea,0.084602136993501179
PMC7788026:Urea-PC:286,10.1186/s12645-020-00071-6,PMC7788026,CC-BY-4.0,urea_pc_table,Urea-PC,286,Urea-PC!A286:Q286,PMC7788026:UREA_PC,O95373,Top3_normalized_Urea,0.084587225829274262
PMC7788026:Urea-PC:287,10.1186/s12645-020-00071-6,PMC7788026,CC-BY-4.0,urea_pc_table,Urea-PC,287,Urea-PC!A287:Q287,PMC7788026:UREA_PC,P11766,Top3_normalized_Urea,0.084141916875867334
PMC7788026:Urea-PC:288,10.1186/s12645-020-00071-6,PMC7788026,CC-BY-4.0,urea_pc_table,Urea-PC,288,Urea-PC!A288:Q288,PMC7788026:UREA_PC,P11586,Top3_normalized_Urea,0.084040213011167472
PMC7788026:Urea-PC:289,10.1186/s12645-020-00071-6,PMC7788026,CC-BY-4.0,urea_pc_table,Urea-PC,289,Urea-PC!A289:Q289,PMC7788026:UREA_PC,P39656,Top3_normalized_Urea,0.083661355985293506
PMC7788026:Urea-PC:290,10.1186/s12645-020-00071-6,PMC7788026,CC-BY-4.0,urea_pc_table,Urea-PC,290,Urea-PC!A290:Q290,PMC7788026:UREA_PC,P35221,Top3_normalized_Urea,0.083320587259346976
PMC7788026:Urea-PC:291,10.1186/s12645-020-00071-6,PMC7788026,CC-BY-4.0,urea_pc_table,Urea-PC,291,Urea-PC!A291:Q291,PMC7788026:UREA_PC,Q13151,Top3_normalized_Urea,0.082271943427302249
PMC7788026:Urea-PC:292,10.1186/s12645-020-00071-6,PMC7788026,CC-BY-4.0,urea_pc_table,Urea-PC,292,Urea-PC!A292:Q292,PMC7788026:UREA_PC,Q8NBS9,Top3_normalized_Urea,0.081938873400277223
PMC7788026:Urea-PC:293,10.1186/s12645-020-00071-6,PMC7788026,CC-BY-4.0,urea_pc_table,Urea-PC,293,Urea-PC!A293:Q293,PMC7788026:UREA_PC,P35606,Top3_normalized_Urea,0.081792598120768667
PMC7788026:Urea-PC:294,10.1186/s12645-020-00071-6,PMC7788026,CC-BY-4.0,urea_pc_table,Urea-PC,294,Urea-PC!A294:Q294,PMC7788026:UREA_PC,P43487,Top3_normalized_Urea,0.08176666566124359
PMC7788026:Urea-PC:295,10.1186/s12645-020-00071-6,PMC7788026,CC-BY-4.0,urea_pc_table,Urea-PC,295,Urea-PC!A295:Q295,PMC7788026:UREA_PC,O95433,Top3_normalized_Urea,0.081659289071022642
PMC7788026:Urea-PC:296,10.1186/s12645-020-00071-6,PMC7788026,CC-BY-4.0,urea_pc_table,Urea-PC,296,Urea-PC!A296:Q296,PMC7788026:UREA_PC,Q96QK1,Top3_normalized_Urea,0.08134931514076213
PMC7788026:Urea-PC:297,10.1186/s12645-020-00071-6,PMC7788026,CC-BY-4.0,urea_pc_table,Urea-PC,297,Urea-PC!A297:Q297,PMC7788026:UREA_PC,P84090,Top3_normalized_Urea,0.080966406168087354
PMC7788026:Urea-PC:298,10.1186/s12645-020-00071-6,PMC7788026,CC-BY-4.0,urea_pc_table,Urea-PC,298,Urea-PC!A298:Q298,PMC7788026:UREA_PC,P00367,Top3_normalized_Urea,0.0808385672465224
PMC7788026:Urea-PC:299,10.1186/s12645-020-00071-6,PMC7788026,CC-BY-4.0,urea_pc_table,Urea-PC,299,Urea-PC!A299:Q299,PMC7788026:UREA_PC,Q16698,Top3_normalized_Urea,0.080812432189657293
PMC7788026:Urea-PC:300,10.1186/s12645-020-00071-6,PMC7788026,CC-BY-4.0,urea_pc_table,Urea-PC,300,Urea-PC!A300:Q300,PMC7788026:UREA_PC,P02545,Top3_normalized_Urea,0.080698977679235145
PMC7788026:Urea-PC:301,10.1186/s12645-020-00071-6,PMC7788026,CC-BY-4.0,urea_pc_table,Urea-PC,301,Urea-PC!A301:Q301,PMC7788026:UREA_PC,P55795,Top3_normalized_Urea,0.080625515883736815
PMC7788026:Urea-PC:302,10.1186/s12645-020-00071-6,PMC7788026,CC-BY-4.0,urea_pc_table,Urea-PC,302,Urea-PC!A302:Q302,PMC7788026:UREA_PC,P40939,Top3_normalized_Urea,0.080143455772846706
PMC7788026:Urea-PC:303,10.1186/s12645-020-00071-6,PMC7788026,CC-BY-4.0,urea_pc_table,Urea-PC,303,Urea-PC!A303:Q303,PMC7788026:UREA_PC,Q96S97,Top3_normalized_Urea,0.079956661025330222
PMC7788026:Urea-PC:304,10.1186/s12645-020-00071-6,PMC7788026,CC-BY-4.0,urea_pc_table,Urea-PC,304,Urea-PC!A304:Q304,PMC7788026:UREA_PC,P62851,Top3_normalized_Urea,0.079895476628638287
PMC7788026:Urea-PC:305,10.1186/s12645-020-00071-6,PMC7788026,CC-BY-4.0,urea_pc_table,Urea-PC,305,Urea-PC!A305:Q305,PMC7788026:UREA_PC,Q9NUQ9,Top3_normalized_Urea,0.079883320788235915
PMC7788026:Urea-PC:306,10.1186/s12645-020-00071-6,PMC7788026,CC-BY-4.0,urea_pc_table,Urea-PC,306,Urea-PC!A306:Q306,PMC7788026:UREA_PC,P41250,Top3_normalized_Urea,0.078860204221036165
PMC7788026:Urea-PC:307,10.1186/s12645-020-00071-6,PMC7788026,CC-BY-4.0,urea_pc_table,Urea-PC,307,Urea-PC!A307:Q307,PMC7788026:UREA_PC,P49915,Top3_normalized_Urea,0.078820089947708324
PMC7788026:Urea-PC:308,10.1186/s12645-020-00071-6,PMC7788026,CC-BY-4.0,urea_pc_table,Urea-PC,308,Urea-PC!A308:Q308,PMC7788026:UREA_PC,P62910,Top3_normalized_Urea,0.078140173274535582
PMC7788026:Urea-PC:309,10.1186/s12645-020-00071-6,PMC7788026,CC-BY-4.0,urea_pc_table,Urea-PC,309,Urea-PC!A309:Q309,PMC7788026:UREA_PC,P62277,Top3_normalized_Urea,0.077873960369723619
PMC7788026:Urea-PC:310,10.1186/s12645-020-00071-6,PMC7788026,CC-BY-4.0,urea_pc_table,Urea-PC,310,Urea-PC!A310:Q310,PMC7788026:UREA_PC,P67775,Top3_normalized_Urea,0.077568038386263888
PMC7788026:Urea-PC:311,10.1186/s12645-020-00071-6,PMC7788026,CC-BY-4.0,urea_pc_table,Urea-PC,311,Urea-PC!A311:Q311,PMC7788026:UREA_PC,P26368,Top3_normalized_Urea,0.077458635822642521
PMC7788026:Urea-PC:312,10.1186/s12645-020-00071-6,PMC7788026,CC-BY-4.0,urea_pc_table,Urea-PC,312,Urea-PC!A312:Q312,PMC7788026:UREA_PC,Q92841,Top3_normalized_Urea,0.077378366756518852
PMC7788026:Urea-PC:313,10.1186/s12645-020-00071-6,PMC7788026,CC-BY-4.0,urea_pc_table,Urea-PC,313,Urea-PC!A313:Q313,PMC7788026:UREA_PC,Q9NR31,Top3_normalized_Urea,0.077275609385650798
PMC7788026:Urea-PC:314,10.1186/s12645-020-00071-6,PMC7788026,CC-BY-4.0,urea_pc_table,Urea-PC,314,Urea-PC!A314:Q314,PMC7788026:UREA_PC,P02461,Top3_normalized_Urea,0.077076942434008019
PMC7788026:Urea-PC:315,10.1186/s12645-020-00071-6,PMC7788026,CC-BY-4.0,urea_pc_table,Urea-PC,315,Urea-PC!A315:Q315,PMC7788026:UREA_PC,P61077,Top3_normalized_Urea,0.076793306157952629
PMC7788026:Urea-PC:316,10.1186/s12645-020-00071-6,PMC7788026,CC-BY-4.0,urea_pc_table,Urea-PC,316,Urea-PC!A316:Q316,PMC7788026:UREA_PC,Q12905,Top3_normalized_Urea,0.076647030878444072
PMC7788026:Urea-PC:317,10.1186/s12645-020-00071-6,PMC7788026,CC-BY-4.0,urea_pc_table,Urea-PC,317,Urea-PC!A317:Q317,PMC7788026:UREA_PC,Q07065,Top3_normalized_Urea,0.076541275066943429
PMC7788026:Urea-PC:318,10.1186/s12645-020-00071-6,PMC7788026,CC-BY-4.0,urea_pc_table,Urea-PC,318,Urea-PC!A318:Q318,PMC7788026:UREA_PC,Q9Y3U8,Top3_normalized_Urea,0.076514937412738279
PMC7788026:Urea-PC:319,10.1186/s12645-020-00071-6,PMC7788026,CC-BY-4.0,urea_pc_table,Urea-PC,319,Urea-PC!A319:Q319,PMC7788026:UREA_PC,Q9UQ80,Top3_normalized_Urea,0.076286407613173665
PMC7788026:Urea-PC:320,10.1186/s12645-020-00071-6,PMC7788026,CC-BY-4.0,urea_pc_table,Urea-PC,320,Urea-PC!A320:Q320,PMC7788026:UREA_PC,P08133,Top3_normalized_Urea,0.075990210302035843
PMC7788026:Urea-PC:321,10.1186/s12645-020-00071-6,PMC7788026,CC-BY-4.0,urea_pc_table,Urea-PC,321,Urea-PC!A321:Q321,PMC7788026:UREA_PC,Q9HB71,Top3_normalized_Urea,0.075766137643952097
PMC7788026:Urea-PC:322,10.1186/s12645-020-00071-6,PMC7788026,CC-BY-4.0,urea_pc_table,Urea-PC,322,Urea-PC!A322:Q322,PMC7788026:UREA_PC,O15260,Top3_normalized_Urea,0.075719945450423071
PMC7788026:Urea-PC:323,10.1186/s12645-020-00071-6,PMC7788026,CC-BY-4.0,urea_pc_table,Urea-PC,323,Urea-PC!A323:Q323,PMC7788026:UREA_PC,Q9BVC6,Top3_normalized_Urea,0.075717514282342607
PMC7788026:Urea-PC:324,10.1186/s12645-020-00071-6,PMC7788026,CC-BY-4.0,urea_pc_table,Urea-PC,324,Urea-PC!A324:Q324,PMC7788026:UREA_PC,Q14152,Top3_normalized_Urea,0.075675779230294449
PMC7788026:Urea-PC:325,10.1186/s12645-020-00071-6,PMC7788026,CC-BY-4.0,urea_pc_table,Urea-PC,325,Urea-PC!A325:Q325,PMC7788026:UREA_PC,P39687,Top3_normalized_Urea,0.075263372084909949
PMC7788026:Urea-PC:326,10.1186/s12645-020-00071-6,PMC7788026,CC-BY-4.0,urea_pc_table,Urea-PC,326,Urea-PC!A326:Q326,PMC7788026:UREA_PC,P42167,Top3_normalized_Urea,0.07517913211092149
PMC7788026:Urea-PC:327,10.1186/s12645-020-00071-6,PMC7788026,CC-BY-4.0,urea_pc_table,Urea-PC,327,Urea-PC!A327:Q327,PMC7788026:UREA_PC,Q99729,Top3_normalized_Urea,0.074602418522764891
PMC7788026:Urea-PC:328,10.1186/s12645-020-00071-6,PMC7788026,CC-BY-4.0,urea_pc_table,Urea-PC,328,Urea-PC!A328:Q328,PMC7788026:UREA_PC,P37108,Top3_normalized_Urea,0.074033930386613905
PMC7788026:Urea-PC:329,10.1186/s12645-020-00071-6,PMC7788026,CC-BY-4.0,urea_pc_table,Urea-PC,329,Urea-PC!A329:Q329,PMC7788026:UREA_PC,Q04695,Top3_normalized_Urea,0.073975177158002448
PMC7788026:Urea-PC:330,10.1186/s12645-020-00071-6,PMC7788026,CC-BY-4.0,urea_pc_table,Urea-PC,330,Urea-PC!A330:Q330,PMC7788026:UREA_PC,P13693,Top3_normalized_Urea,0.073924122628312466
PMC7788026:Urea-PC:331,10.1186/s12645-020-00071-6,PMC7788026,CC-BY-4.0,urea_pc_table,Urea-PC,331,Urea-PC!A331:Q331,PMC7788026:UREA_PC,P14678,Top3_normalized_Urea,0.07384308369229664
