target_observation_id,source_id,laboratory_anchor,source_license,canonical_accession,measurement_batch_id,biological_unit_id,source_asset_id,source_worksheet,source_row,source_coordinate,source_identifier,source_sample,condition_label,technical_replicate_id,author_quantity_type,author_numeric_value,author_value_state,rank_target_eligible,common_target_member,source_local_rank_percentile,source_batch_positive_count,cross_source_scale_use
T192_PXD064962_UCD_EVENT_000658,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,CC0,P06396,PT_D3_42,PT_D3_42,protein_groups,,178,LFQ intensity PT_D3_42_2_S1-H4_6694:178,P06396;CON__Q3SX14,PT_D3_42_2_S1-H4_6694,,2,,2548100.0,POSITIVE,true,true,0.84615384615384615,14,PROHIBITED
T192_PXD064962_UCD_EVENT_000659,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,CC0,P07996,PT_D3_42,PT_D3_42,protein_groups,,202,LFQ intensity PT_D3_42_1_S1-G4_6693:202,P07996;CON__Q28194;P35442,PT_D3_42_1_S1-G4_6693,,1,,40703.0,POSITIVE,true,true,0.30769230769230771,14,PROHIBITED
T192_PXD064962_UCD_EVENT_000660,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,CC0,P07996,PT_D3_42,PT_D3_42,protein_groups,,202,LFQ intensity PT_D3_42_2_S1-H4_6694:202,P07996;CON__Q28194;P35442,PT_D3_42_2_S1-H4_6694,,2,,89160.0,POSITIVE,true,true,0.46153846153846156,14,PROHIBITED
T192_PXD064962_UCD_EVENT_000661,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,CC0,Q04695,PT_D3_42,PT_D3_42,protein_groups,,51,LFQ intensity PT_D3_42_1_S1-G4_6693:51,CON__Q04695;Q04695;CON__P19001;CON__Q9C075;CON__Q99PS0;Q9C075,PT_D3_42_1_S1-G4_6693,,1,,260.0,POSITIVE,true,true,0,14,PROHIBITED
T192_PXD064962_UCD_EVENT_000662,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,CC0,Q04695,PT_D3_42,PT_D3_42,protein_groups,,51,LFQ intensity PT_D3_42_2_S1-H4_6694:51,CON__Q04695;Q04695;CON__P19001;CON__Q9C075;CON__Q99PS0;Q9C075,PT_D3_42_2_S1-H4_6694,,2,,351.39,POSITIVE,true,true,0.076923076923076927,14,PROHIBITED
T192_PXD064962_UCD_EVENT_000663,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,CC0,Q9HDC9,PT_D3_42,PT_D3_42,protein_groups,,385,LFQ intensity PT_D3_42_1_S1-G4_6693:385,Q9HDC9,PT_D3_42_1_S1-G4_6693,,1,,121910.0,POSITIVE,true,true,0.53846153846153844,14,PROHIBITED
T192_PXD064962_UCD_EVENT_000664,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,CC0,Q9HDC9,PT_D3_42,PT_D3_42,protein_groups,,385,LFQ intensity PT_D3_42_2_S1-H4_6694:385,Q9HDC9,PT_D3_42_2_S1-H4_6694,,2,,76997.0,POSITIVE,true,true,0.38461538461538464,14,PROHIBITED
T192_PXD064962_UCD_EVENT_000665,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,CC0,P04004,PT_D3_85,PT_D3_85,protein_groups,,149,LFQ intensity PT_D3_85_1_S1-E4_6679:149,P04004;CON__Q3ZBS7,PT_D3_85_1_S1-E4_6679,,1,,2660800.0,POSITIVE,true,true,0.72727272727272729,12,PROHIBITED
T192_PXD064962_UCD_EVENT_000666,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,CC0,P04004,PT_D3_85,PT_D3_85,protein_groups,,149,LFQ intensity PT_D3_85_2_S1-F4_6680:149,P04004;CON__Q3ZBS7,PT_D3_85_2_S1-F4_6680,,2,,2682500.0,POSITIVE,true,true,0.81818181818181823,12,PROHIBITED
T192_PXD064962_UCD_EVENT_000667,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,CC0,P04264,PT_D3_85,PT_D3_85,protein_groups,,160,LFQ intensity PT_D3_85_1_S1-E4_6679:160,P04264;CON__P04264;CON__Q6IFZ6;CON__H-INV:HIT000016045;CON__Q9H552,PT_D3_85_1_S1-E4_6679,,1,,230900.0,POSITIVE,true,true,0.54545454545454541,12,PROHIBITED
T192_PXD064962_UCD_EVENT_000668,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,CC0,P04264,PT_D3_85,PT_D3_85,protein_groups,,160,LFQ intensity PT_D3_85_2_S1-F4_6680:160,P04264;CON__P04264;CON__Q6IFZ6;CON__H-INV:HIT000016045;CON__Q9H552,PT_D3_85_2_S1-F4_6680,,2,,238490.0,POSITIVE,true,true,0.63636363636363635,12,PROHIBITED
T192_PXD064962_UCD_EVENT_000669,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,CC0,P06396,PT_D3_85,PT_D3_85,protein_groups,,178,LFQ intensity PT_D3_85_1_S1-E4_6679:178,P06396;CON__Q3SX14,PT_D3_85_1_S1-E4_6679,,1,,3111200.0,POSITIVE,true,true,0.90909090909090906,12,PROHIBITED
T192_PXD064962_UCD_EVENT_000670,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,CC0,P06396,PT_D3_85,PT_D3_85,protein_groups,,178,LFQ intensity PT_D3_85_2_S1-F4_6680:178,P06396;CON__Q3SX14,PT_D3_85_2_S1-F4_6680,,2,,3360000.0,POSITIVE,true,true,1,12,PROHIBITED
T192_PXD064962_UCD_EVENT_000671,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,CC0,Q04695,PT_D3_85,PT_D3_85,protein_groups,,51,LFQ intensity PT_D3_85_1_S1-E4_6679:51,CON__Q04695;Q04695;CON__P19001;CON__Q9C075;CON__Q99PS0;Q9C075,PT_D3_85_1_S1-E4_6679,,1,,208.81,POSITIVE,true,true,0,12,PROHIBITED
T192_PXD064962_UCD_EVENT_000672,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,CC0,Q04695,PT_D3_85,PT_D3_85,protein_groups,,51,LFQ intensity PT_D3_85_2_S1-F4_6680:51,CON__Q04695;Q04695;CON__P19001;CON__Q9C075;CON__Q99PS0;Q9C075,PT_D3_85_2_S1-F4_6680,,2,,314.58,POSITIVE,true,true,0.090909090909090912,12,PROHIBITED
T192_PXD064962_UCD_EVENT_000673,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,CC0,Q9HDC9,PT_D3_85,PT_D3_85,protein_groups,,385,LFQ intensity PT_D3_85_1_S1-E4_6679:385,Q9HDC9,PT_D3_85_1_S1-E4_6679,,1,,42401.0,POSITIVE,true,true,0.27272727272727271,12,PROHIBITED
T192_PXD064962_UCD_EVENT_000674,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,CC0,Q9HDC9,PT_D3_85,PT_D3_85,protein_groups,,385,LFQ intensity PT_D3_85_2_S1-F4_6680:385,Q9HDC9,PT_D3_85_2_S1-F4_6680,,2,,70721.0,POSITIVE,true,true,0.45454545454545453,12,PROHIBITED
T192_PXD064962_UCD_EVENT_000675,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,CC0,P04004,PT_D3_96,PT_D3_96,protein_groups,,149,LFQ intensity PT_D3_96_1_S1-A4_6647:149,P04004;CON__Q3ZBS7,PT_D3_96_1_S1-A4_6647,,1,,2625100.0,POSITIVE,true,true,0.8571428571428571,15,PROHIBITED
T192_PXD064962_UCD_EVENT_000676,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,CC0,P04004,PT_D3_96,PT_D3_96,protein_groups,,149,LFQ intensity PT_D3_96_2_S1-B4_6648:149,P04004;CON__Q3ZBS7,PT_D3_96_2_S1-B4_6648,,2,,2307300.0,POSITIVE,true,true,0.7857142857142857,15,PROHIBITED
T192_PXD064962_UCD_EVENT_000677,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,CC0,P04264,PT_D3_96,PT_D3_96,protein_groups,,160,LFQ intensity PT_D3_96_1_S1-A4_6647:160,P04264;CON__P04264;CON__Q6IFZ6;CON__H-INV:HIT000016045;CON__Q9H552,PT_D3_96_1_S1-A4_6647,,1,,486780.0,POSITIVE,true,true,0.6428571428571429,15,PROHIBITED
T192_PXD064962_UCD_EVENT_000678,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,CC0,P04264,PT_D3_96,PT_D3_96,protein_groups,,160,LFQ intensity PT_D3_96_2_S1-B4_6648:160,P04264;CON__P04264;CON__Q6IFZ6;CON__H-INV:HIT000016045;CON__Q9H552,PT_D3_96_2_S1-B4_6648,,2,,520780.0,POSITIVE,true,true,0.7142857142857143,15,PROHIBITED
T192_PXD064962_UCD_EVENT_000679,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,CC0,P06396,PT_D3_96,PT_D3_96,protein_groups,,178,LFQ intensity PT_D3_96_1_S1-A4_6647:178,P06396;CON__Q3SX14,PT_D3_96_1_S1-A4_6647,,1,,2919600.0,POSITIVE,true,true,0.9285714285714286,15,PROHIBITED
T192_PXD064962_UCD_EVENT_000680,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,CC0,P06396,PT_D3_96,PT_D3_96,protein_groups,,178,LFQ intensity PT_D3_96_2_S1-B4_6648:178,P06396;CON__Q3SX14,PT_D3_96_2_S1-B4_6648,,2,,3366200.0,POSITIVE,true,true,1,15,PROHIBITED
T192_PXD064962_UCD_EVENT_000681,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,CC0,P07996,PT_D3_96,PT_D3_96,protein_groups,,202,LFQ intensity PT_D3_96_1_S1-A4_6647:202,P07996;CON__Q28194;P35442,PT_D3_96_1_S1-A4_6647,,1,,100140.0,POSITIVE,true,true,0.5714285714285714,15,PROHIBITED
T192_PXD064962_UCD_EVENT_000682,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,CC0,P07996,PT_D3_96,PT_D3_96,protein_groups,,202,LFQ intensity PT_D3_96_2_S1-B4_6648:202,P07996;CON__Q28194;P35442,PT_D3_96_2_S1-B4_6648,,2,,79934.0,POSITIVE,true,true,0.5,15,PROHIBITED
T192_PXD064962_UCD_EVENT_000683,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,CC0,Q04695,PT_D3_96,PT_D3_96,protein_groups,,51,LFQ intensity PT_D3_96_1_S1-A4_6647:51,CON__Q04695;Q04695;CON__P19001;CON__Q9C075;CON__Q99PS0;Q9C075,PT_D3_96_1_S1-A4_6647,,1,,462.34,POSITIVE,true,true,0.071428571428571425,15,PROHIBITED
T192_PXD064962_UCD_EVENT_000684,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,CC0,Q04695,PT_D3_96,PT_D3_96,protein_groups,,51,LFQ intensity PT_D3_96_2_S1-B4_6648:51,CON__Q04695;Q04695;CON__P19001;CON__Q9C075;CON__Q99PS0;Q9C075,PT_D3_96_2_S1-B4_6648,,2,,332.47,POSITIVE,true,true,0,15,PROHIBITED
T192_PXD064962_UCD_EVENT_000685,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,CC0,Q9HDC9,PT_D3_96,PT_D3_96,protein_groups,,385,LFQ intensity PT_D3_96_1_S1-A4_6647:385,Q9HDC9,PT_D3_96_1_S1-A4_6647,,1,,42437.0,POSITIVE,true,true,0.35714285714285715,15,PROHIBITED
T192_PXD064962_UCD_EVENT_000686,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,CC0,Q9HDC9,PT_D3_96,PT_D3_96,protein_groups,,385,LFQ intensity PT_D3_96_2_S1-B4_6648:385,Q9HDC9,PT_D3_96_2_S1-B4_6648,,2,,43773.0,POSITIVE,true,true,0.42857142857142855,15,PROHIBITED
T192_PXD064962_UCD_EVENT_000687,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,CC0,P04004,T_D1_133,T_D1_133,protein_groups,,149,LFQ intensity T_D1_133_1_S1-A6_6651:149,P04004;CON__Q3ZBS7,T_D1_133_1_S1-A6_6651,,1,,2701900.0,POSITIVE,true,true,0.80000000000000004,16,PROHIBITED
T192_PXD064962_UCD_EVENT_000688,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,CC0,P04004,T_D1_133,T_D1_133,protein_groups,,149,LFQ intensity T_D1_133_2_S1-B6_6652:149,P04004;CON__Q3ZBS7,T_D1_133_2_S1-B6_6652,,2,,2784500.0,POSITIVE,true,true,0.8666666666666667,16,PROHIBITED
T192_PXD064962_UCD_EVENT_000689,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,CC0,P04264,T_D1_133,T_D1_133,protein_groups,,160,LFQ intensity T_D1_133_1_S1-A6_6651:160,P04264;CON__P04264;CON__Q6IFZ6;CON__H-INV:HIT000016045;CON__Q9H552,T_D1_133_1_S1-A6_6651,,1,,305980.0,POSITIVE,true,true,0.66666666666666663,16,PROHIBITED
T192_PXD064962_UCD_EVENT_000690,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,CC0,P04264,T_D1_133,T_D1_133,protein_groups,,160,LFQ intensity T_D1_133_2_S1-B6_6652:160,P04264;CON__P04264;CON__Q6IFZ6;CON__H-INV:HIT000016045;CON__Q9H552,T_D1_133_2_S1-B6_6652,,2,,346130.0,POSITIVE,true,true,0.73333333333333328,16,PROHIBITED
T192_PXD064962_UCD_EVENT_000691,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,CC0,P06396,T_D1_133,T_D1_133,protein_groups,,178,LFQ intensity T_D1_133_1_S1-A6_6651:178,P06396;CON__Q3SX14,T_D1_133_1_S1-A6_6651,,1,,2932700.0,POSITIVE,true,true,0.93333333333333335,16,PROHIBITED
T192_PXD064962_UCD_EVENT_000692,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,CC0,P06396,T_D1_133,T_D1_133,protein_groups,,178,LFQ intensity T_D1_133_2_S1-B6_6652:178,P06396;CON__Q3SX14,T_D1_133_2_S1-B6_6652,,2,,3016800.0,POSITIVE,true,true,1,16,PROHIBITED
T192_PXD064962_UCD_EVENT_000693,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,CC0,P07996,T_D1_133,T_D1_133,protein_groups,,202,LFQ intensity T_D1_133_1_S1-A6_6651:202,P07996;CON__Q28194;P35442,T_D1_133_1_S1-A6_6651,,1,,26021.0,POSITIVE,true,true,0.40000000000000002,16,PROHIBITED
T192_PXD064962_UCD_EVENT_000694,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,CC0,P07996,T_D1_133,T_D1_133,protein_groups,,202,LFQ intensity T_D1_133_2_S1-B6_6652:202,P07996;CON__Q28194;P35442,T_D1_133_2_S1-B6_6652,,2,,30548.0,POSITIVE,true,true,0.46666666666666667,16,PROHIBITED
T192_PXD064962_UCD_EVENT_000695,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,CC0,Q04695,T_D1_133,T_D1_133,protein_groups,,51,LFQ intensity T_D1_133_1_S1-A6_6651:51,CON__Q04695;Q04695;CON__P19001;CON__Q9C075;CON__Q99PS0;Q9C075,T_D1_133_1_S1-A6_6651,,1,,258.92,POSITIVE,true,true,0.066666666666666666,16,PROHIBITED
T192_PXD064962_UCD_EVENT_000696,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,CC0,Q04695,T_D1_133,T_D1_133,protein_groups,,51,LFQ intensity T_D1_133_2_S1-B6_6652:51,CON__Q04695;Q04695;CON__P19001;CON__Q9C075;CON__Q99PS0;Q9C075,T_D1_133_2_S1-B6_6652,,2,,188.76,POSITIVE,true,true,0,16,PROHIBITED
T192_PXD064962_UCD_EVENT_000697,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,CC0,Q9HDC9,T_D1_133,T_D1_133,protein_groups,,385,LFQ intensity T_D1_133_1_S1-A6_6651:385,Q9HDC9,T_D1_133_1_S1-A6_6651,,1,,37807.0,POSITIVE,true,true,0.53333333333333333,16,PROHIBITED
T192_PXD064962_UCD_EVENT_000698,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,CC0,Q9HDC9,T_D1_133,T_D1_133,protein_groups,,385,LFQ intensity T_D1_133_2_S1-B6_6652:385,Q9HDC9,T_D1_133_2_S1-B6_6652,,2,,37931.0,POSITIVE,true,true,0.59999999999999998,16,PROHIBITED
T192_PXD064962_UCD_EVENT_000699,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,CC0,P04004,T_D1_138,T_D1_138,protein_groups,,149,LFQ intensity T_D1_138_1_S1-G6_6697:149,P04004;CON__Q3ZBS7,T_D1_138_1_S1-G6_6697,,1,,2788500.0,POSITIVE,true,true,0.9285714285714286,15,PROHIBITED
T192_PXD064962_UCD_EVENT_000700,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,CC0,P04004,T_D1_138,T_D1_138,protein_groups,,149,LFQ intensity T_D1_138_2_S1-H6_6698:149,P04004;CON__Q3ZBS7,T_D1_138_2_S1-H6_6698,,2,,2875400.0,POSITIVE,true,true,1,15,PROHIBITED
T192_PXD064962_UCD_EVENT_000701,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,CC0,P04264,T_D1_138,T_D1_138,protein_groups,,160,LFQ intensity T_D1_138_1_S1-G6_6697:160,P04264;CON__P04264;CON__Q6IFZ6;CON__H-INV:HIT000016045;CON__Q9H552,T_D1_138_1_S1-G6_6697,,1,,238610.0,POSITIVE,true,true,0.7142857142857143,15,PROHIBITED
T192_PXD064962_UCD_EVENT_000702,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,CC0,P04264,T_D1_138,T_D1_138,protein_groups,,160,LFQ intensity T_D1_138_2_S1-H6_6698:160,P04264;CON__P04264;CON__Q6IFZ6;CON__H-INV:HIT000016045;CON__Q9H552,T_D1_138_2_S1-H6_6698,,2,,234930.0,POSITIVE,true,true,0.6428571428571429,15,PROHIBITED
T192_PXD064962_UCD_EVENT_000703,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,CC0,P06396,T_D1_138,T_D1_138,protein_groups,,178,LFQ intensity T_D1_138_1_S1-G6_6697:178,P06396;CON__Q3SX14,T_D1_138_1_S1-G6_6697,,1,,2756200.0,POSITIVE,true,true,0.8571428571428571,15,PROHIBITED
T192_PXD064962_UCD_EVENT_000704,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,CC0,P06396,T_D1_138,T_D1_138,protein_groups,,178,LFQ intensity T_D1_138_2_S1-H6_6698:178,P06396;CON__Q3SX14,T_D1_138_2_S1-H6_6698,,2,,2604200.0,POSITIVE,true,true,0.7857142857142857,15,PROHIBITED
T192_PXD064962_UCD_EVENT_000705,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,CC0,P07996,T_D1_138,T_D1_138,protein_groups,,202,LFQ intensity T_D1_138_1_S1-G6_6697:202,P07996;CON__Q28194;P35442,T_D1_138_1_S1-G6_6697,,1,,21472.0,POSITIVE,true,true,0.2857142857142857,15,PROHIBITED
T192_PXD064962_UCD_EVENT_000706,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,CC0,Q04695,T_D1_138,T_D1_138,protein_groups,,51,LFQ intensity T_D1_138_1_S1-G6_6697:51,CON__Q04695;Q04695;CON__P19001;CON__Q9C075;CON__Q99PS0;Q9C075,T_D1_138_1_S1-G6_6697,,1,,433.1,POSITIVE,true,true,0.071428571428571425,15,PROHIBITED
T192_PXD064962_UCD_EVENT_000707,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,CC0,Q04695,T_D1_138,T_D1_138,protein_groups,,51,LFQ intensity T_D1_138_2_S1-H6_6698:51,CON__Q04695;Q04695;CON__P19001;CON__Q9C075;CON__Q99PS0;Q9C075,T_D1_138_2_S1-H6_6698,,2,,277.17,POSITIVE,true,true,0,15,PROHIBITED
T192_PXD064962_UCD_EVENT_000708,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,CC0,Q9HDC9,T_D1_138,T_D1_138,protein_groups,,385,LFQ intensity T_D1_138_1_S1-G6_6697:385,Q9HDC9,T_D1_138_1_S1-G6_6697,,1,,60025.0,POSITIVE,true,true,0.5714285714285714,15,PROHIBITED
T192_PXD064962_UCD_EVENT_000709,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,CC0,Q9HDC9,T_D1_138,T_D1_138,protein_groups,,385,LFQ intensity T_D1_138_2_S1-H6_6698:385,Q9HDC9,T_D1_138_2_S1-H6_6698,,2,,50337.0,POSITIVE,true,true,0.5,15,PROHIBITED
T192_PXD064962_UCD_EVENT_000710,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,CC0,P04004,T_D1_165,T_D1_165,protein_groups,,149,LFQ intensity T_D1_165_1_S1-A7_6653:149,P04004;CON__Q3ZBS7,T_D1_165_1_S1-A7_6653,,1,,2840000.0,POSITIVE,true,true,0.8571428571428571,15,PROHIBITED
T192_PXD064962_UCD_EVENT_000711,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,CC0,P04004,T_D1_165,T_D1_165,protein_groups,,149,LFQ intensity T_D1_165_2_S1-B7_6654:149,P04004;CON__Q3ZBS7,T_D1_165_2_S1-B7_6654,,2,,2811000.0,POSITIVE,true,true,0.7857142857142857,15,PROHIBITED
T192_PXD064962_UCD_EVENT_000712,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,CC0,P04264,T_D1_165,T_D1_165,protein_groups,,160,LFQ intensity T_D1_165_1_S1-A7_6653:160,P04264;CON__P04264;CON__Q6IFZ6;CON__H-INV:HIT000016045;CON__Q9H552,T_D1_165_1_S1-A7_6653,,1,,715490.0,POSITIVE,true,true,0.7142857142857143,15,PROHIBITED
T192_PXD064962_UCD_EVENT_000713,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,CC0,P04264,T_D1_165,T_D1_165,protein_groups,,160,LFQ intensity T_D1_165_2_S1-B7_6654:160,P04264;CON__P04264;CON__Q6IFZ6;CON__H-INV:HIT000016045;CON__Q9H552,T_D1_165_2_S1-B7_6654,,2,,671450.0,POSITIVE,true,true,0.6428571428571429,15,PROHIBITED
T192_PXD064962_UCD_EVENT_000714,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,CC0,P06396,T_D1_165,T_D1_165,protein_groups,,178,LFQ intensity T_D1_165_1_S1-A7_6653:178,P06396;CON__Q3SX14,T_D1_165_1_S1-A7_6653,,1,,3216900.0,POSITIVE,true,true,1,15,PROHIBITED
T192_PXD064962_UCD_EVENT_000715,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,CC0,P06396,T_D1_165,T_D1_165,protein_groups,,178,LFQ intensity T_D1_165_2_S1-B7_6654:178,P06396;CON__Q3SX14,T_D1_165_2_S1-B7_6654,,2,,3130300.0,POSITIVE,true,true,0.9285714285714286,15,PROHIBITED
T192_PXD064962_UCD_EVENT_000716,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,CC0,P07996,T_D1_165,T_D1_165,protein_groups,,202,LFQ intensity T_D1_165_1_S1-A7_6653:202,P07996;CON__Q28194;P35442,T_D1_165_1_S1-A7_6653,,1,,141440.0,POSITIVE,true,true,0.5714285714285714,15,PROHIBITED
T192_PXD064962_UCD_EVENT_000717,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,CC0,P07996,T_D1_165,T_D1_165,protein_groups,,202,LFQ intensity T_D1_165_2_S1-B7_6654:202,P07996;CON__Q28194;P35442,T_D1_165_2_S1-B7_6654,,2,,121650.0,POSITIVE,true,true,0.5,15,PROHIBITED
T192_PXD064962_UCD_EVENT_000718,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,CC0,Q04695,T_D1_165,T_D1_165,protein_groups,,51,LFQ intensity T_D1_165_1_S1-A7_6653:51,CON__Q04695;Q04695;CON__P19001;CON__Q9C075;CON__Q99PS0;Q9C075,T_D1_165_1_S1-A7_6653,,1,,960.8,POSITIVE,true,true,0.071428571428571425,15,PROHIBITED
T192_PXD064962_UCD_EVENT_000719,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,CC0,Q04695,T_D1_165,T_D1_165,protein_groups,,51,LFQ intensity T_D1_165_2_S1-B7_6654:51,CON__Q04695;Q04695;CON__P19001;CON__Q9C075;CON__Q99PS0;Q9C075,T_D1_165_2_S1-B7_6654,,2,,472.65,POSITIVE,true,true,0,15,PROHIBITED
T192_PXD064962_UCD_EVENT_000720,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,CC0,Q9HDC9,T_D1_165,T_D1_165,protein_groups,,385,LFQ intensity T_D1_165_1_S1-A7_6653:385,Q9HDC9,T_D1_165_1_S1-A7_6653,,1,,64283.0,POSITIVE,true,true,0.42857142857142855,15,PROHIBITED
T192_PXD064962_UCD_EVENT_000721,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,CC0,Q9HDC9,T_D1_165,T_D1_165,protein_groups,,385,LFQ intensity T_D1_165_2_S1-B7_6654:385,Q9HDC9,T_D1_165_2_S1-B7_6654,,2,,42348.0,POSITIVE,true,true,0.35714285714285715,15,PROHIBITED
T192_PXD064962_UCD_EVENT_000722,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,CC0,P04004,T_D1_173,T_D1_173,protein_groups,,149,LFQ intensity T_D1_173_1_S1-E6_6683:149,P04004;CON__Q3ZBS7,T_D1_173_1_S1-E6_6683,,1,,2849900.0,POSITIVE,true,true,0.8571428571428571,15,PROHIBITED
T192_PXD064962_UCD_EVENT_000723,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,CC0,P04004,T_D1_173,T_D1_173,protein_groups,,149,LFQ intensity T_D1_173_2_S1-F6_6684:149,P04004;CON__Q3ZBS7,T_D1_173_2_S1-F6_6684,,2,,3026700.0,POSITIVE,true,true,1,15,PROHIBITED
T192_PXD064962_UCD_EVENT_000724,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,CC0,P04264,T_D1_173,T_D1_173,protein_groups,,160,LFQ intensity T_D1_173_1_S1-E6_6683:160,P04264;CON__P04264;CON__Q6IFZ6;CON__H-INV:HIT000016045;CON__Q9H552,T_D1_173_1_S1-E6_6683,,1,,131640.0,POSITIVE,true,true,0.5,15,PROHIBITED
T192_PXD064962_UCD_EVENT_000725,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,CC0,P04264,T_D1_173,T_D1_173,protein_groups,,160,LFQ intensity T_D1_173_2_S1-F6_6684:160,P04264;CON__P04264;CON__Q6IFZ6;CON__H-INV:HIT000016045;CON__Q9H552,T_D1_173_2_S1-F6_6684,,2,,143950.0,POSITIVE,true,true,0.5714285714285714,15,PROHIBITED
T192_PXD064962_UCD_EVENT_000726,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,CC0,P06396,T_D1_173,T_D1_173,protein_groups,,178,LFQ intensity T_D1_173_1_S1-E6_6683:178,P06396;CON__Q3SX14,T_D1_173_1_S1-E6_6683,,1,,2919300.0,POSITIVE,true,true,0.9285714285714286,15,PROHIBITED
T192_PXD064962_UCD_EVENT_000727,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,CC0,P06396,T_D1_173,T_D1_173,protein_groups,,178,LFQ intensity T_D1_173_2_S1-F6_6684:178,P06396;CON__Q3SX14,T_D1_173_2_S1-F6_6684,,2,,2622700.0,POSITIVE,true,true,0.7857142857142857,15,PROHIBITED
T192_PXD064962_UCD_EVENT_000728,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,CC0,P07996,T_D1_173,T_D1_173,protein_groups,,202,LFQ intensity T_D1_173_1_S1-E6_6683:202,P07996;CON__Q28194;P35442,T_D1_173_1_S1-E6_6683,,1,,348210.0,POSITIVE,true,true,0.6428571428571429,15,PROHIBITED
T192_PXD064962_UCD_EVENT_000729,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,CC0,P07996,T_D1_173,T_D1_173,protein_groups,,202,LFQ intensity T_D1_173_2_S1-F6_6684:202,P07996;CON__Q28194;P35442,T_D1_173_2_S1-F6_6684,,2,,392970.0,POSITIVE,true,true,0.7142857142857143,15,PROHIBITED
