source_id,laboratory_anchor,source_asset_id,source_worksheet,source_row,source_coordinate,source_identifier,condition_kind,condition_label,replicate_label,measurement_batch_id,author_quantity_type,author_numeric_value,author_value_state,rank_target_eligible
PMC6592156_SILVER_NANOPARTICLE_HUMAN_PLASMA,University of Southern Denmark / Russian Academy of Sciences study,supplementary_data_2_lfq_xlsx,Temperature,396,Temperature!L396,Q13867,TEMPERATURE,30 °C,Rep2,PMC6592156:TEMPERATURE:30 °C:Rep2,LOG_CONVERTED_LFQ_ABUNDANCE,,SOURCE_BLANK,false
PMC6592156_SILVER_NANOPARTICLE_HUMAN_PLASMA,University of Southern Denmark / Russian Academy of Sciences study,supplementary_data_2_lfq_xlsx,Temperature,396,Temperature!M396,Q13867,TEMPERATURE,30 °C,Rep3,PMC6592156:TEMPERATURE:30 °C:Rep3,LOG_CONVERTED_LFQ_ABUNDANCE,5.6691231633534702,POSITIVE_LOG_LFQ,true
PMC6592156_SILVER_NANOPARTICLE_HUMAN_PLASMA,University of Southern Denmark / Russian Academy of Sciences study,supplementary_data_2_lfq_xlsx,Temperature,396,Temperature!O396,Q13867,TEMPERATURE,41 °C,Rep1,PMC6592156:TEMPERATURE:41 °C:Rep1,LOG_CONVERTED_LFQ_ABUNDANCE,6.2958216401213578,POSITIVE_LOG_LFQ,true
PMC6592156_SILVER_NANOPARTICLE_HUMAN_PLASMA,University of Southern Denmark / Russian Academy of Sciences study,supplementary_data_2_lfq_xlsx,Temperature,396,Temperature!P396,Q13867,TEMPERATURE,41 °C,Rep2,PMC6592156:TEMPERATURE:41 °C:Rep2,LOG_CONVERTED_LFQ_ABUNDANCE,6.0672077436538787,POSITIVE_LOG_LFQ,true
PMC6592156_SILVER_NANOPARTICLE_HUMAN_PLASMA,University of Southern Denmark / Russian Academy of Sciences study,supplementary_data_2_lfq_xlsx,Temperature,396,Temperature!Q396,Q13867,TEMPERATURE,41 °C,Rep3,PMC6592156:TEMPERATURE:41 °C:Rep3,LOG_CONVERTED_LFQ_ABUNDANCE,5.637657810975707,POSITIVE_LOG_LFQ,true
PMC6592156_SILVER_NANOPARTICLE_HUMAN_PLASMA,University of Southern Denmark / Russian Academy of Sciences study,supplementary_data_2_lfq_xlsx,Temperature,396,Temperature!S396,Q13867,TEMPERATURE,47 °C,Rep1,PMC6592156:TEMPERATURE:47 °C:Rep1,LOG_CONVERTED_LFQ_ABUNDANCE,,SOURCE_BLANK,false
PMC6592156_SILVER_NANOPARTICLE_HUMAN_PLASMA,University of Southern Denmark / Russian Academy of Sciences study,supplementary_data_2_lfq_xlsx,Temperature,396,Temperature!T396,Q13867,TEMPERATURE,47 °C,Rep2,PMC6592156:TEMPERATURE:47 °C:Rep2,LOG_CONVERTED_LFQ_ABUNDANCE,,SOURCE_BLANK,false
PMC6592156_SILVER_NANOPARTICLE_HUMAN_PLASMA,University of Southern Denmark / Russian Academy of Sciences study,supplementary_data_2_lfq_xlsx,Temperature,396,Temperature!U396,Q13867,TEMPERATURE,47 °C,Rep3,PMC6592156:TEMPERATURE:47 °C:Rep3,LOG_CONVERTED_LFQ_ABUNDANCE,,SOURCE_BLANK,false
PMC6592156_SILVER_NANOPARTICLE_HUMAN_PLASMA,University of Southern Denmark / Russian Academy of Sciences study,supplementary_data_2_lfq_xlsx,Temperature,397,Temperature!C397,P05141,TEMPERATURE,4 °C,Rep1,PMC6592156:TEMPERATURE:4 °C:Rep1,LOG_CONVERTED_LFQ_ABUNDANCE,6.5407102774707333,POSITIVE_LOG_LFQ,true
PMC6592156_SILVER_NANOPARTICLE_HUMAN_PLASMA,University of Southern Denmark / Russian Academy of Sciences study,supplementary_data_2_lfq_xlsx,Temperature,397,Temperature!D397,P05141,TEMPERATURE,4 °C,Rep2,PMC6592156:TEMPERATURE:4 °C:Rep2,LOG_CONVERTED_LFQ_ABUNDANCE,6.5407907779767953,POSITIVE_LOG_LFQ,true
PMC6592156_SILVER_NANOPARTICLE_HUMAN_PLASMA,University of Southern Denmark / Russian Academy of Sciences study,supplementary_data_2_lfq_xlsx,Temperature,397,Temperature!E397,P05141,TEMPERATURE,4 °C,Rep3,PMC6592156:TEMPERATURE:4 °C:Rep3,LOG_CONVERTED_LFQ_ABUNDANCE,6.6436780599832046,POSITIVE_LOG_LFQ,true
PMC6592156_SILVER_NANOPARTICLE_HUMAN_PLASMA,University of Southern Denmark / Russian Academy of Sciences study,supplementary_data_2_lfq_xlsx,Temperature,397,Temperature!G397,P05141,TEMPERATURE,17 °C,Rep1,PMC6592156:TEMPERATURE:17 °C:Rep1,LOG_CONVERTED_LFQ_ABUNDANCE,,SOURCE_BLANK,false
PMC6592156_SILVER_NANOPARTICLE_HUMAN_PLASMA,University of Southern Denmark / Russian Academy of Sciences study,supplementary_data_2_lfq_xlsx,Temperature,397,Temperature!H397,P05141,TEMPERATURE,17 °C,Rep2,PMC6592156:TEMPERATURE:17 °C:Rep2,LOG_CONVERTED_LFQ_ABUNDANCE,6.5596133921510402,POSITIVE_LOG_LFQ,true
PMC6592156_SILVER_NANOPARTICLE_HUMAN_PLASMA,University of Southern Denmark / Russian Academy of Sciences study,supplementary_data_2_lfq_xlsx,Temperature,397,Temperature!I397,P05141,TEMPERATURE,17 °C,Rep3,PMC6592156:TEMPERATURE:17 °C:Rep3,LOG_CONVERTED_LFQ_ABUNDANCE,6.3526223803604394,POSITIVE_LOG_LFQ,true
PMC6592156_SILVER_NANOPARTICLE_HUMAN_PLASMA,University of Southern Denmark / Russian Academy of Sciences study,supplementary_data_2_lfq_xlsx,Temperature,397,Temperature!K397,P05141,TEMPERATURE,30 °C,Rep1,PMC6592156:TEMPERATURE:30 °C:Rep1,LOG_CONVERTED_LFQ_ABUNDANCE,6.5493427644769158,POSITIVE_LOG_LFQ,true
PMC6592156_SILVER_NANOPARTICLE_HUMAN_PLASMA,University of Southern Denmark / Russian Academy of Sciences study,supplementary_data_2_lfq_xlsx,Temperature,397,Temperature!L397,P05141,TEMPERATURE,30 °C,Rep2,PMC6592156:TEMPERATURE:30 °C:Rep2,LOG_CONVERTED_LFQ_ABUNDANCE,6.6021852166206916,POSITIVE_LOG_LFQ,true
PMC6592156_SILVER_NANOPARTICLE_HUMAN_PLASMA,University of Southern Denmark / Russian Academy of Sciences study,supplementary_data_2_lfq_xlsx,Temperature,397,Temperature!M397,P05141,TEMPERATURE,30 °C,Rep3,PMC6592156:TEMPERATURE:30 °C:Rep3,LOG_CONVERTED_LFQ_ABUNDANCE,5.4739598501421538,POSITIVE_LOG_LFQ,true
PMC6592156_SILVER_NANOPARTICLE_HUMAN_PLASMA,University of Southern Denmark / Russian Academy of Sciences study,supplementary_data_2_lfq_xlsx,Temperature,397,Temperature!O397,P05141,TEMPERATURE,41 °C,Rep1,PMC6592156:TEMPERATURE:41 °C:Rep1,LOG_CONVERTED_LFQ_ABUNDANCE,7.3447230271745916,POSITIVE_LOG_LFQ,true
PMC6592156_SILVER_NANOPARTICLE_HUMAN_PLASMA,University of Southern Denmark / Russian Academy of Sciences study,supplementary_data_2_lfq_xlsx,Temperature,397,Temperature!P397,P05141,TEMPERATURE,41 °C,Rep2,PMC6592156:TEMPERATURE:41 °C:Rep2,LOG_CONVERTED_LFQ_ABUNDANCE,7.1406227362680808,POSITIVE_LOG_LFQ,true
PMC6592156_SILVER_NANOPARTICLE_HUMAN_PLASMA,University of Southern Denmark / Russian Academy of Sciences study,supplementary_data_2_lfq_xlsx,Temperature,397,Temperature!Q397,P05141,TEMPERATURE,41 °C,Rep3,PMC6592156:TEMPERATURE:41 °C:Rep3,LOG_CONVERTED_LFQ_ABUNDANCE,7.1396628646814619,POSITIVE_LOG_LFQ,true
PMC6592156_SILVER_NANOPARTICLE_HUMAN_PLASMA,University of Southern Denmark / Russian Academy of Sciences study,supplementary_data_2_lfq_xlsx,Temperature,397,Temperature!S397,P05141,TEMPERATURE,47 °C,Rep1,PMC6592156:TEMPERATURE:47 °C:Rep1,LOG_CONVERTED_LFQ_ABUNDANCE,,SOURCE_BLANK,false
PMC6592156_SILVER_NANOPARTICLE_HUMAN_PLASMA,University of Southern Denmark / Russian Academy of Sciences study,supplementary_data_2_lfq_xlsx,Temperature,397,Temperature!T397,P05141,TEMPERATURE,47 °C,Rep2,PMC6592156:TEMPERATURE:47 °C:Rep2,LOG_CONVERTED_LFQ_ABUNDANCE,,SOURCE_BLANK,false
PMC6592156_SILVER_NANOPARTICLE_HUMAN_PLASMA,University of Southern Denmark / Russian Academy of Sciences study,supplementary_data_2_lfq_xlsx,Temperature,397,Temperature!U397,P05141,TEMPERATURE,47 °C,Rep3,PMC6592156:TEMPERATURE:47 °C:Rep3,LOG_CONVERTED_LFQ_ABUNDANCE,,SOURCE_BLANK,false
PMC6592156_SILVER_NANOPARTICLE_HUMAN_PLASMA,University of Southern Denmark / Russian Academy of Sciences study,supplementary_data_2_lfq_xlsx,Temperature,398,Temperature!C398,P49327,TEMPERATURE,4 °C,Rep1,PMC6592156:TEMPERATURE:4 °C:Rep1,LOG_CONVERTED_LFQ_ABUNDANCE,,SOURCE_BLANK,false
PMC6592156_SILVER_NANOPARTICLE_HUMAN_PLASMA,University of Southern Denmark / Russian Academy of Sciences study,supplementary_data_2_lfq_xlsx,Temperature,398,Temperature!D398,P49327,TEMPERATURE,4 °C,Rep2,PMC6592156:TEMPERATURE:4 °C:Rep2,LOG_CONVERTED_LFQ_ABUNDANCE,,SOURCE_BLANK,false
PMC6592156_SILVER_NANOPARTICLE_HUMAN_PLASMA,University of Southern Denmark / Russian Academy of Sciences study,supplementary_data_2_lfq_xlsx,Temperature,398,Temperature!E398,P49327,TEMPERATURE,4 °C,Rep3,PMC6592156:TEMPERATURE:4 °C:Rep3,LOG_CONVERTED_LFQ_ABUNDANCE,,SOURCE_BLANK,false
PMC6592156_SILVER_NANOPARTICLE_HUMAN_PLASMA,University of Southern Denmark / Russian Academy of Sciences study,supplementary_data_2_lfq_xlsx,Temperature,398,Temperature!G398,P49327,TEMPERATURE,17 °C,Rep1,PMC6592156:TEMPERATURE:17 °C:Rep1,LOG_CONVERTED_LFQ_ABUNDANCE,,SOURCE_BLANK,false
PMC6592156_SILVER_NANOPARTICLE_HUMAN_PLASMA,University of Southern Denmark / Russian Academy of Sciences study,supplementary_data_2_lfq_xlsx,Temperature,398,Temperature!H398,P49327,TEMPERATURE,17 °C,Rep2,PMC6592156:TEMPERATURE:17 °C:Rep2,LOG_CONVERTED_LFQ_ABUNDANCE,,SOURCE_BLANK,false
PMC6592156_SILVER_NANOPARTICLE_HUMAN_PLASMA,University of Southern Denmark / Russian Academy of Sciences study,supplementary_data_2_lfq_xlsx,Temperature,398,Temperature!I398,P49327,TEMPERATURE,17 °C,Rep3,PMC6592156:TEMPERATURE:17 °C:Rep3,LOG_CONVERTED_LFQ_ABUNDANCE,,SOURCE_BLANK,false
PMC6592156_SILVER_NANOPARTICLE_HUMAN_PLASMA,University of Southern Denmark / Russian Academy of Sciences study,supplementary_data_2_lfq_xlsx,Temperature,398,Temperature!K398,P49327,TEMPERATURE,30 °C,Rep1,PMC6592156:TEMPERATURE:30 °C:Rep1,LOG_CONVERTED_LFQ_ABUNDANCE,,SOURCE_BLANK,false
PMC6592156_SILVER_NANOPARTICLE_HUMAN_PLASMA,University of Southern Denmark / Russian Academy of Sciences study,supplementary_data_2_lfq_xlsx,Temperature,398,Temperature!L398,P49327,TEMPERATURE,30 °C,Rep2,PMC6592156:TEMPERATURE:30 °C:Rep2,LOG_CONVERTED_LFQ_ABUNDANCE,,SOURCE_BLANK,false
PMC6592156_SILVER_NANOPARTICLE_HUMAN_PLASMA,University of Southern Denmark / Russian Academy of Sciences study,supplementary_data_2_lfq_xlsx,Temperature,398,Temperature!M398,P49327,TEMPERATURE,30 °C,Rep3,PMC6592156:TEMPERATURE:30 °C:Rep3,LOG_CONVERTED_LFQ_ABUNDANCE,,SOURCE_BLANK,false
PMC6592156_SILVER_NANOPARTICLE_HUMAN_PLASMA,University of Southern Denmark / Russian Academy of Sciences study,supplementary_data_2_lfq_xlsx,Temperature,398,Temperature!O398,P49327,TEMPERATURE,41 °C,Rep1,PMC6592156:TEMPERATURE:41 °C:Rep1,LOG_CONVERTED_LFQ_ABUNDANCE,6.4829330026934384,POSITIVE_LOG_LFQ,true
PMC6592156_SILVER_NANOPARTICLE_HUMAN_PLASMA,University of Southern Denmark / Russian Academy of Sciences study,supplementary_data_2_lfq_xlsx,Temperature,398,Temperature!P398,P49327,TEMPERATURE,41 °C,Rep2,PMC6592156:TEMPERATURE:41 °C:Rep2,LOG_CONVERTED_LFQ_ABUNDANCE,6.3847762026295882,POSITIVE_LOG_LFQ,true
PMC6592156_SILVER_NANOPARTICLE_HUMAN_PLASMA,University of Southern Denmark / Russian Academy of Sciences study,supplementary_data_2_lfq_xlsx,Temperature,398,Temperature!Q398,P49327,TEMPERATURE,41 °C,Rep3,PMC6592156:TEMPERATURE:41 °C:Rep3,LOG_CONVERTED_LFQ_ABUNDANCE,6.1278857386285122,POSITIVE_LOG_LFQ,true
PMC6592156_SILVER_NANOPARTICLE_HUMAN_PLASMA,University of Southern Denmark / Russian Academy of Sciences study,supplementary_data_2_lfq_xlsx,Temperature,398,Temperature!S398,P49327,TEMPERATURE,47 °C,Rep1,PMC6592156:TEMPERATURE:47 °C:Rep1,LOG_CONVERTED_LFQ_ABUNDANCE,,SOURCE_BLANK,false
PMC6592156_SILVER_NANOPARTICLE_HUMAN_PLASMA,University of Southern Denmark / Russian Academy of Sciences study,supplementary_data_2_lfq_xlsx,Temperature,398,Temperature!T398,P49327,TEMPERATURE,47 °C,Rep2,PMC6592156:TEMPERATURE:47 °C:Rep2,LOG_CONVERTED_LFQ_ABUNDANCE,,SOURCE_BLANK,false
PMC6592156_SILVER_NANOPARTICLE_HUMAN_PLASMA,University of Southern Denmark / Russian Academy of Sciences study,supplementary_data_2_lfq_xlsx,Temperature,398,Temperature!U398,P49327,TEMPERATURE,47 °C,Rep3,PMC6592156:TEMPERATURE:47 °C:Rep3,LOG_CONVERTED_LFQ_ABUNDANCE,,SOURCE_BLANK,false
PMC6592156_SILVER_NANOPARTICLE_HUMAN_PLASMA,University of Southern Denmark / Russian Academy of Sciences study,supplementary_data_2_lfq_xlsx,Temperature,399,Temperature!C399,Q6Q788,TEMPERATURE,4 °C,Rep1,PMC6592156:TEMPERATURE:4 °C:Rep1,LOG_CONVERTED_LFQ_ABUNDANCE,6.6994812510830073,POSITIVE_LOG_LFQ,true
PMC6592156_SILVER_NANOPARTICLE_HUMAN_PLASMA,University of Southern Denmark / Russian Academy of Sciences study,supplementary_data_2_lfq_xlsx,Temperature,399,Temperature!D399,Q6Q788,TEMPERATURE,4 °C,Rep2,PMC6592156:TEMPERATURE:4 °C:Rep2,LOG_CONVERTED_LFQ_ABUNDANCE,6.8215597204569463,POSITIVE_LOG_LFQ,true
PMC6592156_SILVER_NANOPARTICLE_HUMAN_PLASMA,University of Southern Denmark / Russian Academy of Sciences study,supplementary_data_2_lfq_xlsx,Temperature,399,Temperature!E399,Q6Q788,TEMPERATURE,4 °C,Rep3,PMC6592156:TEMPERATURE:4 °C:Rep3,LOG_CONVERTED_LFQ_ABUNDANCE,6.6361999466050676,POSITIVE_LOG_LFQ,true
PMC6592156_SILVER_NANOPARTICLE_HUMAN_PLASMA,University of Southern Denmark / Russian Academy of Sciences study,supplementary_data_2_lfq_xlsx,Temperature,399,Temperature!G399,Q6Q788,TEMPERATURE,17 °C,Rep1,PMC6592156:TEMPERATURE:17 °C:Rep1,LOG_CONVERTED_LFQ_ABUNDANCE,,SOURCE_BLANK,false
PMC6592156_SILVER_NANOPARTICLE_HUMAN_PLASMA,University of Southern Denmark / Russian Academy of Sciences study,supplementary_data_2_lfq_xlsx,Temperature,399,Temperature!H399,Q6Q788,TEMPERATURE,17 °C,Rep2,PMC6592156:TEMPERATURE:17 °C:Rep2,LOG_CONVERTED_LFQ_ABUNDANCE,5.6973261325505966,POSITIVE_LOG_LFQ,true
PMC6592156_SILVER_NANOPARTICLE_HUMAN_PLASMA,University of Southern Denmark / Russian Academy of Sciences study,supplementary_data_2_lfq_xlsx,Temperature,399,Temperature!I399,Q6Q788,TEMPERATURE,17 °C,Rep3,PMC6592156:TEMPERATURE:17 °C:Rep3,LOG_CONVERTED_LFQ_ABUNDANCE,6.0956206687002101,POSITIVE_LOG_LFQ,true
PMC6592156_SILVER_NANOPARTICLE_HUMAN_PLASMA,University of Southern Denmark / Russian Academy of Sciences study,supplementary_data_2_lfq_xlsx,Temperature,399,Temperature!K399,Q6Q788,TEMPERATURE,30 °C,Rep1,PMC6592156:TEMPERATURE:30 °C:Rep1,LOG_CONVERTED_LFQ_ABUNDANCE,5.6779024643689766,POSITIVE_LOG_LFQ,true
PMC6592156_SILVER_NANOPARTICLE_HUMAN_PLASMA,University of Southern Denmark / Russian Academy of Sciences study,supplementary_data_2_lfq_xlsx,Temperature,399,Temperature!L399,Q6Q788,TEMPERATURE,30 °C,Rep2,PMC6592156:TEMPERATURE:30 °C:Rep2,LOG_CONVERTED_LFQ_ABUNDANCE,5.353382693871839,POSITIVE_LOG_LFQ,true
PMC6592156_SILVER_NANOPARTICLE_HUMAN_PLASMA,University of Southern Denmark / Russian Academy of Sciences study,supplementary_data_2_lfq_xlsx,Temperature,399,Temperature!M399,Q6Q788,TEMPERATURE,30 °C,Rep3,PMC6592156:TEMPERATURE:30 °C:Rep3,LOG_CONVERTED_LFQ_ABUNDANCE,5.5096110778475014,POSITIVE_LOG_LFQ,true
PMC6592156_SILVER_NANOPARTICLE_HUMAN_PLASMA,University of Southern Denmark / Russian Academy of Sciences study,supplementary_data_2_lfq_xlsx,Temperature,399,Temperature!O399,Q6Q788,TEMPERATURE,41 °C,Rep1,PMC6592156:TEMPERATURE:41 °C:Rep1,LOG_CONVERTED_LFQ_ABUNDANCE,6.1639666386555634,POSITIVE_LOG_LFQ,true
PMC6592156_SILVER_NANOPARTICLE_HUMAN_PLASMA,University of Southern Denmark / Russian Academy of Sciences study,supplementary_data_2_lfq_xlsx,Temperature,399,Temperature!P399,Q6Q788,TEMPERATURE,41 °C,Rep2,PMC6592156:TEMPERATURE:41 °C:Rep2,LOG_CONVERTED_LFQ_ABUNDANCE,6.1137268652255008,POSITIVE_LOG_LFQ,true
PMC6592156_SILVER_NANOPARTICLE_HUMAN_PLASMA,University of Southern Denmark / Russian Academy of Sciences study,supplementary_data_2_lfq_xlsx,Temperature,399,Temperature!Q399,Q6Q788,TEMPERATURE,41 °C,Rep3,PMC6592156:TEMPERATURE:41 °C:Rep3,LOG_CONVERTED_LFQ_ABUNDANCE,6.6238022046065774,POSITIVE_LOG_LFQ,true
PMC6592156_SILVER_NANOPARTICLE_HUMAN_PLASMA,University of Southern Denmark / Russian Academy of Sciences study,supplementary_data_2_lfq_xlsx,Temperature,399,Temperature!S399,Q6Q788,TEMPERATURE,47 °C,Rep1,PMC6592156:TEMPERATURE:47 °C:Rep1,LOG_CONVERTED_LFQ_ABUNDANCE,7.0013153835443234,POSITIVE_LOG_LFQ,true
PMC6592156_SILVER_NANOPARTICLE_HUMAN_PLASMA,University of Southern Denmark / Russian Academy of Sciences study,supplementary_data_2_lfq_xlsx,Temperature,399,Temperature!T399,Q6Q788,TEMPERATURE,47 °C,Rep2,PMC6592156:TEMPERATURE:47 °C:Rep2,LOG_CONVERTED_LFQ_ABUNDANCE,6.767703562328502,POSITIVE_LOG_LFQ,true
PMC6592156_SILVER_NANOPARTICLE_HUMAN_PLASMA,University of Southern Denmark / Russian Academy of Sciences study,supplementary_data_2_lfq_xlsx,Temperature,399,Temperature!U399,Q6Q788,TEMPERATURE,47 °C,Rep3,PMC6592156:TEMPERATURE:47 °C:Rep3,LOG_CONVERTED_LFQ_ABUNDANCE,6.68816038203554,POSITIVE_LOG_LFQ,true
PMC6592156_SILVER_NANOPARTICLE_HUMAN_PLASMA,University of Southern Denmark / Russian Academy of Sciences study,supplementary_data_2_lfq_xlsx,Temperature,400,Temperature!C400,P07355,TEMPERATURE,4 °C,Rep1,PMC6592156:TEMPERATURE:4 °C:Rep1,LOG_CONVERTED_LFQ_ABUNDANCE,6.6181401100912298,POSITIVE_LOG_LFQ,true
PMC6592156_SILVER_NANOPARTICLE_HUMAN_PLASMA,University of Southern Denmark / Russian Academy of Sciences study,supplementary_data_2_lfq_xlsx,Temperature,400,Temperature!D400,P07355,TEMPERATURE,4 °C,Rep2,PMC6592156:TEMPERATURE:4 °C:Rep2,LOG_CONVERTED_LFQ_ABUNDANCE,6.4667497494856443,POSITIVE_LOG_LFQ,true
PMC6592156_SILVER_NANOPARTICLE_HUMAN_PLASMA,University of Southern Denmark / Russian Academy of Sciences study,supplementary_data_2_lfq_xlsx,Temperature,400,Temperature!E400,P07355,TEMPERATURE,4 °C,Rep3,PMC6592156:TEMPERATURE:4 °C:Rep3,LOG_CONVERTED_LFQ_ABUNDANCE,6.6168274578050612,POSITIVE_LOG_LFQ,true
PMC6592156_SILVER_NANOPARTICLE_HUMAN_PLASMA,University of Southern Denmark / Russian Academy of Sciences study,supplementary_data_2_lfq_xlsx,Temperature,400,Temperature!G400,P07355,TEMPERATURE,17 °C,Rep1,PMC6592156:TEMPERATURE:17 °C:Rep1,LOG_CONVERTED_LFQ_ABUNDANCE,,SOURCE_BLANK,false
PMC6592156_SILVER_NANOPARTICLE_HUMAN_PLASMA,University of Southern Denmark / Russian Academy of Sciences study,supplementary_data_2_lfq_xlsx,Temperature,400,Temperature!H400,P07355,TEMPERATURE,17 °C,Rep2,PMC6592156:TEMPERATURE:17 °C:Rep2,LOG_CONVERTED_LFQ_ABUNDANCE,,SOURCE_BLANK,false
PMC6592156_SILVER_NANOPARTICLE_HUMAN_PLASMA,University of Southern Denmark / Russian Academy of Sciences study,supplementary_data_2_lfq_xlsx,Temperature,400,Temperature!I400,P07355,TEMPERATURE,17 °C,Rep3,PMC6592156:TEMPERATURE:17 °C:Rep3,LOG_CONVERTED_LFQ_ABUNDANCE,6.2934664193421224,POSITIVE_LOG_LFQ,true
PMC6592156_SILVER_NANOPARTICLE_HUMAN_PLASMA,University of Southern Denmark / Russian Academy of Sciences study,supplementary_data_2_lfq_xlsx,Temperature,400,Temperature!K400,P07355,TEMPERATURE,30 °C,Rep1,PMC6592156:TEMPERATURE:30 °C:Rep1,LOG_CONVERTED_LFQ_ABUNDANCE,6.0875848276797244,POSITIVE_LOG_LFQ,true
PMC6592156_SILVER_NANOPARTICLE_HUMAN_PLASMA,University of Southern Denmark / Russian Academy of Sciences study,supplementary_data_2_lfq_xlsx,Temperature,400,Temperature!L400,P07355,TEMPERATURE,30 °C,Rep2,PMC6592156:TEMPERATURE:30 °C:Rep2,LOG_CONVERTED_LFQ_ABUNDANCE,,SOURCE_BLANK,false
PMC6592156_SILVER_NANOPARTICLE_HUMAN_PLASMA,University of Southern Denmark / Russian Academy of Sciences study,supplementary_data_2_lfq_xlsx,Temperature,400,Temperature!M400,P07355,TEMPERATURE,30 °C,Rep3,PMC6592156:TEMPERATURE:30 °C:Rep3,LOG_CONVERTED_LFQ_ABUNDANCE,6.0392979762013423,POSITIVE_LOG_LFQ,true
PMC6592156_SILVER_NANOPARTICLE_HUMAN_PLASMA,University of Southern Denmark / Russian Academy of Sciences study,supplementary_data_2_lfq_xlsx,Temperature,400,Temperature!O400,P07355,TEMPERATURE,41 °C,Rep1,PMC6592156:TEMPERATURE:41 °C:Rep1,LOG_CONVERTED_LFQ_ABUNDANCE,6.3855464325265947,POSITIVE_LOG_LFQ,true
PMC6592156_SILVER_NANOPARTICLE_HUMAN_PLASMA,University of Southern Denmark / Russian Academy of Sciences study,supplementary_data_2_lfq_xlsx,Temperature,400,Temperature!P400,P07355,TEMPERATURE,41 °C,Rep2,PMC6592156:TEMPERATURE:41 °C:Rep2,LOG_CONVERTED_LFQ_ABUNDANCE,6.5728495385513828,POSITIVE_LOG_LFQ,true
PMC6592156_SILVER_NANOPARTICLE_HUMAN_PLASMA,University of Southern Denmark / Russian Academy of Sciences study,supplementary_data_2_lfq_xlsx,Temperature,400,Temperature!Q400,P07355,TEMPERATURE,41 °C,Rep3,PMC6592156:TEMPERATURE:41 °C:Rep3,LOG_CONVERTED_LFQ_ABUNDANCE,6.6474211159275969,POSITIVE_LOG_LFQ,true
PMC6592156_SILVER_NANOPARTICLE_HUMAN_PLASMA,University of Southern Denmark / Russian Academy of Sciences study,supplementary_data_2_lfq_xlsx,Temperature,400,Temperature!S400,P07355,TEMPERATURE,47 °C,Rep1,PMC6592156:TEMPERATURE:47 °C:Rep1,LOG_CONVERTED_LFQ_ABUNDANCE,,SOURCE_BLANK,false
PMC6592156_SILVER_NANOPARTICLE_HUMAN_PLASMA,University of Southern Denmark / Russian Academy of Sciences study,supplementary_data_2_lfq_xlsx,Temperature,400,Temperature!T400,P07355,TEMPERATURE,47 °C,Rep2,PMC6592156:TEMPERATURE:47 °C:Rep2,LOG_CONVERTED_LFQ_ABUNDANCE,,SOURCE_BLANK,false
PMC6592156_SILVER_NANOPARTICLE_HUMAN_PLASMA,University of Southern Denmark / Russian Academy of Sciences study,supplementary_data_2_lfq_xlsx,Temperature,400,Temperature!U400,P07355,TEMPERATURE,47 °C,Rep3,PMC6592156:TEMPERATURE:47 °C:Rep3,LOG_CONVERTED_LFQ_ABUNDANCE,,SOURCE_BLANK,false
PMC6592156_SILVER_NANOPARTICLE_HUMAN_PLASMA,University of Southern Denmark / Russian Academy of Sciences study,supplementary_data_2_lfq_xlsx,Temperature,401,Temperature!C401,Q13835,TEMPERATURE,4 °C,Rep1,PMC6592156:TEMPERATURE:4 °C:Rep1,LOG_CONVERTED_LFQ_ABUNDANCE,,SOURCE_BLANK,false
PMC6592156_SILVER_NANOPARTICLE_HUMAN_PLASMA,University of Southern Denmark / Russian Academy of Sciences study,supplementary_data_2_lfq_xlsx,Temperature,401,Temperature!D401,Q13835,TEMPERATURE,4 °C,Rep2,PMC6592156:TEMPERATURE:4 °C:Rep2,LOG_CONVERTED_LFQ_ABUNDANCE,,SOURCE_BLANK,false
PMC6592156_SILVER_NANOPARTICLE_HUMAN_PLASMA,University of Southern Denmark / Russian Academy of Sciences study,supplementary_data_2_lfq_xlsx,Temperature,401,Temperature!E401,Q13835,TEMPERATURE,4 °C,Rep3,PMC6592156:TEMPERATURE:4 °C:Rep3,LOG_CONVERTED_LFQ_ABUNDANCE,,SOURCE_BLANK,false
PMC6592156_SILVER_NANOPARTICLE_HUMAN_PLASMA,University of Southern Denmark / Russian Academy of Sciences study,supplementary_data_2_lfq_xlsx,Temperature,401,Temperature!G401,Q13835,TEMPERATURE,17 °C,Rep1,PMC6592156:TEMPERATURE:17 °C:Rep1,LOG_CONVERTED_LFQ_ABUNDANCE,,SOURCE_BLANK,false
PMC6592156_SILVER_NANOPARTICLE_HUMAN_PLASMA,University of Southern Denmark / Russian Academy of Sciences study,supplementary_data_2_lfq_xlsx,Temperature,401,Temperature!H401,Q13835,TEMPERATURE,17 °C,Rep2,PMC6592156:TEMPERATURE:17 °C:Rep2,LOG_CONVERTED_LFQ_ABUNDANCE,,SOURCE_BLANK,false
PMC6592156_SILVER_NANOPARTICLE_HUMAN_PLASMA,University of Southern Denmark / Russian Academy of Sciences study,supplementary_data_2_lfq_xlsx,Temperature,401,Temperature!I401,Q13835,TEMPERATURE,17 °C,Rep3,PMC6592156:TEMPERATURE:17 °C:Rep3,LOG_CONVERTED_LFQ_ABUNDANCE,,SOURCE_BLANK,false
