model_id,measurement_batch_id,protein_count,spearman,spearman_status,mae,rmse
CONSTANT_TRAINING_MEAN,R4_PMC11544298_data_5_PS_200nm_PtdChos_donor2,72,,UNDEFINED_CONSTANT_PREDICTION,0.25369560762197146,0.29301581620373734
CONSTANT_TRAINING_MEAN,R4_PMC11544298_data_5_PS_200nm_PtdChos_donor3,69,,UNDEFINED_CONSTANT_PREDICTION,0.25381628354393937,0.29319248131103853
CONSTANT_TRAINING_MEAN,R4_PMC11544298_data_5_PS_200nm_PtdChos_donor4,50,,UNDEFINED_CONSTANT_PREDICTION,0.25522682013229309,0.29480877064528538
CONSTANT_TRAINING_MEAN,R4_PMC11544298_data_5_PS_50nm_PtdChos_donor1,73,,UNDEFINED_CONSTANT_PREDICTION,0.25360717211687417,0.29296017736201219
CONSTANT_TRAINING_MEAN,R4_PMC11544298_data_5_PS_50nm_PtdChos_donor2,66,,UNDEFINED_CONSTANT_PREDICTION,0.25401679799280563,0.29338533240308617
CONSTANT_TRAINING_MEAN,R4_PMC11544298_data_5_PS_50nm_PtdChos_donor3,74,,UNDEFINED_CONSTANT_PREDICTION,0.25359963724947149,0.29290605273363313
CONSTANT_TRAINING_MEAN,R4_PMC11544298_data_5_PS_50nm_PtdChos_donor4,57,,UNDEFINED_CONSTANT_PREDICTION,0.25461971165845287,0.29408679191925174
CONSTANT_TRAINING_MEAN,R4_PMC11544298_data_5_Si_100nm_PtdChos_donor1,56,,UNDEFINED_CONSTANT_PREDICTION,0.2546966208112012,0.29417877852671465
CONSTANT_TRAINING_MEAN,R4_PMC11544298_data_5_Si_100nm_PtdChos_donor2,44,,UNDEFINED_CONSTANT_PREDICTION,0.25589102883178449,0.29561261762214219
CONSTANT_TRAINING_MEAN,R4_PMC11544298_data_5_Si_100nm_PtdChos_donor3,71,,UNDEFINED_CONSTANT_PREDICTION,0.25370878259903973,0.29307303370682053
CONSTANT_TRAINING_MEAN,R4_PMC11544298_data_5_Si_100nm_PtdChos_donor4,35,,UNDEFINED_CONSTANT_PREDICTION,0.25752353041519477,0.29734291901688276
CONSTANT_TRAINING_MEAN,R4_PMC11544298_data_5_Si_50nm_PtdChos_donor1,59,,UNDEFINED_CONSTANT_PREDICTION,0.25446311126325111,0.29391225548377126
CONSTANT_TRAINING_MEAN,R4_PMC11544298_data_5_Si_50nm_PtdChos_donor2,39,,UNDEFINED_CONSTANT_PREDICTION,0.25675188627004653,0.29647397123094549
CONSTANT_TRAINING_MEAN,R4_PMC11544298_data_5_Si_50nm_PtdChos_donor3,66,,UNDEFINED_CONSTANT_PREDICTION,0.25401679799280563,0.29338533240308617
CONSTANT_TRAINING_MEAN,R4_PMC11544298_data_5_Si_50nm_PtdChos_donor4,41,,UNDEFINED_CONSTANT_PREDICTION,0.25642252596419063,0.29610389624561423
SEQUENCE_RIDGE_FULL,R4_PMC11544298_data_1_B_complex_1000_Rep_1,46,0.41683626271970398,DEFINED,0.23568737634818659,0.2701187142513844
SEQUENCE_RIDGE_FULL,R4_PMC11544298_data_1_B_complex_1000_Rep_2,44,0.41572994141176944,DEFINED,0.23391098397490692,0.27145933839194297
SEQUENCE_RIDGE_FULL,R4_PMC11544298_data_1_B_complex_1000_Rep_3,44,0.38359350247571811,DEFINED,0.23748703490056242,0.27489159586768969
SEQUENCE_RIDGE_FULL,R4_PMC11544298_data_1_B_complex_100_Rep_1,40,0.40525328330206378,DEFINED,0.2312392161968278,0.2693874927825794
SEQUENCE_RIDGE_FULL,R4_PMC11544298_data_1_B_complex_100_Rep_2,41,0.41902604915514008,DEFINED,0.23280758688018213,0.26777852760441956
SEQUENCE_RIDGE_FULL,R4_PMC11544298_data_1_B_complex_100_Rep_3,42,0.41868568187343003,DEFINED,0.23390359688017354,0.26809117406167504
SEQUENCE_RIDGE_FULL,R4_PMC11544298_data_1_B_complex_10_Rep_1,50,0.44672268907563023,DEFINED,0.22623394900656876,0.2662535470972151
SEQUENCE_RIDGE_FULL,R4_PMC11544298_data_1_B_complex_10_Rep_2,51,0.46434389140271493,DEFINED,0.2284612000211983,0.26485898110862999
SEQUENCE_RIDGE_FULL,R4_PMC11544298_data_1_B_complex_10_Rep_3,50,0.42060024009603841,DEFINED,0.22994862601820873,0.26871733861531472
SEQUENCE_RIDGE_FULL,R4_PMC11544298_data_1_Diglycerol_1000_Rep_1,48,0.43541033434650456,DEFINED,0.23452416728659009,0.26812172021591624
SEQUENCE_RIDGE_FULL,R4_PMC11544298_data_1_Diglycerol_1000_Rep_2,49,0.42591836734693878,DEFINED,0.23132036147040341,0.26835629743169742
SEQUENCE_RIDGE_FULL,R4_PMC11544298_data_1_Diglycerol_1000_Rep_3,49,0.43530612244897959,DEFINED,0.23436766001380369,0.2677862989615169
SEQUENCE_RIDGE_FULL,R4_PMC11544298_data_1_Diglycerol_100_Rep_1,48,0.54093956108612229,DEFINED,0.22110587940459955,0.25276459841451582
SEQUENCE_RIDGE_FULL,R4_PMC11544298_data_1_Diglycerol_100_Rep_2,49,0.54938775510204085,DEFINED,0.22009153461301259,0.25304142754683634
SEQUENCE_RIDGE_FULL,R4_PMC11544298_data_1_Diglycerol_100_Rep_3,49,0.56654506510948055,DEFINED,0.21826404263278562,0.25170114693299239
SEQUENCE_RIDGE_FULL,R4_PMC11544298_data_1_Diglycerol_10_Rep_1,57,0.41651542649727769,DEFINED,0.22746261956172473,0.26663079630628761
SEQUENCE_RIDGE_FULL,R4_PMC11544298_data_1_Diglycerol_10_Rep_2,59,0.45270171561456418,DEFINED,0.22310501768736696,0.26191594836106358
SEQUENCE_RIDGE_FULL,R4_PMC11544298_data_1_Diglycerol_10_Rep_3,59,0.47101110461718293,DEFINED,0.22147866060571469,0.25895574410300831
SEQUENCE_RIDGE_FULL,R4_PMC11544298_data_1_Glucose_1000_Rep_1,47,0.50381591119333946,DEFINED,0.22212486415224197,0.25826761161286477
SEQUENCE_RIDGE_FULL,R4_PMC11544298_data_1_Glucose_1000_Rep_2,46,0.51659060169793924,DEFINED,0.2228407370990928,0.25808367103350482
SEQUENCE_RIDGE_FULL,R4_PMC11544298_data_1_Glucose_1000_Rep_3,45,0.4512516469038208,DEFINED,0.22756592740394119,0.26575837876625602
