analysis_unit_id,source_article_doi,source_pmcid,source_license,source_asset_id,source_worksheet,source_row,source_cell_range,core_facility_code,protein_ids,gene_names,replicate_1,replicate_2,replicate_3,mean_value,cv_percent,good_center,similar_instrument,replicate_count
PMC11328176:SuppData1:1:P02746,10.1021/acs.nanolett.4c02076,PMC11328176,CC-BY-4.0,nl4c02076_si_002.xlsx,Supp Data 1,142|3264|6386,Supp Data 1!P142|Supp Data 1!P3264|Supp Data 1!P6386,1,P02746,C1QB,0.000372387833612813,0.000624660574136147,0.000627904976731303,0.000541651128160087,27.0645220099627,No,Yes,3
PMC11328176:SuppData1:1:P02747,10.1021/acs.nanolett.4c02076,PMC11328176,CC-BY-4.0,nl4c02076_si_002.xlsx,Supp Data 1,219|3341|6463,Supp Data 1!P219|Supp Data 1!P3341|Supp Data 1!P6463,1,P02747,C1QC,0.000143762799060504,0.000402176627374526,0.000290796407374745,0.000278911944603258,46.4720832704223,No,Yes,3
PMC11328176:SuppData1:1:P02748,10.1021/acs.nanolett.4c02076,PMC11328176,CC-BY-4.0,nl4c02076_si_002.xlsx,Supp Data 1,118|3240|6362,Supp Data 1!P118|Supp Data 1!P3240|Supp Data 1!P6362,1,P02748,C9,9.8128305244414e-05,0.000277673523907437,0.00025152196830938,0.000209107932487077,46.385886412803,No,Yes,3
PMC11328176:SuppData1:1:P02749,10.1021/acs.nanolett.4c02076,PMC11328176,CC-BY-4.0,nl4c02076_si_002.xlsx,Supp Data 1,60|3182|6304,Supp Data 1!P60|Supp Data 1!P3182|Supp Data 1!P6304,1,P02749,APOH,0.000926915801835323,0.000814071447795531,0.000984052579259859,0.000908346609630237,9.52264223570013,No,Yes,3
PMC11328176:SuppData1:1:P02751,10.1021/acs.nanolett.4c02076,PMC11328176,CC-BY-4.0,nl4c02076_si_002.xlsx,Supp Data 1,26|3148|6270,Supp Data 1!P26|Supp Data 1!P3148|Supp Data 1!P6270,1,P02751,FN1,0.00107203847726307,0.0010607947316893,0.00118276757103075,0.00110520025999437,6.09935593117013,No,Yes,3
PMC11328176:SuppData1:1:P02760,10.1021/acs.nanolett.4c02076,PMC11328176,CC-BY-4.0,nl4c02076_si_002.xlsx,Supp Data 1,128|3250|6372,Supp Data 1!P128|Supp Data 1!P3250|Supp Data 1!P6372,1,P02760,AMBP,0.000251609856779117,0.000224276162232706,0.000267260201400702,0.000247715406804175,8.7822734895607,No,Yes,3
PMC11328176:SuppData1:1:P02763,10.1021/acs.nanolett.4c02076,PMC11328176,CC-BY-4.0,nl4c02076_si_002.xlsx,Supp Data 1,144|3266|6388,Supp Data 1!P144|Supp Data 1!P3266|Supp Data 1!P6388,1,P02763,ORM1,0.00108387603708125,0.000913381034721767,0.00114611493385871,0.00104779066855391,11.4994510649633,No,Yes,3
PMC11328176:SuppData1:1:P02765,10.1021/acs.nanolett.4c02076,PMC11328176,CC-BY-4.0,nl4c02076_si_002.xlsx,Supp Data 1,80|3202|6324,Supp Data 1!P80|Supp Data 1!P3202|Supp Data 1!P6324,1,P02765,AHSG,0.000873931327884301,0.000953513711422797,0.00106481891079021,0.00096408798336577,9.94536912006134,No,Yes,3
PMC11328176:SuppData1:1:P02766,10.1021/acs.nanolett.4c02076,PMC11328176,CC-BY-4.0,nl4c02076_si_002.xlsx,Supp Data 1,69|3191|6313,Supp Data 1!P69|Supp Data 1!P3191|Supp Data 1!P6313,1,P02766,TTR,0.000709611722587567,0.00062061718000009,0.000778462084370505,0.000702896995652721,11.2586049176116,No,Yes,3
PMC11328176:SuppData1:1:P02768,10.1021/acs.nanolett.4c02076,PMC11328176,CC-BY-4.0,nl4c02076_si_002.xlsx,Supp Data 1,5|3127|6249,Supp Data 1!P5|Supp Data 1!P3127|Supp Data 1!P6249,1,P02768,ALB,0.27939702089431,0.284575000410286,0.279472823967279,0.281148281757292,1.05562353420058,No,Yes,3
PMC11328176:SuppData1:1:P02774,10.1021/acs.nanolett.4c02076,PMC11328176,CC-BY-4.0,nl4c02076_si_002.xlsx,Supp Data 1,42|3164|6286,Supp Data 1!P42|Supp Data 1!P3164|Supp Data 1!P6286,1,P02774,GC,0.00277253956102958,0.00220179803912865,0.00254723066483623,0.00250718942166482,11.4658231999284,No,Yes,3
PMC11328176:SuppData1:1:P02775,10.1021/acs.nanolett.4c02076,PMC11328176,CC-BY-4.0,nl4c02076_si_002.xlsx,Supp Data 1,225|3347|6469,Supp Data 1!P225|Supp Data 1!P3347|Supp Data 1!P6469,1,P02775,PPBP,5.56657853545347e-05,7.2295286221275e-05,7.03686458429731e-05,6.61099058062609e-05,13.7589486130053,No,Yes,3
PMC11328176:SuppData1:1:P02776,10.1021/acs.nanolett.4c02076,PMC11328176,CC-BY-4.0,nl4c02076_si_002.xlsx,Supp Data 1,209|3331|6453,Supp Data 1!P209|Supp Data 1!P3331|Supp Data 1!P6453,1,P02776,PF4,6.58275322287856e-05,0.000131478669105834,0.000160987164147485,0.000119431121827368,40.785292099281,No,Yes,3
PMC11328176:SuppData1:1:P02787,10.1021/acs.nanolett.4c02076,PMC11328176,CC-BY-4.0,nl4c02076_si_002.xlsx,Supp Data 1,15|3137|6259,Supp Data 1!P15|Supp Data 1!P3137|Supp Data 1!P6259,1,P02787,TF,0.0119106520448845,0.0137714107447809,0.0153613862345437,0.0136811496747364,12.6242088678819,No,Yes,3
PMC11328176:SuppData1:1:P02790,10.1021/acs.nanolett.4c02076,PMC11328176,CC-BY-4.0,nl4c02076_si_002.xlsx,Supp Data 1,61|3183|6305,Supp Data 1!P61|Supp Data 1!P3183|Supp Data 1!P6305,1,P02790,HPX,0.00129628422668779,0.00117914284810468,0.00137038299871237,0.00128193669116828,7.52174424223622,No,Yes,3
PMC11328176:SuppData1:1:P04003,10.1021/acs.nanolett.4c02076,PMC11328176,CC-BY-4.0,nl4c02076_si_002.xlsx,Supp Data 1,75|3197|6319,Supp Data 1!P75|Supp Data 1!P3197|Supp Data 1!P6319,1,P04003,C4BPA,0.00128629798280109,0.00108004523454784,0.00124741951484326,0.0012045875773974,9.09810291731394,No,Yes,3
PMC11328176:SuppData1:1:P04004,10.1021/acs.nanolett.4c02076,PMC11328176,CC-BY-4.0,nl4c02076_si_002.xlsx,Supp Data 1,59|3181|6303,Supp Data 1!P59|Supp Data 1!P3181|Supp Data 1!P6303,1,P04004,VTN,0.00623762052272975,0.0073402577762647,0.00778990691730181,0.00712259507209875,11.2136918193982,No,Yes,3
PMC11328176:SuppData1:1:P04075,10.1021/acs.nanolett.4c02076,PMC11328176,CC-BY-4.0,nl4c02076_si_002.xlsx,Supp Data 1,241|3363|6485,Supp Data 1!P241|Supp Data 1!P3363|Supp Data 1!P6485,1,P04075,ALDOA,4.46939322104247e-06,9.65217466618946e-06,1.17123404370693e-05,8.61130277476709e-06,43.3380912176832,No,Yes,3
PMC11328176:SuppData1:1:P04114,10.1021/acs.nanolett.4c02076,PMC11328176,CC-BY-4.0,nl4c02076_si_002.xlsx,Supp Data 1,6|3128|6250,Supp Data 1!P6|Supp Data 1!P3128|Supp Data 1!P6250,1,P04114,APOB,0.0153544505753828,0.0151555955484995,0.0171783277465044,0.0158961246234622,7.01342627632848,No,Yes,3
PMC11328176:SuppData1:1:P04179,10.1021/acs.nanolett.4c02076,PMC11328176,CC-BY-4.0,nl4c02076_si_002.xlsx,Supp Data 1,237|3359|6481,Supp Data 1!P237|Supp Data 1!P3359|Supp Data 1!P6481,1,P04179,SOD2,5.48033747120325e-05,5.6125236794407e-05,7.14142665651096e-05,6.07809593571831e-05,15.189628604104,No,Yes,3
PMC11328176:SuppData1:1:P04196,10.1021/acs.nanolett.4c02076,PMC11328176,CC-BY-4.0,nl4c02076_si_002.xlsx,Supp Data 1,110|3232|6354,Supp Data 1!P110|Supp Data 1!P3232|Supp Data 1!P6354,1,P04196,HRG,0.000308221100820311,0.000328079125905455,0.000373613311626272,0.000336637846117346,9.95898797709383,No,Yes,3
PMC11328176:SuppData1:1:P04217,10.1021/acs.nanolett.4c02076,PMC11328176,CC-BY-4.0,nl4c02076_si_002.xlsx,Supp Data 1,86|3208|6330,Supp Data 1!P86|Supp Data 1!P3208|Supp Data 1!P6330,1,P04217,A1BG,0.000395737377247861,0.000348083216380099,0.000396053367706701,0.000379957987111554,7.26522780768879,No,Yes,3
PMC11328176:SuppData1:1:P04264,10.1021/acs.nanolett.4c02076,PMC11328176,CC-BY-4.0,nl4c02076_si_002.xlsx,Supp Data 1,73|3195|6317,Supp Data 1!P73|Supp Data 1!P3195|Supp Data 1!P6317,1,P04264,KRT1,0.00163524209811211,0.00172721936559551,0.00174866601267352,0.00170370915879371,3.53675775561356,No,Yes,3
PMC11328176:SuppData1:1:P04275,10.1021/acs.nanolett.4c02076,PMC11328176,CC-BY-4.0,nl4c02076_si_002.xlsx,Supp Data 1,100|3222|6344,Supp Data 1!P100|Supp Data 1!P3222|Supp Data 1!P6344,1,P04275,VWF,0.000138414629938967,0.000123361944385229,0.000134100577484101,0.000131959050602766,5.87415545587573,No,Yes,3
PMC11328176:SuppData1:1:P04350,10.1021/acs.nanolett.4c02076,PMC11328176,CC-BY-4.0,nl4c02076_si_002.xlsx,Supp Data 1,53|3175|6297,Supp Data 1!P53|Supp Data 1!P3175|Supp Data 1!P6297,1,P04350,TUBB4A,2.39919328483987e-05,1.64401921434491e-05,2.28891488192447e-05,2.11070912703642e-05,19.3256958906169,No,Yes,3
PMC11328176:SuppData1:1:P04406,10.1021/acs.nanolett.4c02076,PMC11328176,CC-BY-4.0,nl4c02076_si_002.xlsx,Supp Data 1,168|3290|6412,Supp Data 1!P168|Supp Data 1!P3290|Supp Data 1!P6412,1,P04406,GAPDH,0.000178842159393386,0.000159254129078564,0.000190009363754271,0.00017603521740874,8.84400755806373,No,Yes,3
PMC11328176:SuppData1:1:P04439,10.1021/acs.nanolett.4c02076,PMC11328176,CC-BY-4.0,nl4c02076_si_002.xlsx,Supp Data 1,176|3298|6420,Supp Data 1!P176|Supp Data 1!P3298|Supp Data 1!P6420,1,P04439,HLA-A,8.54475635215672e-05,6.19458792944903e-05,8.10425516523915e-05,7.6145331489483e-05,16.4064851264834,No,Yes,3
PMC11328176:SuppData1:1:P04632,10.1021/acs.nanolett.4c02076,PMC11328176,CC-BY-4.0,nl4c02076_si_002.xlsx,Supp Data 1,271|3393|6515,Supp Data 1!P271|Supp Data 1!P3393|Supp Data 1!P6515,1,P04632,CAPNS1,6.20185911869487e-06,1.82363857560419e-05,1.52730834429657e-05,1.32371094392341e-05,47.3689152347098,No,Yes,3
PMC11328176:SuppData1:1:P04792,10.1021/acs.nanolett.4c02076,PMC11328176,CC-BY-4.0,nl4c02076_si_002.xlsx,Supp Data 1,249|3371|6493,Supp Data 1!P249|Supp Data 1!P3371|Supp Data 1!P6493,1,P04792,HSPB1,4.7725024060775e-05,3.30198015006506e-05,4.16293365822267e-05,4.07913873812174e-05,18.1124905841904,No,Yes,3
PMC11328176:SuppData1:1:P04844,10.1021/acs.nanolett.4c02076,PMC11328176,CC-BY-4.0,nl4c02076_si_002.xlsx,Supp Data 1,194|3316|6438,Supp Data 1!P194|Supp Data 1!P3316|Supp Data 1!P6438,1,P04844,RPN2,1.66505274276424e-05,1.2140159202759e-05,1.6976810946193e-05,1.52558325255315e-05,17.7189916265274,No,Yes,3
PMC11328176:SuppData1:1:P04899,10.1021/acs.nanolett.4c02076,PMC11328176,CC-BY-4.0,nl4c02076_si_002.xlsx,Supp Data 1,158|3280|6402,Supp Data 1!P158|Supp Data 1!P3280|Supp Data 1!P6402,1,P04899,GNAI2,0.000101018692610427,0.00010359476096736,0.000122734548555787,0.000109116000711191,10.8729549499767,No,Yes,3
PMC11328176:SuppData1:1:P05090,10.1021/acs.nanolett.4c02076,PMC11328176,CC-BY-4.0,nl4c02076_si_002.xlsx,Supp Data 1,165|3287|6409,Supp Data 1!P165|Supp Data 1!P3287|Supp Data 1!P6409,1,P05090,APOD,0.00043529072721425,0.000550109777119872,0.00051247185528757,0.000499290786540564,11.7233087758787,No,Yes,3
PMC11328176:SuppData1:1:P05106,10.1021/acs.nanolett.4c02076,PMC11328176,CC-BY-4.0,nl4c02076_si_002.xlsx,Supp Data 1,33|3155|6277,Supp Data 1!P33|Supp Data 1!P3155|Supp Data 1!P6277,1,P05106,ITGB3,0.00192725348532416,0.00217491215135048,0.0023497380178016,0.00215063455149208,9.87085422588812,No,Yes,3
PMC11328176:SuppData1:1:P05141,10.1021/acs.nanolett.4c02076,PMC11328176,CC-BY-4.0,nl4c02076_si_002.xlsx,Supp Data 1,240|3362|6484,Supp Data 1!P240|Supp Data 1!P3362|Supp Data 1!P6484,1,P05141,SLC25A5,3.6156875824118e-05,3.11993295103649e-05,3.68412296297862e-05,3.4732478321423e-05,8.86452720954381,No,Yes,3
PMC11328176:SuppData1:1:P05155,10.1021/acs.nanolett.4c02076,PMC11328176,CC-BY-4.0,nl4c02076_si_002.xlsx,Supp Data 1,122|3244|6366,Supp Data 1!P122|Supp Data 1!P3244|Supp Data 1!P6366,1,P05155,SERPING1,0.000301904057769052,0.00025423894376719,0.00026927181169173,0.000275138271075991,8.85665907437198,No,Yes,3
PMC11328176:SuppData1:1:P05156,10.1021/acs.nanolett.4c02076,PMC11328176,CC-BY-4.0,nl4c02076_si_002.xlsx,Supp Data 1,160|3282|6404,Supp Data 1!P160|Supp Data 1!P3282|Supp Data 1!P6404,1,P05156,CFI,4.93354332129731e-05,3.95900684775473e-05,3.68982861081941e-05,4.19412625995715e-05,15.6014624650373,No,Yes,3
PMC11328176:SuppData1:1:P05546,10.1021/acs.nanolett.4c02076,PMC11328176,CC-BY-4.0,nl4c02076_si_002.xlsx,Supp Data 1,101|3223|6345,Supp Data 1!P101|Supp Data 1!P3223|Supp Data 1!P6345,1,P05546,SERPIND1,0.000439199390403941,0.000495669700602766,0.000525707810585632,0.000486858967197446,9.02151865714046,No,Yes,3
PMC11328176:SuppData1:1:P05556,10.1021/acs.nanolett.4c02076,PMC11328176,CC-BY-4.0,nl4c02076_si_002.xlsx,Supp Data 1,135|3257|6379,Supp Data 1!P135|Supp Data 1!P3257|Supp Data 1!P6379,1,P05556,ITGB1,0.000116398577644956,0.000108145803369538,0.000112830045628164,0.000112458142214219,3.68042506726996,No,Yes,3
PMC11328176:SuppData1:1:P06310,10.1021/acs.nanolett.4c02076,PMC11328176,CC-BY-4.0,nl4c02076_si_002.xlsx,Supp Data 1,273|3395|6517,Supp Data 1!P273|Supp Data 1!P3395|Supp Data 1!P6517,1,P06310,IGKV2-30,2.88841293407652e-05,2.84613971586732e-05,3.17174048707477e-05,2.9687643790062e-05,5.96371579161418,No,Yes,3
PMC11328176:SuppData1:1:P06312,10.1021/acs.nanolett.4c02076,PMC11328176,CC-BY-4.0,nl4c02076_si_002.xlsx,Supp Data 1,182|3304|6426,Supp Data 1!P182|Supp Data 1!P3304|Supp Data 1!P6426,1,P06312,IGKV4-1,0.000355450380976392,0.000305179240158762,0.000344532747715027,0.00033505412295006,7.89186372100836,No,Yes,3
PMC11328176:SuppData1:1:P06396,10.1021/acs.nanolett.4c02076,PMC11328176,CC-BY-4.0,nl4c02076_si_002.xlsx,Supp Data 1,38|3160|6282,Supp Data 1!P38|Supp Data 1!P3160|Supp Data 1!P6282,1,P06396,GSN,0.000928446743708446,0.00123551640018554,0.00126323457778872,0.0011423992405609,16.2645317050001,No,Yes,3
PMC11328176:SuppData1:1:P06576,10.1021/acs.nanolett.4c02076,PMC11328176,CC-BY-4.0,nl4c02076_si_002.xlsx,Supp Data 1,103|3225|6347,Supp Data 1!P103|Supp Data 1!P3225|Supp Data 1!P6347,1,P06576,ATP5F1B,0.00023973456368967,0.000187037847293857,0.000250912587745914,0.00022589499957648,15.1009329674269,No,Yes,3
PMC11328176:SuppData1:1:P06727,10.1021/acs.nanolett.4c02076,PMC11328176,CC-BY-4.0,nl4c02076_si_002.xlsx,Supp Data 1,50|3172|6294,Supp Data 1!P50|Supp Data 1!P3172|Supp Data 1!P6294,1,P06727,APOA4,0.00345532303844882,0.00554379790940271,0.00502972626018722,0.00467628240267958,23.27007665642,No,Yes,3
PMC11328176:SuppData1:1:P06732,10.1021/acs.nanolett.4c02076,PMC11328176,CC-BY-4.0,nl4c02076_si_002.xlsx,Supp Data 1,186|3308|6430,Supp Data 1!P186|Supp Data 1!P3308|Supp Data 1!P6430,1,P06732,CKM,2.81625500336883e-05,5.1707323442001e-05,4.44885965417499e-05,4.14528233391464e-05,29.0990569967131,No,Yes,3
PMC11328176:SuppData1:1:P06733,10.1021/acs.nanolett.4c02076,PMC11328176,CC-BY-4.0,nl4c02076_si_002.xlsx,Supp Data 1,119|3241|6363,Supp Data 1!P119|Supp Data 1!P3241|Supp Data 1!P6363,1,P06733,ENO1,6.89071394831787e-05,7.17781942181219e-05,9.93406921356649e-05,8.00086752789885e-05,21.002033669693,No,Yes,3
PMC11328176:SuppData1:1:P06753,10.1021/acs.nanolett.4c02076,PMC11328176,CC-BY-4.0,nl4c02076_si_002.xlsx,Supp Data 1,197|3319|6441,Supp Data 1!P197|Supp Data 1!P3319|Supp Data 1!P6441,1,P06753,TPM3,0.000106882650624544,0.000131892015340794,0.000133000956095355,0.000123925207353564,11.918235817498,No,Yes,3
PMC11328176:SuppData1:1:P07203,10.1021/acs.nanolett.4c02076,PMC11328176,CC-BY-4.0,nl4c02076_si_002.xlsx,Supp Data 1,255|3377|6499,Supp Data 1!P255|Supp Data 1!P3377|Supp Data 1!P6499,1,P07203,GPX1,2.57917245938436e-05,2.12395327550912e-05,2.44627392295521e-05,2.3831332192829e-05,9.82260888657303,No,Yes,3
PMC11328176:SuppData1:1:P07225,10.1021/acs.nanolett.4c02076,PMC11328176,CC-BY-4.0,nl4c02076_si_002.xlsx,Supp Data 1,155|3277|6399,Supp Data 1!P155|Supp Data 1!P3277|Supp Data 1!P6399,1,P07225,PROS1,0.000142556469120423,0.000162268012239821,0.000199008338709962,0.000167944273356735,17.0597065293566,No,Yes,3
PMC11328176:SuppData1:1:P07357,10.1021/acs.nanolett.4c02076,PMC11328176,CC-BY-4.0,nl4c02076_si_002.xlsx,Supp Data 1,244|3366|6488,Supp Data 1!P244|Supp Data 1!P3366|Supp Data 1!P6488,1,P07357,C8A,2.36158120353204e-05,1.74236054499342e-05,2.28848048869415e-05,2.13080741240653e-05,15.8805823652593,No,Yes,3
PMC11328176:SuppData1:1:P07358,10.1021/acs.nanolett.4c02076,PMC11328176,CC-BY-4.0,nl4c02076_si_002.xlsx,Supp Data 1,183|3305|6427,Supp Data 1!P183|Supp Data 1!P3305|Supp Data 1!P6427,1,P07358,C8B,1.74169369574156e-05,2.15064145638942e-05,2.41058431454175e-05,2.10097315555758e-05,16.0497074263668,No,Yes,3
PMC11328176:SuppData1:1:P07359,10.1021/acs.nanolett.4c02076,PMC11328176,CC-BY-4.0,nl4c02076_si_002.xlsx,Supp Data 1,213|3335|6457,Supp Data 1!P213|Supp Data 1!P3335|Supp Data 1!P6457,1,P07359,GP1BA,0.000126069062546493,0.000260572648738341,0.000271716943190773,0.000219452884825202,36.9393622368696,No,Yes,3
PMC11328176:SuppData1:1:P07360,10.1021/acs.nanolett.4c02076,PMC11328176,CC-BY-4.0,nl4c02076_si_002.xlsx,Supp Data 1,246|3368|6490,Supp Data 1!P246|Supp Data 1!P3368|Supp Data 1!P6490,1,P07360,C8G,2.48757985177368e-05,2.40182928468067e-05,2.88239750775796e-05,2.59060221473743e-05,9.8939773526057,No,Yes,3
PMC11328176:SuppData1:1:P07384,10.1021/acs.nanolett.4c02076,PMC11328176,CC-BY-4.0,nl4c02076_si_002.xlsx,Supp Data 1,215|3337|6459,Supp Data 1!P215|Supp Data 1!P3337|Supp Data 1!P6459,1,P07384,CAPN1,3.200724169575e-05,2.60703863249658e-05,2.55411022740114e-05,2.78729100982424e-05,12.8806182991986,No,Yes,3
PMC11328176:SuppData1:1:P07437,10.1021/acs.nanolett.4c02076,PMC11328176,CC-BY-4.0,nl4c02076_si_002.xlsx,Supp Data 1,45|3167|6289,Supp Data 1!P45|Supp Data 1!P3167|Supp Data 1!P6289,1,P07437,TUBB,0.000505149397462592,0.000539045878358748,0.000583493750390545,0.000542563008737295,7.24163255782749,No,Yes,3
PMC11328176:SuppData1:1:P07737,10.1021/acs.nanolett.4c02076,PMC11328176,CC-BY-4.0,nl4c02076_si_002.xlsx,Supp Data 1,141|3263|6385,Supp Data 1!P141|Supp Data 1!P3263|Supp Data 1!P6385,1,P07737,PFN1,0.000137322313127362,0.000113537909090303,0.00011633030961325,0.000122396843943638,10.622024668603,No,Yes,3
PMC11328176:SuppData1:1:P07900,10.1021/acs.nanolett.4c02076,PMC11328176,CC-BY-4.0,nl4c02076_si_002.xlsx,Supp Data 1,218|3340|6462,Supp Data 1!P218|Supp Data 1!P3340|Supp Data 1!P6462,1,P07900,HSP90AA1,1.19971665822574e-05,1.09419594512777e-05,1.31353783927357e-05,1.20248348087569e-05,9.12254693194471,No,Yes,3
PMC11328176:SuppData1:1:P07947,10.1021/acs.nanolett.4c02076,PMC11328176,CC-BY-4.0,nl4c02076_si_002.xlsx,Supp Data 1,277|3399|6521,Supp Data 1!P277|Supp Data 1!P3399|Supp Data 1!P6521,1,P07947,YES1,0.000184001329410335,2.95175163238002e-05,2.03480484015116e-05,7.7955631378549e-05,117.955091585241,No,Yes,3
PMC11328176:SuppData1:1:P07996,10.1021/acs.nanolett.4c02076,PMC11328176,CC-BY-4.0,nl4c02076_si_002.xlsx,Supp Data 1,14|3136|6258,Supp Data 1!P14|Supp Data 1!P3136|Supp Data 1!P6258,1,P07996,THBS1,0.00264332795338017,0.00309850990220557,0.00332546122323624,0.00302243302627399,11.4931205886785,No,Yes,3
PMC11328176:SuppData1:1:P08185,10.1021/acs.nanolett.4c02076,PMC11328176,CC-BY-4.0,nl4c02076_si_002.xlsx,Supp Data 1,236|3358|6480,Supp Data 1!P236|Supp Data 1!P3358|Supp Data 1!P6480,1,P08185,SERPINA6,1.43351457676043e-05,1.75558401121183e-05,1.87683563240934e-05,1.6886447401272e-05,13.5680271400899,No,Yes,3
PMC11328176:SuppData1:1:P08514,10.1021/acs.nanolett.4c02076,PMC11328176,CC-BY-4.0,nl4c02076_si_002.xlsx,Supp Data 1,20|3142|6264,Supp Data 1!P20|Supp Data 1!P3142|Supp Data 1!P6264,1,P08514,ITGA2B,0.00441184741429886,0.00438719232773982,0.00486846876331291,0.00455583616845053,5.94903458876335,No,Yes,3
PMC11328176:SuppData1:1:P08519,10.1021/acs.nanolett.4c02076,PMC11328176,CC-BY-4.0,nl4c02076_si_002.xlsx,Supp Data 1,140|3262|6384,Supp Data 1!P140|Supp Data 1!P3262|Supp Data 1!P6384,1,P08519,LPA,0.000250570763119437,0.000229894811669131,0.000252691212092823,0.00024438559562713,5.15336980247222,No,Yes,3
PMC11328176:SuppData1:1:P08567,10.1021/acs.nanolett.4c02076,PMC11328176,CC-BY-4.0,nl4c02076_si_002.xlsx,Supp Data 1,82|3204|6326,Supp Data 1!P82|Supp Data 1!P3204|Supp Data 1!P6326,1,P08567,PLEK,0.000337271698415802,0.000273630888181412,0.000357597365147292,0.000322833317248169,13.5691494751623,No,Yes,3
PMC11328176:SuppData1:1:P08603,10.1021/acs.nanolett.4c02076,PMC11328176,CC-BY-4.0,nl4c02076_si_002.xlsx,Supp Data 1,52|3174|6296,Supp Data 1!P52|Supp Data 1!P3174|Supp Data 1!P6296,1,P08603,CFH,0.000461901673324531,0.000459057255243233,0.000538213864534325,0.00048639093103403,9.23177277776012,No,Yes,3
PMC11328176:SuppData1:1:P08697,10.1021/acs.nanolett.4c02076,PMC11328176,CC-BY-4.0,nl4c02076_si_002.xlsx,Supp Data 1,191|3313|6435,Supp Data 1!P191|Supp Data 1!P3313|Supp Data 1!P6435,1,P08697,SERPINF2,0.000124604764880031,0.000126434825526846,0.000147271194788272,0.000132770261731716,9.48365106949674,No,Yes,3
PMC11328176:SuppData1:1:P09871,10.1021/acs.nanolett.4c02076,PMC11328176,CC-BY-4.0,nl4c02076_si_002.xlsx,Supp Data 1,164|3286|6408,Supp Data 1!P164|Supp Data 1!P3286|Supp Data 1!P6408,1,P09871,C1S,1.48377142608071e-05,5.21011840293277e-05,5.33039767813056e-05,4.00809583571468e-05,54.5634687745389,No,Yes,3
PMC11328176:SuppData1:1:P0C0L4,10.1021/acs.nanolett.4c02076,PMC11328176,CC-BY-4.0,nl4c02076_si_002.xlsx,Supp Data 1,24|3146|6268,Supp Data 1!P24|Supp Data 1!P3146|Supp Data 1!P6268,1,P0C0L4,C4A,0.000140533157791208,0.000234207844191866,0.000225313938221656,0.000200018313401577,25.8512505862294,No,Yes,3
PMC11328176:SuppData1:1:P0C0L5,10.1021/acs.nanolett.4c02076,PMC11328176,CC-BY-4.0,nl4c02076_si_002.xlsx,Supp Data 1,19|3141|6263,Supp Data 1!P19|Supp Data 1!P3141|Supp Data 1!P6263,1,P0C0L5,C4B,0.00388832448345704,0.00425583369812829,0.00463881053228011,0.00426098957128848,8.80709945435071,No,Yes,3
PMC11328176:SuppData1:1:P0DJI8,10.1021/acs.nanolett.4c02076,PMC11328176,CC-BY-4.0,nl4c02076_si_002.xlsx,Supp Data 1,83|3205|6327,Supp Data 1!P83|Supp Data 1!P3205|Supp Data 1!P6327,1,P0DJI8,SAA1,0.00263493364283719,0.0016589730390142,0.00238977808686248,0.00222789492290462,22.7892165658032,No,Yes,3
PMC11328176:SuppData1:1:P0DJI9,10.1021/acs.nanolett.4c02076,PMC11328176,CC-BY-4.0,nl4c02076_si_002.xlsx,Supp Data 1,91|3213|6335,Supp Data 1!P91|Supp Data 1!P3213|Supp Data 1!P6335,1,P0DJI9,SAA2,0.0017519333922946,0.00171513470757938,0.00223569468109897,0.00190092092699098,15.2823730361877,No,Yes,3
PMC11328176:SuppData1:1:P0DOX2,10.1021/acs.nanolett.4c02076,PMC11328176,CC-BY-4.0,nl4c02076_si_002.xlsx,Supp Data 1,87|3209|6331,Supp Data 1!P87|Supp Data 1!P3209|Supp Data 1!P6331,1,P0DOX2,1 SV,0.000135322194789718,0.000143394911577175,0.000154685561651092,0.000144467556005995,6.73240857818036,No,Yes,3
PMC11328176:SuppData1:1:P0DOX6,10.1021/acs.nanolett.4c02076,PMC11328176,CC-BY-4.0,nl4c02076_si_002.xlsx,Supp Data 1,36|3158|6280,Supp Data 1!P36|Supp Data 1!P3158|Supp Data 1!P6280,1,P0DOX6,1 SV,6.32504196633261e-05,5.99223647236341e-05,8.82840241186172e-05,7.04856028351924e-05,21.9951952826451,No,Yes,3
PMC11328176:SuppData1:1:P0DOX7,10.1021/acs.nanolett.4c02076,PMC11328176,CC-BY-4.0,nl4c02076_si_002.xlsx,Supp Data 1,22|3144|6266,Supp Data 1!P22|Supp Data 1!P3144|Supp Data 1!P6266,1,P0DOX7,1 SV,0.00464292304936744,0.0048408433729823,0.00515648851638187,0.0048800849795772,5.307731624034,No,Yes,3
PMC11328176:SuppData1:1:P0DOY2,10.1021/acs.nanolett.4c02076,PMC11328176,CC-BY-4.0,nl4c02076_si_002.xlsx,Supp Data 1,62|3184|6306,Supp Data 1!P62|Supp Data 1!P3184|Supp Data 1!P6306,1,P0DOY2,IGLC2,0.00309159412444124,0.00248338044652178,0.00280948982456433,0.00279482146517578,10.8905719381311,No,Yes,3
PMC11328176:SuppData1:1:P0DP25,10.1021/acs.nanolett.4c02076,PMC11328176,CC-BY-4.0,nl4c02076_si_002.xlsx,Supp Data 1,258|3380|6502,Supp Data 1!P258|Supp Data 1!P3380|Supp Data 1!P6502,1,P0DP25,CALM3,2.58640032951735e-05,2.1759997783667e-05,2.83268976719926e-05,2.53169662502777e-05,13.1036669188391,No,Yes,3
