source_id,canonical_accession,source_identifier,source_analysis_unit_id,source_asset_id,source_worksheet,source_row,source_coordinate
PMC9633814_MSU_MULTICORE,O75083,O75083,PMC9633814:Final Prot:4358,supplementary_data_1_xlsx,Final Prot,4358,Final Prot!A4358:K4358
PMC9633814_MSU_MULTICORE,Q9BSJ8,Q9BSJ8,PMC9633814:Final Prot:4377,supplementary_data_1_xlsx,Final Prot,4377,Final Prot!A4377:K4377
PMC9633814_MSU_MULTICORE,P49411,P49411,PMC9633814:Final Prot:4385,supplementary_data_1_xlsx,Final Prot,4385,Final Prot!A4385:K4385
PMC9633814_MSU_MULTICORE,O00299,O00299,PMC9633814:Final Prot:4399,supplementary_data_1_xlsx,Final Prot,4399,Final Prot!A4399:K4399
PMC9633814_MSU_MULTICORE,P61026,P61026,PMC9633814:Final Prot:4409,supplementary_data_1_xlsx,Final Prot,4409,Final Prot!A4409:K4409
PMC9633814_MSU_MULTICORE,Q9NQC3,Q9NQC3,PMC9633814:Final Prot:4429,supplementary_data_1_xlsx,Final Prot,4429,Final Prot!A4429:K4429
PMC9633814_MSU_MULTICORE,P52907,P52907,PMC9633814:Final Prot:4430,supplementary_data_1_xlsx,Final Prot,4430,Final Prot!A4430:K4430
PMC9633814_MSU_MULTICORE,P30041,P30041,PMC9633814:Final Prot:4431,supplementary_data_1_xlsx,Final Prot,4431,Final Prot!A4431:K4431
PMC9633814_MSU_MULTICORE,P63000,P63000,PMC9633814:Final Prot:4437,supplementary_data_1_xlsx,Final Prot,4437,Final Prot!A4437:K4437
PMC9633814_MSU_MULTICORE,P11166,P11166,PMC9633814:Final Prot:4439,supplementary_data_1_xlsx,Final Prot,4439,Final Prot!A4439:K4439
PMC9633814_MSU_MULTICORE,Q8TC12,Q8TC12,PMC9633814:Final Prot:4452,supplementary_data_1_xlsx,Final Prot,4452,Final Prot!A4452:K4452
PMC9633814_MSU_MULTICORE,P26641,P26641,PMC9633814:Final Prot:4453,supplementary_data_1_xlsx,Final Prot,4453,Final Prot!A4453:K4453
PMC9633814_MSU_MULTICORE,Q70J99,Q70J99,PMC9633814:Final Prot:4458,supplementary_data_1_xlsx,Final Prot,4458,Final Prot!A4458:K4458
PMC9633814_MSU_MULTICORE,Q9NQC3,Q9NQC3,PMC9633814:Final Prot:4487,supplementary_data_1_xlsx,Final Prot,4487,Final Prot!A4487:K4487
PMC9633814_MSU_MULTICORE,P30048,P30048,PMC9633814:Final Prot:4507,supplementary_data_1_xlsx,Final Prot,4507,Final Prot!A4507:K4507
PMC9633814_MSU_MULTICORE,P52907,P52907,PMC9633814:Final Prot:4521,supplementary_data_1_xlsx,Final Prot,4521,Final Prot!A4521:K4521
PMC9633814_MSU_MULTICORE,P24844,P24844,PMC9633814:Final Prot:4523,supplementary_data_1_xlsx,Final Prot,4523,Final Prot!A4523:K4523
PMC9633814_MSU_MULTICORE,Q14247,Q14247,PMC9633814:Final Prot:4524,supplementary_data_1_xlsx,Final Prot,4524,Final Prot!A4524:K4524
PMC9633814_MSU_MULTICORE,Q9HDC9,Q9HDC9,PMC9633814:Final Prot:4529,supplementary_data_1_xlsx,Final Prot,4529,Final Prot!A4529:K4529
PMC9633814_MSU_MULTICORE,P61106,P61106,PMC9633814:Final Prot:4533,supplementary_data_1_xlsx,Final Prot,4533,Final Prot!A4533:K4533
PMC9633814_MSU_MULTICORE,O00151,O00151,PMC9633814:Final Prot:4538,supplementary_data_1_xlsx,Final Prot,4538,Final Prot!A4538:K4538
PMC9633814_MSU_MULTICORE,P30101,P30101,PMC9633814:Final Prot:4543,supplementary_data_1_xlsx,Final Prot,4543,Final Prot!A4543:K4543
PMC9633814_MSU_MULTICORE,O00299,O00299,PMC9633814:Final Prot:4546,supplementary_data_1_xlsx,Final Prot,4546,Final Prot!A4546:K4546
PMC9633814_MSU_MULTICORE,P50990,P50990,PMC9633814:Final Prot:4550,supplementary_data_1_xlsx,Final Prot,4550,Final Prot!A4550:K4550
PMC9633814_MSU_MULTICORE,P11166,P11166,PMC9633814:Final Prot:4557,supplementary_data_1_xlsx,Final Prot,4557,Final Prot!A4557:K4557
PMC9633814_MSU_MULTICORE,O00151,O00151,PMC9633814:Final Prot:4568,supplementary_data_1_xlsx,Final Prot,4568,Final Prot!A4568:K4568
PMC9633814_MSU_MULTICORE,P27348,P27348,PMC9633814:Final Prot:4569,supplementary_data_1_xlsx,Final Prot,4569,Final Prot!A4569:K4569
PMC9633814_MSU_MULTICORE,Q9HDC9,Q9HDC9,PMC9633814:Final Prot:4572,supplementary_data_1_xlsx,Final Prot,4572,Final Prot!A4572:K4572
PMC9633814_MSU_MULTICORE,P37802,P37802,PMC9633814:Final Prot:4586,supplementary_data_1_xlsx,Final Prot,4586,Final Prot!A4586:K4586
PMC9633814_MSU_MULTICORE,P00387,P00387,PMC9633814:Final Prot:4589,supplementary_data_1_xlsx,Final Prot,4589,Final Prot!A4589:K4589
PMC9633814_MSU_MULTICORE,P09493,P09493,PMC9633814:Final Prot:4607,supplementary_data_1_xlsx,Final Prot,4607,Final Prot!A4607:K4607
PMC9633814_MSU_MULTICORE,O75083,O75083,PMC9633814:Final Prot:4614,supplementary_data_1_xlsx,Final Prot,4614,Final Prot!A4614:K4614
PMC9633814_MSU_MULTICORE,P30101,P30101,PMC9633814:Final Prot:4615,supplementary_data_1_xlsx,Final Prot,4615,Final Prot!A4615:K4615
PMC9633814_MSU_MULTICORE,P11021,P11021,PMC9633814:Final Prot:4619,supplementary_data_1_xlsx,Final Prot,4619,Final Prot!A4619:K4619
PMC9633814_MSU_MULTICORE,Q7L576,Q7L576,PMC9633814:Final Prot:4625,supplementary_data_1_xlsx,Final Prot,4625,Final Prot!A4625:K4625
PMC9633814_MSU_MULTICORE,Q9HDC9,Q9HDC9,PMC9633814:Final Prot:4630,supplementary_data_1_xlsx,Final Prot,4630,Final Prot!A4630:K4630
PMC9633814_MSU_MULTICORE,P06576,P06576,PMC9633814:Final Prot:4631,supplementary_data_1_xlsx,Final Prot,4631,Final Prot!A4631:K4631
PMC9633814_MSU_MULTICORE,P63000,P63000,PMC9633814:Final Prot:4638,supplementary_data_1_xlsx,Final Prot,4638,Final Prot!A4638:K4638
PMC9633814_MSU_MULTICORE,P60174,P60174,PMC9633814:Final Prot:4659,supplementary_data_1_xlsx,Final Prot,4659,Final Prot!A4659:K4659
PMC9633814_MSU_MULTICORE,Q9NQC3,Q9NQC3-3,PMC9633814:Final Prot:4669,supplementary_data_1_xlsx,Final Prot,4669,Final Prot!A4669:K4669
PMC9633814_MSU_MULTICORE,O00264,O00264,PMC9633814:Final Prot:4683,supplementary_data_1_xlsx,Final Prot,4683,Final Prot!A4683:K4683
PMC9633814_MSU_MULTICORE,O00299,O00299,PMC9633814:Final Prot:4735,supplementary_data_1_xlsx,Final Prot,4735,Final Prot!A4735:K4735
PMC9633814_MSU_MULTICORE,P52907,P52907,PMC9633814:Final Prot:4738,supplementary_data_1_xlsx,Final Prot,4738,Final Prot!A4738:K4738
PMC9633814_MSU_MULTICORE,Q16643,Q16643,PMC9633814:Final Prot:4743,supplementary_data_1_xlsx,Final Prot,4743,Final Prot!A4743:K4743
PMC9633814_MSU_MULTICORE,P30041,P30041,PMC9633814:Final Prot:4751,supplementary_data_1_xlsx,Final Prot,4751,Final Prot!A4751:K4751
PMC9633814_MSU_MULTICORE,P61026,P61026,PMC9633814:Final Prot:4753,supplementary_data_1_xlsx,Final Prot,4753,Final Prot!A4753:K4753
PMC9633814_MSU_MULTICORE,P61981,P61981,PMC9633814:Final Prot:4759,supplementary_data_1_xlsx,Final Prot,4759,Final Prot!A4759:K4759
PMC9633814_MSU_MULTICORE,P11021,P11021,PMC9633814:Final Prot:4761,supplementary_data_1_xlsx,Final Prot,4761,Final Prot!A4761:K4761
PMC9633814_MSU_MULTICORE,Q9NRW1,Q9NRW1,PMC9633814:Final Prot:4771,supplementary_data_1_xlsx,Final Prot,4771,Final Prot!A4771:K4771
PMC9633814_MSU_MULTICORE,P21796,P21796,PMC9633814:Final Prot:4776,supplementary_data_1_xlsx,Final Prot,4776,Final Prot!A4776:K4776
PMC9633814_MSU_MULTICORE,P00403,P00403,PMC9633814:Final Prot:4777,supplementary_data_1_xlsx,Final Prot,4777,Final Prot!A4777:K4777
PMC9633814_MSU_MULTICORE,P13796,P13796,PMC9633814:Final Prot:4797,supplementary_data_1_xlsx,Final Prot,4797,Final Prot!A4797:K4797
PMC9633814_MSU_MULTICORE,O00264,O00264,PMC9633814:Final Prot:4816,supplementary_data_1_xlsx,Final Prot,4816,Final Prot!A4816:K4816
PMC9633814_MSU_MULTICORE,P61106,P61106,PMC9633814:Final Prot:4821,supplementary_data_1_xlsx,Final Prot,4821,Final Prot!A4821:K4821
PMC9633814_MSU_MULTICORE,Q14247,Q14247,PMC9633814:Final Prot:4831,supplementary_data_1_xlsx,Final Prot,4831,Final Prot!A4831:K4831
PMC9633814_MSU_MULTICORE,Q16762,Q16762,PMC9633814:Final Prot:4832,supplementary_data_1_xlsx,Final Prot,4832,Final Prot!A4832:K4832
PMC9633814_MSU_MULTICORE,P61006,P61006,PMC9633814:Final Prot:4834,supplementary_data_1_xlsx,Final Prot,4834,Final Prot!A4834:K4834
PMC9633814_MSU_MULTICORE,Q7L576,Q7L576,PMC9633814:Final Prot:4844,supplementary_data_1_xlsx,Final Prot,4844,Final Prot!A4844:K4844
PMC9633814_MSU_MULTICORE,P52907,P52907,PMC9633814:Final Prot:4857,supplementary_data_1_xlsx,Final Prot,4857,Final Prot!A4857:K4857
PMC9633814_MSU_MULTICORE,P21796,P21796,PMC9633814:Final Prot:4859,supplementary_data_1_xlsx,Final Prot,4859,Final Prot!A4859:K4859
PMC9633814_MSU_MULTICORE,P61106,P61106,PMC9633814:Final Prot:4881,supplementary_data_1_xlsx,Final Prot,4881,Final Prot!A4881:K4881
PMC9633814_MSU_MULTICORE,P37802,P37802,PMC9633814:Final Prot:4906,supplementary_data_1_xlsx,Final Prot,4906,Final Prot!A4906:K4906
PMC9633814_MSU_MULTICORE,P24844,P24844,PMC9633814:Final Prot:4913,supplementary_data_1_xlsx,Final Prot,4913,Final Prot!A4913:K4913
PMC9633814_MSU_MULTICORE,P61026,P61026,PMC9633814:Final Prot:4921,supplementary_data_1_xlsx,Final Prot,4921,Final Prot!A4921:K4921
PMC9633814_MSU_MULTICORE,P00387,P00387,PMC9633814:Final Prot:4923,supplementary_data_1_xlsx,Final Prot,4923,Final Prot!A4923:K4923
PMC9633814_MSU_MULTICORE,P27797,P27797,PMC9633814:Final Prot:4924,supplementary_data_1_xlsx,Final Prot,4924,Final Prot!A4924:K4924
PMC9633814_MSU_MULTICORE,Q9BSJ8,Q9BSJ8,PMC9633814:Final Prot:4934,supplementary_data_1_xlsx,Final Prot,4934,Final Prot!A4934:K4934
PMC9633814_MSU_MULTICORE,P78417,P78417,PMC9633814:Final Prot:4948,supplementary_data_1_xlsx,Final Prot,4948,Final Prot!A4948:K4948
PMC9633814_MSU_MULTICORE,P04844,P04844,PMC9633814:Final Prot:4976,supplementary_data_1_xlsx,Final Prot,4976,Final Prot!A4976:K4976
PMC9633814_MSU_MULTICORE,O00264,O00264,PMC9633814:Final Prot:4987,supplementary_data_1_xlsx,Final Prot,4987,Final Prot!A4987:K4987
PMC9633814_MSU_MULTICORE,P61026,P61026,PMC9633814:Final Prot:4997,supplementary_data_1_xlsx,Final Prot,4997,Final Prot!A4997:K4997
PMC9633814_MSU_MULTICORE,P61981,P61981,PMC9633814:Final Prot:5034,supplementary_data_1_xlsx,Final Prot,5034,Final Prot!A5034:K5034
PMC9633814_MSU_MULTICORE,P13796,P13796,PMC9633814:Final Prot:5054,supplementary_data_1_xlsx,Final Prot,5054,Final Prot!A5054:K5054
PMC9633814_MSU_MULTICORE,P61981,P61981,PMC9633814:Final Prot:5084,supplementary_data_1_xlsx,Final Prot,5084,Final Prot!A5084:K5084
PMC9633814_MSU_MULTICORE,P61006,P61006,PMC9633814:Final Prot:5095,supplementary_data_1_xlsx,Final Prot,5095,Final Prot!A5095:K5095
PMC9633814_MSU_MULTICORE,P55072,P55072,PMC9633814:Final Prot:5096,supplementary_data_1_xlsx,Final Prot,5096,Final Prot!A5096:K5096
PMC9633814_MSU_MULTICORE,P63000,P63000,PMC9633814:Final Prot:5099,supplementary_data_1_xlsx,Final Prot,5099,Final Prot!A5099:K5099
PMC9633814_MSU_MULTICORE,P28066,P28066,PMC9633814:Final Prot:5136,supplementary_data_1_xlsx,Final Prot,5136,Final Prot!A5136:K5136
PMC9633814_MSU_MULTICORE,P00403,P00403,PMC9633814:Final Prot:5140,supplementary_data_1_xlsx,Final Prot,5140,Final Prot!A5140:K5140
PMC9633814_MSU_MULTICORE,P19367,P19367,PMC9633814:Final Prot:5193,supplementary_data_1_xlsx,Final Prot,5193,Final Prot!A5193:K5193
PMC9633814_MSU_MULTICORE,P50995,P50995,PMC9633814:Final Prot:5199,supplementary_data_1_xlsx,Final Prot,5199,Final Prot!A5199:K5199
PMC9633814_MSU_MULTICORE,Q86VP6,Q86VP6,PMC9633814:Final Prot:5203,supplementary_data_1_xlsx,Final Prot,5203,Final Prot!A5203:K5203
PMC9633814_MSU_MULTICORE,Q14974,Q14974,PMC9633814:Final Prot:5211,supplementary_data_1_xlsx,Final Prot,5211,Final Prot!A5211:K5211
PMC9633814_MSU_MULTICORE,Q70J99,Q70J99,PMC9633814:Final Prot:5228,supplementary_data_1_xlsx,Final Prot,5228,Final Prot!A5228:K5228
PMC9633814_MSU_MULTICORE,Q8TC12,Q8TC12,PMC9633814:Final Prot:5242,supplementary_data_1_xlsx,Final Prot,5242,Final Prot!A5242:K5242
PMC9633814_MSU_MULTICORE,P13796,P13796,PMC9633814:Final Prot:5249,supplementary_data_1_xlsx,Final Prot,5249,Final Prot!A5249:K5249
PMC9633814_MSU_MULTICORE,P49411,P49411,PMC9633814:Final Prot:5255,supplementary_data_1_xlsx,Final Prot,5255,Final Prot!A5255:K5255
PMC9633814_MSU_MULTICORE,P04844,P04844,PMC9633814:Final Prot:5256,supplementary_data_1_xlsx,Final Prot,5256,Final Prot!A5256:K5256
PMC9633814_MSU_MULTICORE,P61106,P61106,PMC9633814:Final Prot:5259,supplementary_data_1_xlsx,Final Prot,5259,Final Prot!A5259:K5259
PMC9633814_MSU_MULTICORE,P61006,P61006,PMC9633814:Final Prot:5279,supplementary_data_1_xlsx,Final Prot,5279,Final Prot!A5279:K5279
PMC9633814_MSU_MULTICORE,P37802,P37802,PMC9633814:Final Prot:5283,supplementary_data_1_xlsx,Final Prot,5283,Final Prot!A5283:K5283
PMC9633814_MSU_MULTICORE,Q8TC12,Q8TC12,PMC9633814:Final Prot:5298,supplementary_data_1_xlsx,Final Prot,5298,Final Prot!A5298:K5298
PMC9633814_MSU_MULTICORE,Q15404,Q15404,PMC9633814:Final Prot:5301,supplementary_data_1_xlsx,Final Prot,5301,Final Prot!A5301:K5301
PMC9633814_MSU_MULTICORE,Q15084,Q15084,PMC9633814:Final Prot:5313,supplementary_data_1_xlsx,Final Prot,5313,Final Prot!A5313:K5313
PMC9633814_MSU_MULTICORE,P23284,P23284,PMC9633814:Final Prot:5356,supplementary_data_1_xlsx,Final Prot,5356,Final Prot!A5356:K5356
PMC9633814_MSU_MULTICORE,P30044,P30044,PMC9633814:Final Prot:5357,supplementary_data_1_xlsx,Final Prot,5357,Final Prot!A5357:K5357
PMC9633814_MSU_MULTICORE,P62805,P62805,PMC9633814:Final Prot:5358,supplementary_data_1_xlsx,Final Prot,5358,Final Prot!A5358:K5358
PMC9633814_MSU_MULTICORE,P27797,P27797,PMC9633814:Final Prot:5365,supplementary_data_1_xlsx,Final Prot,5365,Final Prot!A5365:K5365
PMC9633814_MSU_MULTICORE,O00151,O00151,PMC9633814:Final Prot:5380,supplementary_data_1_xlsx,Final Prot,5380,Final Prot!A5380:K5380
PMC9633814_MSU_MULTICORE,Q70J99,Q70J99,PMC9633814:Final Prot:5383,supplementary_data_1_xlsx,Final Prot,5383,Final Prot!A5383:K5383
PMC9633814_MSU_MULTICORE,P45880,P45880,PMC9633814:Final Prot:5388,supplementary_data_1_xlsx,Final Prot,5388,Final Prot!A5388:K5388
PMC9633814_MSU_MULTICORE,Q9BSJ8,Q9BSJ8,PMC9633814:Final Prot:5419,supplementary_data_1_xlsx,Final Prot,5419,Final Prot!A5419:K5419
PMC9633814_MSU_MULTICORE,Q8TC12,Q8TC12,PMC9633814:Final Prot:5421,supplementary_data_1_xlsx,Final Prot,5421,Final Prot!A5421:K5421
PMC9633814_MSU_MULTICORE,P24844,P24844,PMC9633814:Final Prot:5433,supplementary_data_1_xlsx,Final Prot,5433,Final Prot!A5433:K5433
PMC9633814_MSU_MULTICORE,P00387,P00387,PMC9633814:Final Prot:5443,supplementary_data_1_xlsx,Final Prot,5443,Final Prot!A5443:K5443
PMC9633814_MSU_MULTICORE,P27348,P27348,PMC9633814:Final Prot:5451,supplementary_data_1_xlsx,Final Prot,5451,Final Prot!A5451:K5451
PMC9633814_MSU_MULTICORE,O00264,O00264,PMC9633814:Final Prot:5456,supplementary_data_1_xlsx,Final Prot,5456,Final Prot!A5456:K5456
PMC9633814_MSU_MULTICORE,P61981,P61981,PMC9633814:Final Prot:5469,supplementary_data_1_xlsx,Final Prot,5469,Final Prot!A5469:K5469
PMC9633814_MSU_MULTICORE,P30101,P30101,PMC9633814:Final Prot:5472,supplementary_data_1_xlsx,Final Prot,5472,Final Prot!A5472:K5472
PMC9633814_MSU_MULTICORE,P61026,P61026,PMC9633814:Final Prot:5479,supplementary_data_1_xlsx,Final Prot,5479,Final Prot!A5479:K5479
PMC9633814_MSU_MULTICORE,Q14247,Q14247,PMC9633814:Final Prot:5481,supplementary_data_1_xlsx,Final Prot,5481,Final Prot!A5481:K5481
PMC9633814_MSU_MULTICORE,Q16643,Q16643,PMC9633814:Final Prot:5501,supplementary_data_1_xlsx,Final Prot,5501,Final Prot!A5501:K5501
PMC9633814_MSU_MULTICORE,P53396,P53396,PMC9633814:Final Prot:5505,supplementary_data_1_xlsx,Final Prot,5505,Final Prot!A5505:K5505
PMC9633814_MSU_MULTICORE,O15145,O15145,PMC9633814:Final Prot:5513,supplementary_data_1_xlsx,Final Prot,5513,Final Prot!A5513:K5513
PMC9633814_MSU_MULTICORE,P30044,P30044,PMC9633814:Final Prot:5520,supplementary_data_1_xlsx,Final Prot,5520,Final Prot!A5520:K5520
PMC9633814_MSU_MULTICORE,Q04695,Q04695,PMC9633814:Final Prot:5526,supplementary_data_1_xlsx,Final Prot,5526,Final Prot!A5526:K5526
PMC9633814_MSU_MULTICORE,P50990,P50990,PMC9633814:Final Prot:5527,supplementary_data_1_xlsx,Final Prot,5527,Final Prot!A5527:K5527
PMC9633814_MSU_MULTICORE,Q9BS26,Q9BS26,PMC9633814:Final Prot:5535,supplementary_data_1_xlsx,Final Prot,5535,Final Prot!A5535:K5535
PMC9633814_MSU_MULTICORE,P15531,P15531,PMC9633814:Final Prot:5542,supplementary_data_1_xlsx,Final Prot,5542,Final Prot!A5542:K5542
PMC9633814_MSU_MULTICORE,P50995,P50995,PMC9633814:Final Prot:5551,supplementary_data_1_xlsx,Final Prot,5551,Final Prot!A5551:K5551
PMC9633814_MSU_MULTICORE,P28070,P28070,PMC9633814:Final Prot:5592,supplementary_data_1_xlsx,Final Prot,5592,Final Prot!A5592:K5592
PMC9633814_MSU_MULTICORE,P26641,P26641,PMC9633814:Final Prot:5595,supplementary_data_1_xlsx,Final Prot,5595,Final Prot!A5595:K5595
PMC9633814_MSU_MULTICORE,Q8TC12,Q8TC12,PMC9633814:Final Prot:5617,supplementary_data_1_xlsx,Final Prot,5617,Final Prot!A5617:K5617
PMC9633814_MSU_MULTICORE,Q8TC12,Q8TC12,PMC9633814:Final Prot:5644,supplementary_data_1_xlsx,Final Prot,5644,Final Prot!A5644:K5644
PMC9633814_MSU_MULTICORE,P38646,P38646,PMC9633814:Final Prot:5647,supplementary_data_1_xlsx,Final Prot,5647,Final Prot!A5647:K5647
PMC9633814_MSU_MULTICORE,P52907,P52907,PMC9633814:Final Prot:5657,supplementary_data_1_xlsx,Final Prot,5657,Final Prot!A5657:K5657
PMC9633814_MSU_MULTICORE,P37802,P37802,PMC9633814:Final Prot:5665,supplementary_data_1_xlsx,Final Prot,5665,Final Prot!A5665:K5665
PMC9633814_MSU_MULTICORE,P61981,P61981,PMC9633814:Final Prot:5666,supplementary_data_1_xlsx,Final Prot,5666,Final Prot!A5666:K5666
PMC9633814_MSU_MULTICORE,P61006,P61006,PMC9633814:Final Prot:5669,supplementary_data_1_xlsx,Final Prot,5669,Final Prot!A5669:K5669
PMC9633814_MSU_MULTICORE,P27348,P27348,PMC9633814:Final Prot:5674,supplementary_data_1_xlsx,Final Prot,5674,Final Prot!A5674:K5674
PMC9633814_MSU_MULTICORE,Q15365,Q15365,PMC9633814:Final Prot:5675,supplementary_data_1_xlsx,Final Prot,5675,Final Prot!A5675:K5675
PMC9633814_MSU_MULTICORE,P24844,P24844,PMC9633814:Final Prot:5677,supplementary_data_1_xlsx,Final Prot,5677,Final Prot!A5677:K5677
PMC9633814_MSU_MULTICORE,Q9NQC3,Q9NQC3,PMC9633814:Final Prot:5680,supplementary_data_1_xlsx,Final Prot,5680,Final Prot!A5680:K5680
PMC9633814_MSU_MULTICORE,P52907,P52907,PMC9633814:Final Prot:5702,supplementary_data_1_xlsx,Final Prot,5702,Final Prot!A5702:K5702
PMC9633814_MSU_MULTICORE,P38646,P38646,PMC9633814:Final Prot:5703,supplementary_data_1_xlsx,Final Prot,5703,Final Prot!A5703:K5703
PMC9633814_MSU_MULTICORE,O00264,O00264,PMC9633814:Final Prot:5715,supplementary_data_1_xlsx,Final Prot,5715,Final Prot!A5715:K5715
PMC9633814_MSU_MULTICORE,O00299,O00299,PMC9633814:Final Prot:5727,supplementary_data_1_xlsx,Final Prot,5727,Final Prot!A5727:K5727
PMC9633814_MSU_MULTICORE,Q27J81,Q27J81,PMC9633814:Final Prot:5734,supplementary_data_1_xlsx,Final Prot,5734,Final Prot!A5734:K5734
PMC9633814_MSU_MULTICORE,O00151,O00151,PMC9633814:Final Prot:5744,supplementary_data_1_xlsx,Final Prot,5744,Final Prot!A5744:K5744
PMC9633814_MSU_MULTICORE,P27348,P27348,PMC9633814:Final Prot:5751,supplementary_data_1_xlsx,Final Prot,5751,Final Prot!A5751:K5751
PMC9633814_MSU_MULTICORE,P61026,P61026,PMC9633814:Final Prot:5752,supplementary_data_1_xlsx,Final Prot,5752,Final Prot!A5752:K5752
PMC9633814_MSU_MULTICORE,Q16643,Q16643,PMC9633814:Final Prot:5759,supplementary_data_1_xlsx,Final Prot,5759,Final Prot!A5759:K5759
PMC9633814_MSU_MULTICORE,P45880,P45880,PMC9633814:Final Prot:5765,supplementary_data_1_xlsx,Final Prot,5765,Final Prot!A5765:K5765
PMC9633814_MSU_MULTICORE,P38646,P38646,PMC9633814:Final Prot:5773,supplementary_data_1_xlsx,Final Prot,5773,Final Prot!A5773:K5773
PMC9633814_MSU_MULTICORE,Q15365,Q15365,PMC9633814:Final Prot:5791,supplementary_data_1_xlsx,Final Prot,5791,Final Prot!A5791:K5791
PMC9633814_MSU_MULTICORE,P11166,P11166,PMC9633814:Final Prot:5792,supplementary_data_1_xlsx,Final Prot,5792,Final Prot!A5792:K5792
PMC9633814_MSU_MULTICORE,P05023,P05023,PMC9633814:Final Prot:5799,supplementary_data_1_xlsx,Final Prot,5799,Final Prot!A5799:K5799
PMC9633814_MSU_MULTICORE,P27797,P27797,PMC9633814:Final Prot:5817,supplementary_data_1_xlsx,Final Prot,5817,Final Prot!A5817:K5817
PMC9633814_MSU_MULTICORE,Q14247,Q14247,PMC9633814:Final Prot:5833,supplementary_data_1_xlsx,Final Prot,5833,Final Prot!A5833:K5833
PMC9633814_MSU_MULTICORE,P52907,P52907,PMC9633814:Final Prot:5837,supplementary_data_1_xlsx,Final Prot,5837,Final Prot!A5837:K5837
PMC9633814_MSU_MULTICORE,P78417,P78417,PMC9633814:Final Prot:5853,supplementary_data_1_xlsx,Final Prot,5853,Final Prot!A5853:K5853
PMC9633814_MSU_MULTICORE,Q99733,Q99733,PMC9633814:Final Prot:5869,supplementary_data_1_xlsx,Final Prot,5869,Final Prot!A5869:K5869
PMC9633814_MSU_MULTICORE,P28070,P28070,PMC9633814:Final Prot:5900,supplementary_data_1_xlsx,Final Prot,5900,Final Prot!A5900:K5900
PMC9633814_MSU_MULTICORE,P14868,P14868,PMC9633814:Final Prot:5925,supplementary_data_1_xlsx,Final Prot,5925,Final Prot!A5925:K5925
PMC9633814_MSU_MULTICORE,Q9Y3F4,Q9Y3F4,PMC9633814:Final Prot:5951,supplementary_data_1_xlsx,Final Prot,5951,Final Prot!A5951:K5951
PMC9633814_MSU_MULTICORE,Q16543,Q16543,PMC9633814:Final Prot:5960,supplementary_data_1_xlsx,Final Prot,5960,Final Prot!A5960:K5960
PMC9633814_MSU_MULTICORE,P30101,P30101,PMC9633814:Final Prot:5985,supplementary_data_1_xlsx,Final Prot,5985,Final Prot!A5985:K5985
PMC9633814_MSU_MULTICORE,P26641,P26641,PMC9633814:Final Prot:5991,supplementary_data_1_xlsx,Final Prot,5991,Final Prot!A5991:K5991
PMC9633814_MSU_MULTICORE,P38646,P38646,PMC9633814:Final Prot:6000,supplementary_data_1_xlsx,Final Prot,6000,Final Prot!A6000:K6000
PMC9633814_MSU_MULTICORE,P50991,P50991,PMC9633814:Final Prot:6011,supplementary_data_1_xlsx,Final Prot,6011,Final Prot!A6011:K6011
PMC9633814_MSU_MULTICORE,O15145,O15145,PMC9633814:Final Prot:6016,supplementary_data_1_xlsx,Final Prot,6016,Final Prot!A6016:K6016
PMC9633814_MSU_MULTICORE,Q16762,Q16762,PMC9633814:Final Prot:6037,supplementary_data_1_xlsx,Final Prot,6037,Final Prot!A6037:K6037
PMC9633814_MSU_MULTICORE,Q15404,Q15404,PMC9633814:Final Prot:6043,supplementary_data_1_xlsx,Final Prot,6043,Final Prot!A6043:K6043
PMC9633814_MSU_MULTICORE,Q7L576,Q7L576,PMC9633814:Final Prot:6044,supplementary_data_1_xlsx,Final Prot,6044,Final Prot!A6044:K6044
PMC9633814_MSU_MULTICORE,P30044,P30044,PMC9633814:Final Prot:6052,supplementary_data_1_xlsx,Final Prot,6052,Final Prot!A6052:K6052
PMC9633814_MSU_MULTICORE,P50990,P50990,PMC9633814:Final Prot:6076,supplementary_data_1_xlsx,Final Prot,6076,Final Prot!A6076:K6076
PMC9633814_MSU_MULTICORE,P50991,P50991,PMC9633814:Final Prot:6083,supplementary_data_1_xlsx,Final Prot,6083,Final Prot!A6083:K6083
PMC9633814_MSU_MULTICORE,Q15365,Q15365,PMC9633814:Final Prot:6088,supplementary_data_1_xlsx,Final Prot,6088,Final Prot!A6088:K6088
PMC9633814_MSU_MULTICORE,P05023,P05023,PMC9633814:Final Prot:6089,supplementary_data_1_xlsx,Final Prot,6089,Final Prot!A6089:K6089
PMC9633814_MSU_MULTICORE,Q9Y2A7,Q9Y2A7,PMC9633814:Final Prot:6101,supplementary_data_1_xlsx,Final Prot,6101,Final Prot!A6101:K6101
PMC9633814_MSU_MULTICORE,Q16643,Q16643,PMC9633814:Final Prot:6110,supplementary_data_1_xlsx,Final Prot,6110,Final Prot!A6110:K6110
PMC9633814_MSU_MULTICORE,P26641,P26641,PMC9633814:Final Prot:6124,supplementary_data_1_xlsx,Final Prot,6124,Final Prot!A6124:K6124
PMC9633814_MSU_MULTICORE,P63000,P63000,PMC9633814:Final Prot:6163,supplementary_data_1_xlsx,Final Prot,6163,Final Prot!A6163:K6163
