source_id,source_identifier,candidate_tokens,resolved_canonical_accession,resolution_status
PXD017052_SEER_BROAD,A0A494C024,,,NO_SUPPORTED_UNIPROT_TOKEN
PXD017052_SEER_BROAD,A0A499FI48;P13667,accession:P13667,P13667,UNIQUE_HUMAN_CANONICAL_ACCESSION
PXD017052_SEER_BROAD,A0A499FJK2;P01137,accession:P01137,P01137,UNIQUE_HUMAN_CANONICAL_ACCESSION
PXD017052_SEER_BROAD,A0A4W8ZXM2;A0A0B4J1Y9,,,NO_SUPPORTED_UNIPROT_TOKEN
PXD017052_SEER_BROAD,A1L4H1;A1L4H1-2,accession:A1L4H1,A1L4H1,UNIQUE_HUMAN_CANONICAL_ACCESSION
PXD017052_SEER_BROAD,A2NJV5;A0A075B6S2;A0A0A0MRZ7,accession:A2NJV5,A2NJV5,UNIQUE_HUMAN_CANONICAL_ACCESSION
PXD017052_SEER_BROAD,A6NLM8;P51571,accession:A6NLM8;accession:P51571,,AMBIGUOUS_MULTI_ACCESSION_GROUP
PXD017052_SEER_BROAD,A6NLN1;A0A0U1RRM4;P26599;P26599-2;P26599-3,accession:A6NLN1;accession:P26599,,AMBIGUOUS_MULTI_ACCESSION_GROUP
PXD017052_SEER_BROAD,A6NMB1,accession:A6NMB1,A6NMB1,UNIQUE_HUMAN_CANONICAL_ACCESSION
PXD017052_SEER_BROAD,A6NNI4;A0A2R8Y478;G8JLH6;P21926;A0A087WU13,accession:A6NNI4;accession:G8JLH6;accession:P21926,,AMBIGUOUS_MULTI_ACCESSION_GROUP
PXD017052_SEER_BROAD,A6NNZ2,accession:A6NNZ2,A6NNZ2,UNIQUE_HUMAN_CANONICAL_ACCESSION
PXD017052_SEER_BROAD,A6XMV8;CON__P07477;A0A0J9YYC8;E7EQ64;A6XMV9;Q8NHM4;P07478;P07477,accession:A6XMV8;accession:A6XMV9;accession:E7EQ64;accession:P07477;accession:P07478;accession:Q8NHM4,,AMBIGUOUS_MULTI_ACCESSION_GROUP
PXD017052_SEER_BROAD,A8K878;P55145,accession:A8K878;accession:P55145,,AMBIGUOUS_MULTI_ACCESSION_GROUP
PXD017052_SEER_BROAD,A8MVU1;P14598;A6NI72,accession:A6NI72;accession:A8MVU1;accession:P14598,,AMBIGUOUS_MULTI_ACCESSION_GROUP
PXD017052_SEER_BROAD,B0YIW2;P02656,accession:B0YIW2;accession:P02656,,AMBIGUOUS_MULTI_ACCESSION_GROUP
PXD017052_SEER_BROAD,B1AH77;B1AH80;P15153;P60763,accession:B1AH77;accession:B1AH80;accession:P15153;accession:P60763,,AMBIGUOUS_MULTI_ACCESSION_GROUP
PXD017052_SEER_BROAD,B1AHL2;P23142-4,accession:B1AHL2;accession:P23142,,AMBIGUOUS_MULTI_ACCESSION_GROUP
PXD017052_SEER_BROAD,B1AK87;B1AK88;P47756-2;P47756;B1AK85,accession:B1AK85;accession:B1AK87;accession:B1AK88;accession:P47756,,AMBIGUOUS_MULTI_ACCESSION_GROUP
PXD017052_SEER_BROAD,B1AKG0;Q03591;V9GYE7;A0A3B3IQ51;P36980-2;P36980;A0A3B3IRW0;A0A3B3IS00,accession:B1AKG0;accession:P36980;accession:Q03591;accession:V9GYE7,,AMBIGUOUS_MULTI_ACCESSION_GROUP
PXD017052_SEER_BROAD,B1ALD9;Q15063-7;Q15063-6;Q15063-4;Q15063-2;Q15063-3;Q15063-5;Q15063;CON__Q2KJC7,accession:B1ALD9;accession:Q15063,Q15063,UNIQUE_HUMAN_CANONICAL_ACCESSION
PXD017052_SEER_BROAD,B1AMS2;Q14141-2;Q14141-4;Q14141;Q14141-3,accession:B1AMS2;accession:Q14141,,AMBIGUOUS_MULTI_ACCESSION_GROUP
PXD017052_SEER_BROAD,B1B0D4;Q86TH1,accession:B1B0D4;accession:Q86TH1,,AMBIGUOUS_MULTI_ACCESSION_GROUP
PXD017052_SEER_BROAD,B3KQV6;P30153;P30154-5;P30154-4;P30154;P30154-3;P30154-2,accession:B3KQV6;accession:P30153;accession:P30154,,AMBIGUOUS_MULTI_ACCESSION_GROUP
PXD017052_SEER_BROAD,B3KWK7;A6XND1;A6XND0;P17936;P17936-2,accession:A6XND0;accession:A6XND1;accession:B3KWK7;accession:P17936,,AMBIGUOUS_MULTI_ACCESSION_GROUP
PXD017052_SEER_BROAD,B4DJV2;O75390;F8W0J2;F8VWQ5;A0A0C4DGI3,accession:B4DJV2;accession:F8VWQ5;accession:F8W0J2;accession:O75390,,AMBIGUOUS_MULTI_ACCESSION_GROUP
PXD017052_SEER_BROAD,B4DQI1;A0A0G2JL69;P06681-3;P06681;A0A0G2JIE7;P06681-2,accession:B4DQI1;accession:P06681,,AMBIGUOUS_MULTI_ACCESSION_GROUP
PXD017052_SEER_BROAD,B4DR80;Q9Y6E0-2;Q9Y6E0;Q8NBY1;B4E0Y9;Q9P289-2;Q9P289;O00506-3;O00506-2;Q9P289-3;O00506,accession:B4DR80;accession:B4E0Y9;accession:O00506;accession:Q8NBY1;accession:Q9P289;accession:Q9Y6E0,,AMBIGUOUS_MULTI_ACCESSION_GROUP
PXD017052_SEER_BROAD,B4DUR8;P49368-2;P49368,accession:B4DUR8;accession:P49368,,AMBIGUOUS_MULTI_ACCESSION_GROUP
PXD017052_SEER_BROAD,B4DV12;Q5PY61;Q96C32;P62987;P62979;P0CG47;P0CG48;Q49A90;A0A2R8Y422,accession:B4DV12;accession:P0CG47;accession:P0CG48;accession:P62979;accession:P62987;accession:Q49A90;accession:Q5PY61;accession:Q96C32,,AMBIGUOUS_MULTI_ACCESSION_GROUP
PXD017052_SEER_BROAD,B4DXW1;P61158;A0A0A0MTI9;Q9C0K3;Q9P1U1-2;Q9P1U1-3;Q9P1U1,accession:B4DXW1;accession:P61158;accession:Q9C0K3;accession:Q9P1U1,,AMBIGUOUS_MULTI_ACCESSION_GROUP
PXD017052_SEER_BROAD,B4E1Z4;E7ETN3;P00751;P00751-2,accession:B4E1Z4;accession:E7ETN3;accession:P00751,,AMBIGUOUS_MULTI_ACCESSION_GROUP
PXD017052_SEER_BROAD,B4E3S0;Q9ULV4;Q9ULV4-2;Q9ULV4-3,accession:B4E3S0;accession:Q9ULV4,,AMBIGUOUS_MULTI_ACCESSION_GROUP
PXD017052_SEER_BROAD,B5MCX3;Q15019;Q15019-3;Q15019-2;F8WB65,accession:B5MCX3;accession:F8WB65;accession:Q15019,,AMBIGUOUS_MULTI_ACCESSION_GROUP
PXD017052_SEER_BROAD,B5MDF5;P62826,accession:B5MDF5;accession:P62826,,AMBIGUOUS_MULTI_ACCESSION_GROUP
PXD017052_SEER_BROAD,B5TY33;B4E0K5;Q16539-5;Q16539-3;Q16539-4;Q16539-2;Q16539,accession:B4E0K5;accession:B5TY33;accession:Q16539,,AMBIGUOUS_MULTI_ACCESSION_GROUP
PXD017052_SEER_BROAD,B7Z7P8;P62495-2;P62495,accession:B7Z7P8;accession:P62495,,AMBIGUOUS_MULTI_ACCESSION_GROUP
PXD017052_SEER_BROAD,B7ZKJ8;Q14624-3;Q14624-2;Q14624-4,accession:B7ZKJ8;accession:Q14624,,AMBIGUOUS_MULTI_ACCESSION_GROUP
PXD017052_SEER_BROAD,C9J6H2;C9JXF9;P08833,accession:C9J6H2;accession:C9JXF9;accession:P08833,,AMBIGUOUS_MULTI_ACCESSION_GROUP
PXD017052_SEER_BROAD,C9JAI6;Q96DZ9-4;Q96DZ9-5;Q96DZ9-3;Q96DZ9-6;Q96DZ9-2;Q96DZ9,accession:C9JAI6;accession:Q96DZ9,,AMBIGUOUS_MULTI_ACCESSION_GROUP
PXD017052_SEER_BROAD,C9JC84;P02679,accession:C9JC84;accession:P02679,,AMBIGUOUS_MULTI_ACCESSION_GROUP
PXD017052_SEER_BROAD,C9JEU5;P02679-2,accession:C9JEU5;accession:P02679,,AMBIGUOUS_MULTI_ACCESSION_GROUP
PXD017052_SEER_BROAD,C9JL85;P58546,accession:C9JL85;accession:P58546,,AMBIGUOUS_MULTI_ACCESSION_GROUP
PXD017052_SEER_BROAD,C9JMY1;P18065,accession:C9JMY1;accession:P18065,,AMBIGUOUS_MULTI_ACCESSION_GROUP
PXD017052_SEER_BROAD,C9JV77;P02765,accession:C9JV77;accession:P02765,,AMBIGUOUS_MULTI_ACCESSION_GROUP
PXD017052_SEER_BROAD,C9JX21;P61586;C9JRM1;Q5JR05;P08134;P62745,accession:C9JRM1;accession:C9JX21;accession:P08134;accession:P61586;accession:P62745;accession:Q5JR05,,AMBIGUOUS_MULTI_ACCESSION_GROUP
PXD017052_SEER_BROAD,CON__A3EZ82;Q6E0U4-7;Q6E0U4-3;Q6E0U4-5;Q6E0U4-6;Q6E0U4-4;Q6E0U4-16;Q6E0U4-2;Q6E0U4,accession:Q6E0U4,Q6E0U4,UNIQUE_HUMAN_CANONICAL_ACCESSION
PXD017052_SEER_BROAD,CON__ENSEMBL:ENSBTAP00000031900,,,NO_SUPPORTED_UNIPROT_TOKEN
PXD017052_SEER_BROAD,CON__P00761,,,NO_SUPPORTED_UNIPROT_TOKEN
PXD017052_SEER_BROAD,CON__P01030,,,NO_SUPPORTED_UNIPROT_TOKEN
PXD017052_SEER_BROAD,CON__P01966,,,NO_SUPPORTED_UNIPROT_TOKEN
PXD017052_SEER_BROAD,CON__P02768-1;P02768;A0A0C4DGB6;B7WNR0;C9JKR2;D6RHD5;P02768-2;A0A087WWT3;P02768-3,accession:B7WNR0;accession:C9JKR2;accession:D6RHD5;accession:P02768,,AMBIGUOUS_MULTI_ACCESSION_GROUP
PXD017052_SEER_BROAD,CON__P04259;CON__P48668;P48668,accession:P48668,P48668,UNIQUE_HUMAN_CANONICAL_ACCESSION
PXD017052_SEER_BROAD,CON__P08779;P08779,accession:P08779,P08779,UNIQUE_HUMAN_CANONICAL_ACCESSION
PXD017052_SEER_BROAD,CON__P13645;P13645;CON__P02535-1;CON__Q7Z3Z0;CON__Q7Z3Y8;CON__Q148H6;CON__Q7Z3Y7;CON__Q2M2I5;Q7Z3Z0;Q7Z3Y8;Q7Z3Y7;Q2M2I5,accession:P13645;accession:Q2M2I5;accession:Q7Z3Y7;accession:Q7Z3Y8;accession:Q7Z3Z0,,AMBIGUOUS_MULTI_ACCESSION_GROUP
PXD017052_SEER_BROAD,CON__P13647;P13647,accession:P13647,P13647,UNIQUE_HUMAN_CANONICAL_ACCESSION
PXD017052_SEER_BROAD,CON__P15636,,,NO_SUPPORTED_UNIPROT_TOKEN
PXD017052_SEER_BROAD,CON__P35908v2;CON__P35908;P35908;CON__Q5XKE5;Q5XKE5;Q01546;CON__Q01546;CON__Q9R0H5;CON__Q6NXH9;CON__Q6IFZ6;CON__Q7Z794;Q7Z794,accession:P35908;accession:Q01546;accession:Q5XKE5;accession:Q7Z794,,AMBIGUOUS_MULTI_ACCESSION_GROUP
PXD017052_SEER_BROAD,CON__P41361,,,NO_SUPPORTED_UNIPROT_TOKEN
PXD017052_SEER_BROAD,CON__Q04695;Q04695;F5GWP8;CON__Q9QWL7;CON__P19001,accession:F5GWP8;accession:Q04695,Q04695,UNIQUE_HUMAN_CANONICAL_ACCESSION
PXD017052_SEER_BROAD,CON__Q05B55,,,NO_SUPPORTED_UNIPROT_TOKEN
PXD017052_SEER_BROAD,CON__Q28107,,,NO_SUPPORTED_UNIPROT_TOKEN
PXD017052_SEER_BROAD,D6R934;P02746,accession:D6R934;accession:P02746,,AMBIGUOUS_MULTI_ACCESSION_GROUP
PXD017052_SEER_BROAD,D6RAM3;Q7L591;Q7L591-2;Q7L591-4;Q7L591-3,accession:D6RAM3;accession:Q7L591,,AMBIGUOUS_MULTI_ACCESSION_GROUP
PXD017052_SEER_BROAD,D6RAY0;D6R9G2;D6RFE4;P11766,accession:D6R9G2;accession:D6RAY0;accession:D6RFE4;accession:P11766,,AMBIGUOUS_MULTI_ACCESSION_GROUP
PXD017052_SEER_BROAD,D6RCM8;O95379-3;O95379-2;O95379;O95379-4,accession:D6RCM8;accession:O95379,,AMBIGUOUS_MULTI_ACCESSION_GROUP
PXD017052_SEER_BROAD,D6RD58;O14960,accession:D6RD58;accession:O14960,,AMBIGUOUS_MULTI_ACCESSION_GROUP
PXD017052_SEER_BROAD,D6RF35;P02774;P02774-3;P02774-2;D6RBJ7,accession:D6RBJ7;accession:D6RF35;accession:P02774,,AMBIGUOUS_MULTI_ACCESSION_GROUP
PXD017052_SEER_BROAD,D6RF86;P55285-2;P55285;D6RJG0;Q9Y6N8;Q9ULB4,accession:D6RF86;accession:D6RJG0;accession:P55285;accession:Q9ULB4;accession:Q9Y6N8,,AMBIGUOUS_MULTI_ACCESSION_GROUP
PXD017052_SEER_BROAD,D6RGI3;D6RER5;Q9NVA2;Q9NVA2-2,accession:D6RER5;accession:D6RGI3;accession:Q9NVA2,,AMBIGUOUS_MULTI_ACCESSION_GROUP
PXD017052_SEER_BROAD,D6RHZ6;V9HW50;P00325-2;P07327;P00325,accession:D6RHZ6;accession:P00325;accession:P07327;accession:V9HW50,,AMBIGUOUS_MULTI_ACCESSION_GROUP
PXD017052_SEER_BROAD,E5RK64;O95292-2;O95292;Q9P0L0;Q9P0L0-2,accession:E5RK64;accession:O95292;accession:Q9P0L0,,AMBIGUOUS_MULTI_ACCESSION_GROUP
PXD017052_SEER_BROAD,E7END6;P04070;P04070-2,accession:E7END6;accession:P04070,,AMBIGUOUS_MULTI_ACCESSION_GROUP
PXD017052_SEER_BROAD,E7EPV7;P37840-2;P37840;H6UYS7;P37840-3,accession:E7EPV7;accession:H6UYS7;accession:P37840,,AMBIGUOUS_MULTI_ACCESSION_GROUP
PXD017052_SEER_BROAD,E7EQR4;P15311;A0A2R8Y7M3;A0A2R8Y5S7;P35241;P35241-5;P35241-3;P35241-4,accession:E7EQR4;accession:P15311;accession:P35241,,AMBIGUOUS_MULTI_ACCESSION_GROUP
PXD017052_SEER_BROAD,E7ES33;E7EPK1;Q16181-2;Q16181;G3V1Q4;Q6ZU15,accession:E7EPK1;accession:E7ES33;accession:G3V1Q4;accession:Q16181;accession:Q6ZU15,,AMBIGUOUS_MULTI_ACCESSION_GROUP
PXD017052_SEER_BROAD,E7ESP4;E9PB77;E7EMF1;P17301,accession:E7EMF1;accession:E7ESP4;accession:E9PB77;accession:P17301,,AMBIGUOUS_MULTI_ACCESSION_GROUP
PXD017052_SEER_BROAD,E7ET86;Q8IVW4-2;Q8IVW4,accession:E7ET86;accession:Q8IVW4,,AMBIGUOUS_MULTI_ACCESSION_GROUP
PXD017052_SEER_BROAD,E7EUF1;Q13822;Q13822-3;Q13822-2;E5RIA2,accession:E5RIA2;accession:E7EUF1;accession:Q13822,,AMBIGUOUS_MULTI_ACCESSION_GROUP
PXD017052_SEER_BROAD,E7EV99;E7ENY0;P35611-2;P35611-6;P35611;P35611-3;A0A0A0MSR2;P35611-5;P35611-4,accession:E7ENY0;accession:E7EV99;accession:P35611,,AMBIGUOUS_MULTI_ACCESSION_GROUP
PXD017052_SEER_BROAD,E7EVW7;P14317;P14317-2,accession:E7EVW7;accession:P14317,,AMBIGUOUS_MULTI_ACCESSION_GROUP
PXD017052_SEER_BROAD,E7EX90;Q14203-5;Q14203-2;Q14203-3;Q14203-4;Q14203-6;Q14203;Q6AWB1,accession:E7EX90;accession:Q14203;accession:Q6AWB1,,AMBIGUOUS_MULTI_ACCESSION_GROUP
PXD017052_SEER_BROAD,E9PAV3-2;E9PAV3;F8VZJ2;Q13765,accession:E9PAV3;accession:F8VZJ2;accession:Q13765,,AMBIGUOUS_MULTI_ACCESSION_GROUP
PXD017052_SEER_BROAD,E9PD35;P35916-3;P35916-1;P35916,accession:E9PD35;accession:P35916,,AMBIGUOUS_MULTI_ACCESSION_GROUP
PXD017052_SEER_BROAD,E9PD53;Q9NTJ3-2;Q9NTJ3,accession:E9PD53;accession:Q9NTJ3,,AMBIGUOUS_MULTI_ACCESSION_GROUP
PXD017052_SEER_BROAD,E9PEK4;P07333-2;P07333,accession:E9PEK4;accession:P07333,,AMBIGUOUS_MULTI_ACCESSION_GROUP
PXD017052_SEER_BROAD,E9PEP6;O14786;E7EX60;Q5T7F0;O14786-3;O14786-2;Q5JWQ4;Q5JWQ6,accession:E7EX60;accession:E9PEP6;accession:O14786;accession:Q5JWQ4;accession:Q5JWQ6;accession:Q5T7F0,,AMBIGUOUS_MULTI_ACCESSION_GROUP
PXD017052_SEER_BROAD,E9PF17;P13611-4;P13611-3;P13611-2;P13611-5;P13611,accession:E9PF17;accession:P13611,,AMBIGUOUS_MULTI_ACCESSION_GROUP
PXD017052_SEER_BROAD,E9PFF2;P29401;P29401-2;A0A0B4J1R6;F8W888,accession:E9PFF2;accession:F8W888;accession:P29401,,AMBIGUOUS_MULTI_ACCESSION_GROUP
PXD017052_SEER_BROAD,E9PFN5;Q9Y2Q3-4;Q9Y2Q3;Q9Y2Q3-3;Q9Y2Q3-2,accession:E9PFN5;accession:Q9Y2Q3,,AMBIGUOUS_MULTI_ACCESSION_GROUP
PXD017052_SEER_BROAD,E9PFZ2,accession:E9PFZ2,E9PFZ2,UNIQUE_HUMAN_CANONICAL_ACCESSION
PXD017052_SEER_BROAD,E9PGZ1;E7EX44;Q05682-5;Q05682-4;Q05682-3;Q05682-6;Q05682-2;Q05682,accession:E7EX44;accession:E9PGZ1;accession:Q05682,,AMBIGUOUS_MULTI_ACCESSION_GROUP
PXD017052_SEER_BROAD,E9PHK0;P05452;CON__Q2KIS7,accession:E9PHK0;accession:P05452,,AMBIGUOUS_MULTI_ACCESSION_GROUP
PXD017052_SEER_BROAD,F2Z2K0;Q9UNZ2-6;Q9UNZ2;Q9UNZ2-5,accession:F2Z2K0;accession:Q9UNZ2,,AMBIGUOUS_MULTI_ACCESSION_GROUP
PXD017052_SEER_BROAD,F2Z2Q9;G5E9R5;P24666-4;P24666,accession:F2Z2Q9;accession:G5E9R5;accession:P24666,,AMBIGUOUS_MULTI_ACCESSION_GROUP
PXD017052_SEER_BROAD,F5GWF6;P78371;F8VQ14;P78371-2,accession:F5GWF6;accession:F8VQ14;accession:P78371,,AMBIGUOUS_MULTI_ACCESSION_GROUP
PXD017052_SEER_BROAD,F5GWV8;G3V1Q8;Q9H2K8,accession:F5GWV8;accession:G3V1Q8;accession:Q9H2K8,,AMBIGUOUS_MULTI_ACCESSION_GROUP
PXD017052_SEER_BROAD,F5GY80;F5H7G1;P07358,accession:F5GY80;accession:F5H7G1;accession:P07358,P07358,UNIQUE_HUMAN_CANONICAL_ACCESSION
PXD017052_SEER_BROAD,F5H2D0;A0A3B3ISR2;B4DPQ0;P00736;F5H1V0;Q9NZP8,accession:B4DPQ0;accession:F5H1V0;accession:F5H2D0;accession:P00736;accession:Q9NZP8,,AMBIGUOUS_MULTI_ACCESSION_GROUP
PXD017052_SEER_BROAD,F5H5D3;Q9BQE3;A0A1W2PQM2;F8VS66;A6NHL2-2;A6NHL2;F8W0F6;Q9H853,accession:A6NHL2;accession:F5H5D3;accession:F8VS66;accession:F8W0F6;accession:Q9BQE3;accession:Q9H853,,AMBIGUOUS_MULTI_ACCESSION_GROUP
PXD017052_SEER_BROAD,F5H6I0;P61769,accession:F5H6I0;accession:P61769,,AMBIGUOUS_MULTI_ACCESSION_GROUP
PXD017052_SEER_BROAD,F5H6W4;Q9H992-2;Q9H992,accession:F5H6W4;accession:Q9H992,,AMBIGUOUS_MULTI_ACCESSION_GROUP
PXD017052_SEER_BROAD,F5H6X6;E9PKU7;Q14697;Q14697-2,accession:E9PKU7;accession:F5H6X6;accession:Q14697,,AMBIGUOUS_MULTI_ACCESSION_GROUP
PXD017052_SEER_BROAD,F5H7S3;H7BYY1;B7Z596;H0YKJ4;H0YK48;A0A494BZZ2;P09493-2;P09493-5;A0A494C0V8;H0YN06,accession:B7Z596;accession:F5H7S3;accession:H0YK48;accession:H0YKJ4;accession:H0YN06;accession:H7BYY1;accession:P09493,,AMBIGUOUS_MULTI_ACCESSION_GROUP
PXD017052_SEER_BROAD,F5H8B0;P08709-2;P08709,accession:F5H8B0;accession:P08709,,AMBIGUOUS_MULTI_ACCESSION_GROUP
PXD017052_SEER_BROAD,F6RFD5;P60981-2;P60981,accession:F6RFD5;accession:P60981,,AMBIGUOUS_MULTI_ACCESSION_GROUP
PXD017052_SEER_BROAD,F6SYF8;Q9UBP4,accession:F6SYF8;accession:Q9UBP4,,AMBIGUOUS_MULTI_ACCESSION_GROUP
PXD017052_SEER_BROAD,F8VV32;A0A0B4J259;P61626,accession:F8VV32;accession:P61626,,AMBIGUOUS_MULTI_ACCESSION_GROUP
PXD017052_SEER_BROAD,F8VV56;P08962-3;P08962-2;P08962,accession:F8VV56;accession:P08962,,AMBIGUOUS_MULTI_ACCESSION_GROUP
PXD017052_SEER_BROAD,F8VYE8;F8W0W8;P36873;P62140;P62136;P36873-2;P62136-2;F8WE71;A0A087WYY5;F8VR82;P62136-3,accession:F8VR82;accession:F8VYE8;accession:F8W0W8;accession:F8WE71;accession:P36873;accession:P62136;accession:P62140,,AMBIGUOUS_MULTI_ACCESSION_GROUP
PXD017052_SEER_BROAD,F8W0J6;F5H4R6;P55209-2;P55209;F8VV59;B7Z9C2;P55209-3;F8W543,accession:B7Z9C2;accession:F5H4R6;accession:F8VV59;accession:F8W0J6;accession:F8W543;accession:P55209,,AMBIGUOUS_MULTI_ACCESSION_GROUP
PXD017052_SEER_BROAD,F8W1I6;Q13561;Q13561-3;Q13561-2,accession:F8W1I6;accession:Q13561,,AMBIGUOUS_MULTI_ACCESSION_GROUP
PXD017052_SEER_BROAD,F8W1K8;F8VWS0;P05388-2;P05388,accession:F8VWS0;accession:F8W1K8;accession:P05388,,AMBIGUOUS_MULTI_ACCESSION_GROUP
PXD017052_SEER_BROAD,F8W1R7;J3KND3;G8JLA2;G3V1V0;B7Z6Z4;P60660-2;P60660;G3V1Y7;F8VZU9;F8W180;F8W1I5;P14649;F8VXL3,accession:B7Z6Z4;accession:F8VXL3;accession:F8VZU9;accession:F8W180;accession:F8W1I5;accession:F8W1R7;accession:G3V1V0;accession:G3V1Y7;accession:G8JLA2;accession:J3KND3;accession:P14649;accession:P60660,,AMBIGUOUS_MULTI_ACCESSION_GROUP
PXD017052_SEER_BROAD,F8W6G1;Q9UHY1,accession:F8W6G1;accession:Q9UHY1,,AMBIGUOUS_MULTI_ACCESSION_GROUP
PXD017052_SEER_BROAD,F8W6I7;P09651-3;Q32P51;P09651-2;P09651,accession:F8W6I7;accession:P09651;accession:Q32P51,,AMBIGUOUS_MULTI_ACCESSION_GROUP
PXD017052_SEER_BROAD,F8W876;P48740-3,accession:F8W876;accession:P48740,,AMBIGUOUS_MULTI_ACCESSION_GROUP
PXD017052_SEER_BROAD,F8W914;Q9NQC3-2;Q9NQC3-5;Q9NQC3;Q9NQC3-4;Q9NQC3-6,accession:F8W914;accession:Q9NQC3,Q9NQC3,UNIQUE_HUMAN_CANONICAL_ACCESSION
PXD017052_SEER_BROAD,F8WCF6;P59998;P59998-3;F8WDD7;A0A0A6YYG9;P59998-4,accession:F8WCF6;accession:F8WDD7;accession:P59998,,AMBIGUOUS_MULTI_ACCESSION_GROUP
PXD017052_SEER_BROAD,F8WD24,accession:F8WD24,F8WD24,UNIQUE_HUMAN_CANONICAL_ACCESSION
PXD017052_SEER_BROAD,F8WE86;B5MBX2;P20062-2;P20062,accession:B5MBX2;accession:F8WE86;accession:P20062,,AMBIGUOUS_MULTI_ACCESSION_GROUP
PXD017052_SEER_BROAD,G0XQ39;Q13586;E9PNJ4;Q13586-2,accession:E9PNJ4;accession:G0XQ39;accession:Q13586,,AMBIGUOUS_MULTI_ACCESSION_GROUP
PXD017052_SEER_BROAD,G3V0E5;P02786,accession:G3V0E5;accession:P02786,,AMBIGUOUS_MULTI_ACCESSION_GROUP
PXD017052_SEER_BROAD,G3V2W1;Q9UK55;CON__ENSEMBL:ENSBTAP00000013050,accession:G3V2W1;accession:Q9UK55,,AMBIGUOUS_MULTI_ACCESSION_GROUP
PXD017052_SEER_BROAD,G3V5Z7;P60900;G3V295;P60900-2;G3V3U4;G3V3I1;P60900-3;G3V4S5;G3V2S7,accession:G3V295;accession:G3V2S7;accession:G3V3I1;accession:G3V3U4;accession:G3V4S5;accession:G3V5Z7;accession:P60900,,AMBIGUOUS_MULTI_ACCESSION_GROUP
PXD017052_SEER_BROAD,G3XA98;G3V4U0;Q9UBX5,accession:G3V4U0;accession:G3XA98;accession:Q9UBX5,,AMBIGUOUS_MULTI_ACCESSION_GROUP
PXD017052_SEER_BROAD,G3XAK1;P26927;Q2TV78;Q2TV78-2,accession:G3XAK1;accession:P26927;accession:Q2TV78,,AMBIGUOUS_MULTI_ACCESSION_GROUP
PXD017052_SEER_BROAD,G3XAM2;E7ETH0;P05156;A0A2R8Y3M9;D6R9Z8;A0A087X0I2,accession:D6R9Z8;accession:E7ETH0;accession:G3XAM2;accession:P05156,,AMBIGUOUS_MULTI_ACCESSION_GROUP
PXD017052_SEER_BROAD,G3XAP6;P49747-2;P49747;CON__ENSEMBL:ENSBTAP00000006074,accession:G3XAP6;accession:P49747,,AMBIGUOUS_MULTI_ACCESSION_GROUP
PXD017052_SEER_BROAD,H0Y3P2;P78344-2;P78344,accession:H0Y3P2;accession:P78344,,AMBIGUOUS_MULTI_ACCESSION_GROUP
PXD017052_SEER_BROAD,H0Y7V4;A0A075B6F3;Q96JB1-2;Q96JB1,accession:H0Y7V4;accession:Q96JB1,,AMBIGUOUS_MULTI_ACCESSION_GROUP
PXD017052_SEER_BROAD,H0YDN1;Q15149-7;Q15149-8;Q15149-9;Q15149-5;Q15149-4;Q15149-6;Q15149-3;Q15149-2;Q15149;A0A075B730;P58107,accession:H0YDN1;accession:P58107;accession:Q15149,,AMBIGUOUS_MULTI_ACCESSION_GROUP
PXD017052_SEER_BROAD,H0YFD6;P40939;A0A2R8Y4F5;A0A2R8Y688;A0A2R8YG21,accession:H0YFD6;accession:P40939,,AMBIGUOUS_MULTI_ACCESSION_GROUP
PXD017052_SEER_BROAD,H0YK49;P13804-2;P13804;H0YM12;H0YL83,accession:H0YK49;accession:H0YL83;accession:H0YM12;accession:P13804,,AMBIGUOUS_MULTI_ACCESSION_GROUP
PXD017052_SEER_BROAD,H0YMD1;P01130-2;P01130-3;P01130-6;P01130-4;P01130-5;P01130,accession:H0YMD1;accession:P01130,,AMBIGUOUS_MULTI_ACCESSION_GROUP
PXD017052_SEER_BROAD,H3BNE1;H3BPJ0;O00161-2;O00161;H3BNG6;H3BU94,accession:H3BNE1;accession:H3BNG6;accession:H3BPJ0;accession:H3BU94;accession:O00161,,AMBIGUOUS_MULTI_ACCESSION_GROUP
PXD017052_SEER_BROAD,H3BNM9;Q8NG48-3;Q8NG48-2;Q8NG48,accession:H3BNM9;accession:Q8NG48,,AMBIGUOUS_MULTI_ACCESSION_GROUP
PXD017052_SEER_BROAD,H3BQN4;P04075;J3KPS3;P04075-2,accession:H3BQN4;accession:J3KPS3;accession:P04075,,AMBIGUOUS_MULTI_ACCESSION_GROUP
PXD017052_SEER_BROAD,H3BSC1;P62491-2;Q15907-2;P62491;Q15907;B4DQU5,accession:B4DQU5;accession:H3BSC1;accession:P62491;accession:Q15907,,AMBIGUOUS_MULTI_ACCESSION_GROUP
PXD017052_SEER_BROAD,H3BVI6;B4DDF4;B4DUT8;Q99439;Q99439-2;K7ES69;Q15417-3;Q15417,accession:B4DDF4;accession:B4DUT8;accession:H3BVI6;accession:K7ES69;accession:Q15417;accession:Q99439,,AMBIGUOUS_MULTI_ACCESSION_GROUP
PXD017052_SEER_BROAD,H7BY35;Q92736;Q92736-2,accession:H7BY35;accession:Q92736,Q92736,UNIQUE_HUMAN_CANONICAL_ACCESSION
